time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,mean_belief_d,mean_belief_e,informed_share,disputed_share,block,arm,seed
32,2,2,2,1,1,0,66,11,2,53,6,5,1,44,89,110,8,5,0.4032898688201668,0.44639829098132827,0.0,0.5583333333333333,main,unchanged,3
33,0,0,0,0,1,1,64,5,2,57,3,2,2,46,89,110,6,6,0.3992217811732017,0.4454488950051804,0.0,0.55,main,unchanged,3
34,0,0,0,1,3,4,63,6,2,55,2,4,1,47,89,110,3,4,0.3929178809448073,0.4457436057638554,0.0,0.5333333333333333,main,unchanged,3
35,3,3,3,2,2,0,64,7,2,55,3,5,2,49,92,113,2,5,0.39605055722632965,0.4457436057638554,0.0,0.55,main,unchanged,3
36,2,2,2,1,1,0,65,8,2,55,4,5,1,50,93,115,3,6,0.40123787573984715,0.44964961830180117,0.0,0.55,main,unchanged,3
37,1,1,1,0,2,1,65,6,2,57,3,3,1,51,93,116,4,6,0.4080349572365167,0.45197179118492037,0.0,0.55,main,unchanged,3
38,2,2,2,3,0,1,67,7,2,58,4,3,0,51,95,118,3,5,0.40502218229026815,0.4466371211499672,0.0,0.5583333333333333,main,unchanged,3
39,2,2,2,1,1,0,69,6,2,61,4,2,0,51,96,120,4,3,0.3993111882214869,0.4449807782005137,0.0,0.575,main,unchanged,3
40,2,2,2,3,1,2,70,9,2,59,7,2,1,52,97,122,4,3,0.3973733371048878,0.43543071571062075,0.0,0.5916666666666667,main,unchanged,3
41,1,1,1,1,1,1,70,7,2,61,5,2,1,53,98,123,7,2,0.3992659437966714,0.4418424052931987,0.0,0.5916666666666667,main,unchanged,3
42,2,2,2,1,2,1,72,8,2,62,5,3,0,53,99,125,5,3,0.40333429466920856,0.4418424052931987,0.0,0.6,main,unchanged,3
43,1,1,1,2,0,1,72,6,2,64,4,2,1,54,100,126,5,4,0.4029318399778971,0.44737090575969785,0.0,0.6083333333333333,main,unchanged,3
44,0,0,0,0,1,1,72,5,2,65,3,2,0,54,100,126,4,3,0.3970389677539128,0.44797394254231687,0.0,0.6,main,unchanged,3
45,0,0,0,1,1,2,71,5,2,64,3,2,1,55,100,126,3,3,0.3943576449588628,0.44650032970204345,0.0,0.6,main,unchanged,3
46,1,1,1,1,0,0,71,4,2,65,2,2,1,56,101,127,3,2,0.3940196974393685,0.45202543012373037,0.0,0.6,main,unchanged,3
47,0,0,0,0,0,0,70,2,2,66,2,0,1,57,101,127,2,2,0.4025610678893727,0.4494529854093716,0.0,0.5916666666666667,main,unchanged,3
48,1,1,1,1,0,0,71,2,2,67,2,0,0,57,101,128,2,1,0.40474047835684523,0.4538228046616738,0.0,0.5916666666666667,main,unchanged,3
49,2,2,2,2,0,0,73,3,2,68,3,0,0,57,102,130,2,0,0.4061744274766424,0.45032517148467904,0.0,0.6083333333333333,main,unchanged,3
0,30,30,30,26,5,0,30,30,0,0,26,5,0,0,30,30,0,0,0.41180458069490433,0.43377695723079535,0.0,0.25,main,unchanged,4
1,0,0,0,0,0,0,30,30,0,0,26,5,0,0,30,30,26,5,0.41180458069490433,0.43377695723079535,0.0,0.25,main,unchanged,4
2,0,0,0,0,0,0,30,29,0,1,26,3,0,0,30,30,26,5,0.41180458069490433,0.43377695723079535,0.0,0.25,main,unchanged,4
3,3,3,3,2,2,0,30,17,0,13,16,2,3,3,33,33,26,5,0.41180458069490433,0.42914559928421675,0.0,0.275,main,unchanged,4
4,0,0,0,1,8,9,25,14,0,11,7,9,5,8,33,33,16,2,0.3990879504398123,0.4255563027505017,0.0,0.25,main,unchanged,4
5,3,2,2,2,1,1,27,13,1,13,5,9,1,9,35,36,7,10,0.40625658976104095,0.4255563027505017,0.0,0.23333333333333334,main,unchanged,4
6,1,1,1,2,1,2,26,11,1,14,5,6,2,11,36,37,5,11,0.4038513231775157,0.4265586535876545,0.0,0.23333333333333334,main,unchanged,4
7,4,5,5,5,1,0,26,9,0,17,9,1,4,15,40,41,5,10,0.4151808163033001,0.42939110773211636,0.0,0.25,main,unchanged,4
8,6,6,6,4,3,0,32,13,0,19,11,4,0,15,46,47,9,3,0.41406397100217557,0.43442046226667463,0.0,0.26666666666666666,main,unchanged,4
9,3,3,3,3,2,0,35,14,0,21,12,5,0,15,49,50,11,5,0.41115338908444454,0.43762555755133403,0.0,0.2916666666666667,main,unchanged,4
10,2,2,2,2,1,1,36,10,0,26,9,3,1,16,51,52,12,6,0.40539917958904365,0.4367636167803788,0.0,0.30833333333333335,main,unchanged,4
11,1,1,1,3,0,2,36,9,0,27,8,2,1,17,52,53,9,6,0.39461779112980255,0.4247671119519696,0.0,0.30833333333333335,main,unchanged,4
12,5,5,5,4,2,1,39,12,0,27,9,3,2,19,56,58,8,3,0.3986876827786672,0.4210544411549828,0.0,0.3416666666666667,main,unchanged,4
13,3,3,3,4,1,1,42,13,0,29,11,3,0,19,59,61,9,3,0.4070526502730324,0.4205369614075383,0.0,0.35,main,unchanged,4
14,0,0,0,0,0,0,41,10,0,31,8,3,1,20,59,61,11,3,0.4114457534767245,0.42346159145715206,0.0,0.35,main,unchanged,4
15,1,1,1,1,1,1,39,6,0,33,5,2,3,23,60,62,8,3,0.4119162035431593,0.4274055149272568,0.0,0.35,main,unchanged,4
16,2,2,2,2,1,1,39,5,0,34,3,2,2,25,61,64,5,2,0.404657207427331,0.4347979450628726,0.0,0.3416666666666667,main,unchanged,4
17,0,0,0,0,0,0,39,4,0,35,3,1,0,25,61,64,3,2,0.40784794250386974,0.4382779357451176,0.0,0.325,main,unchanged,4
18,4,4,4,4,2,1,43,8,0,35,6,3,0,25,65,68,3,2,0.41002159083271855,0.436517793999184,0.0,0.35833333333333334,main,unchanged,4
19,2,2,2,2,0,0,44,7,0,37,6,2,1,26,66,70,6,3,0.4113417306049968,0.43232309299978816,0.0,0.375,main,unchanged,4
20,3,3,3,3,1,0,47,10,0,37,9,3,0,26,68,73,6,2,0.4138253478188477,0.43088637318852696,0.0,0.39166666666666666,main,unchanged,4
21,3,3,3,3,1,1,49,9,0,40,8,2,1,27,70,76,9,3,0.4138253478188477,0.4326465149344605,0.0,0.4166666666666667,main,unchanged,4
22,2,1,1,1,1,1,50,9,1,40,7,3,1,28,71,78,8,2,0.41310179559885923,0.43608943741393325,0.0,0.425,main,unchanged,4
23,2,2,2,2,1,0,51,7,1,43,6,2,1,29,73,80,7,3,0.40928987423490065,0.4372198797102681,0.0,0.43333333333333335,main,unchanged,4
24,4,4,4,4,2,2,55,10,1,44,7,4,0,29,76,84,6,3,0.40149034790985866,0.43731084950765037,0.0,0.4583333333333333,main,unchanged,4
25,1,2,2,2,0,0,56,10,0,46,8,3,0,29,77,85,7,4,0.39585816227730786,0.43444767389706535,0.0,0.4666666666666667,main,unchanged,4
26,1,1,1,1,1,1,56,9,0,47,7,2,1,30,78,86,8,3,0.3956756139004986,0.4333243314583247,0.0,0.475,main,unchanged,4
27,3,2,2,1,2,0,58,6,1,51,4,3,1,31,79,89,7,3,0.40301650834949687,0.4297164335600906,0.0,0.49166666666666664,main,unchanged,4
28,2,2,2,2,2,2,59,8,1,50,4,5,1,32,81,91,4,3,0.40922723382674786,0.4250141831016575,0.0,0.5,main,unchanged,4
29,0,0,0,0,1,1,59,7,1,51,3,5,0,32,81,91,4,5,0.4093730551852819,0.4261375255403982,0.0,0.49166666666666664,main,unchanged,4
30,5,5,5,3,2,0,62,8,1,53,5,3,2,34,85,96,3,5,0.4072857155925942,0.42885633509713494,0.0,0.5333333333333333,main,unchanged,4
31,5,5,5,3,3,1,67,12,1,54,6,6,0,34,89,101,5,5,0.4072126605410904,0.4374167900909872,0.0,0.5583333333333333,main,unchanged,4
32,3,3,3,2,1,0,69,13,1,55,8,5,1,35,91,104,6,6,0.40431472559919934,0.4374167900909872,0.0,0.5833333333333334,main,unchanged,4
33,2,2,2,3,1,2,70,12,1,57,8,4,1,36,92,106,8,6,0.4061112369424894,0.43899244326987513,0.0,0.5916666666666667,main,unchanged,4
34,2,2,2,2,1,1,70,10,1,59,7,3,2,38,93,108,8,5,0.4019038714911011,0.43341701096055535,0.0,0.6,main,unchanged,4
35,2,2,2,3,0,1,71,10,1,60,8,2,1,39,94,110,7,3,0.4066033606959009,0.4289625151228044,0.0,0.6,main,unchanged,4
36,2,2,2,3,0,1,71,9,1,61,8,1,2,41,96,112,8,2,0.4065034600546,0.42515575369601727,0.0,0.6083333333333333,main,unchanged,4
37,1,1,1,1,1,1,72,8,1,63,7,1,0,41,96,113,8,1,0.4153568484282001,0.4251830311647769,0.0,0.6,main,unchanged,4
38,0,0,0,0,0,0,71,5,1,65,4,1,1,42,96,113,7,1,0.4091985295170938,0.42695116715166015,0.0,0.6,main,unchanged,4
39,2,2,2,3,1,2,73,6,1,66,4,2,0,42,96,115,4,1,0.408865757151811,0.42983969545576084,0.0,0.6083333333333333,main,unchanged,4
40,2,1,1,0,1,0,74,5,2,67,3,2,1,43,96,117,4,2,0.3998756098106055,0.431084464688326,0.0,0.625,main,unchanged,4
41,1,1,1,1,1,0,75,6,2,67,4,3,0,43,96,118,3,2,0.40482287675241996,0.43205481238950544,0.0,0.625,main,unchanged,4
42,2,2,2,3,1,2,76,6,2,68,4,3,1,44,97,120,4,3,0.40550719624385656,0.43205481238950544,0.0,0.6416666666666667,main,unchanged,4
43,1,1,1,0,1,0,77,6,2,69,4,2,0,44,97,121,4,3,0.4059374118693776,0.43525032906544736,0.0,0.6416666666666667,main,unchanged,4
44,3,3,3,4,0,1,80,8,2,70,7,1,0,44,99,124,4,3,0.40460144328761244,0.4306177027138644,0.0,0.6666666666666666,main,unchanged,4
45,2,2,2,2,0,0,81,6,2,73,6,0,1,45,100,126,7,2,0.40175521824081684,0.42743785804397455,0.0,0.6833333333333333,main,unchanged,4
46,1,1,1,2,0,1,82,8,2,72,8,0,0,45,100,127,6,1,0.40861487548406,0.4223688948078109,0.0,0.6833333333333333,main,unchanged,4
47,1,1,1,1,1,0,82,5,2,75,5,1,1,46,100,128,8,0,0.40861487548406,0.42768407097746564,0.0,0.6916666666666667,main,unchanged,4
48,0,0,0,0,0,0,82,3,2,77,3,1,0,46,100,128,5,1,0.41060085160139753,0.43153623666990093,0.0,0.6833333333333333,main,unchanged,4
49,0,0,0,0,1,1,82,2,2,78,1,1,0,46,100,128,3,1,0.4068188524692331,0.43377695723079535,0.0,0.6833333333333333,main,unchanged,4
0,51,49,49,39,10,0,51,49,2,0,39,10,0,0,49,51,0,0,0.4074821471779559,0.44535723873884436,0.0,0.425,main,unchanged,5
1,2,2,2,1,1,0,53,51,2,0,40,11,0,0,51,53,39,10,0.4074821471779559,0.44535723873884436,0.0,0.44166666666666665,main,unchanged,5
2,1,1,1,1,1,0,54,46,2,6,41,6,0,0,52,54,40,11,0.4074821471779559,0.44535723873884436,0.0,0.45,main,unchanged,5
3,5,5,5,8,2,5,52,42,2,8,39,4,7,7,57,59,41,12,0.4074821471779559,0.434786531336414,0.0,0.49166666666666664,main,unchanged,5
4,1,2,2,1,8,7,51,38,1,12,28,10,2,9,58,60,39,5,0.406205242847195,0.4417381487077613,0.0,0.44166666666666665,main,unchanged,5
5,4,4,4,3,7,6,50,35,1,14,20,15,5,14,62,64,28,12,0.3952587787169564,0.43999945372580285,0.0,0.4583333333333333,main,unchanged,5
6,2,3,3,2,5,4,51,26,0,25,10,16,1,15,64,66,20,17,0.39599597678138065,0.4519591383380194,0.0,0.43333333333333335,main,unchanged,5
7,3,3,3,5,3,5,52,22,0,30,10,12,2,17,67,69,10,20,0.3801271235142513,0.43702762219025004,0.0,0.45,main,unchanged,5
8,1,1,1,3,0,2,47,15,0,32,10,5,6,23,67,70,10,16,0.3818592226794217,0.4328775752820929,0.0,0.44166666666666665,main,unchanged,5
9,3,3,3,3,2,2,49,14,0,35,11,3,1,24,70,73,10,8,0.38481697196526915,0.4326531879488156,0.0,0.4166666666666667,main,unchanged,5
10,3,3,3,4,1,2,50,13,0,37,10,3,2,26,73,76,11,5,0.4048001548684897,0.4319812525179201,0.0,0.43333333333333335,main,unchanged,5
11,2,2,2,1,2,1,52,11,0,41,8,3,0,26,75,78,10,3,0.41226436589937093,0.43866992209663597,0.0,0.43333333333333335,main,unchanged,5
12,1,1,1,2,0,1,51,10,0,41,7,3,2,28,76,79,8,5,0.40337433175538373,0.4334080495293087,0.0,0.44166666666666665,main,unchanged,5
13,2,2,2,2,0,0,51,6,0,45,5,1,2,30,77,81,7,3,0.4046821914672008,0.4414580598018425,0.0,0.44166666666666665,main,unchanged,5
14,0,0,0,1,0,1,50,5,0,45,5,0,1,31,77,81,5,2,0.40513529436283086,0.4374636796634792,0.0,0.425,main,unchanged,5
15,3,3,3,2,2,1,52,7,0,45,5,2,1,32,79,84,5,0,0.408285367314794,0.44432607581649636,0.0,0.44166666666666665,main,unchanged,5
16,4,4,4,3,2,0,55,9,0,46,6,4,1,33,83,88,5,2,0.40782784127447297,0.44432607581649636,0.0,0.4666666666666667,main,unchanged,5
17,2,2,2,0,2,0,57,10,0,47,5,6,0,33,85,90,6,4,0.408878283170534,0.4476644246619978,0.0,0.475,main,unchanged,5
18,5,5,5,2,4,1,61,12,0,49,5,7,1,34,88,95,5,6,0.40905007989556175,0.44535723873884436,0.0,0.5166666666666667,main,unchanged,5
19,1,1,1,1,1,1,58,10,0,48,3,7,4,38,89,96,5,8,0.40273304979302715,0.4441112136028045,0.0,0.5166666666666667,main,unchanged,5
20,2,2,2,3,0,1,58,9,0,49,6,3,2,40,91,98,3,7,0.41039184352429864,0.44771309092849215,0.0,0.5,main,unchanged,5
21,1,1,1,3,0,2,57,8,0,49,7,1,2,42,92,99,6,5,0.41221783604328144,0.4481636434955378,0.0,0.49166666666666664,main,unchanged,5
22,3,3,3,2,2,1,59,10,0,49,8,2,1,43,94,102,7,1,0.41822898183860613,0.45163859071356144,0.0,0.5,main,unchanged,5
23,2,2,2,2,2,2,61,11,0,50,7,4,0,43,95,104,8,2,0.4066146242919422,0.44986619138006445,0.0,0.5083333333333333,main,unchanged,5
24,5,5,5,5,1,1,66,13,0,53,9,4,0,43,97,109,7,4,0.4006133140275303,0.44895461835261147,0.0,0.55,main,unchanged,5
25,3,3,3,2,1,0,69,12,0,57,9,3,0,43,98,112,9,5,0.3931789722338868,0.4456478119847832,0.0,0.575,main,unchanged,5
26,4,4,4,2,4,2,72,15,0,57,9,6,1,44,99,116,9,4,0.3931099223399047,0.437612518219573,0.0,0.6083333333333333,main,unchanged,5
27,0,0,0,0,1,1,72,9,0,63,4,5,0,44,99,116,9,6,0.3939628399997319,0.44116008962964964,0.0,0.6,main,unchanged,5
28,0,0,0,1,4,5,72,9,0,63,3,6,0,44,99,116,4,6,0.3898237323525387,0.43798475888647964,0.0,0.6,main,unchanged,5
29,2,2,2,2,3,3,73,10,0,63,3,7,1,45,99,118,3,9,0.38780643742245935,0.43735059801575016,0.0,0.6166666666666667,main,unchanged,5
30,2,2,2,2,0,0,75,9,0,66,5,4,0,45,101,120,3,8,0.3880781687392839,0.4331967254269262,0.0,0.625,main,unchanged,5
31,1,1,1,1,0,0,76,7,0,69,5,2,0,45,102,121,5,7,0.39749587672198233,0.4314471926248989,0.0,0.6333333333333333,main,unchanged,5
32,1,1,1,1,0,0,76,4,0,72,4,0,1,46,102,122,5,3,0.40080320183932555,0.4312657134876804,0.0,0.6416666666666667,main,unchanged,5
33,2,2,2,1,2,1,78,5,0,73,3,2,0,46,102,124,4,0,0.4005252721060176,0.4320073442714462,0.0,0.65,main,unchanged,5
34,1,1,1,0,3,2,79,7,0,72,2,5,0,46,102,125,3,2,0.39638758681312247,0.43910150847263174,0.0,0.6583333333333333,main,unchanged,5
35,1,1,1,1,1,1,80,8,0,72,2,6,0,46,103,126,2,5,0.3963371351786239,0.4450680794227633,0.0,0.6666666666666666,main,unchanged,5
36,2,2,2,2,1,0,80,6,0,74,3,4,2,48,104,128,2,6,0.39833514587093166,0.44535723873884436,0.0,0.6833333333333333,main,unchanged,5
37,1,1,1,0,1,0,81,5,0,76,3,3,0,48,104,129,3,5,0.40149776607851834,0.4484064340283974,0.0,0.675,main,unchanged,5
38,0,0,0,1,0,1,80,4,0,76,3,2,1,49,104,129,3,3,0.40331717104198184,0.4434607062281746,0.0,0.675,main,unchanged,5
39,2,2,2,0,3,1,81,4,0,77,1,3,1,50,104,131,3,2,0.40524474328309157,0.44682052774099823,0.0,0.6833333333333333,main,unchanged,5
40,1,1,1,2,2,3,82,8,0,74,3,5,0,50,105,132,1,4,0.40115449754954546,0.4439528483020277,0.0,0.6833333333333333,main,unchanged,5
41,1,1,1,1,0,0,82,6,0,76,3,3,1,51,105,133,3,5,0.40115449754954546,0.44877907333622,0.0,0.6916666666666667,main,unchanged,5
42,0,0,0,1,0,1,82,6,0,76,4,2,0,51,105,133,3,5,0.40372928473032055,0.4434744783014487,0.0,0.6833333333333333,main,unchanged,5
43,0,0,0,1,0,1,80,3,0,77,3,0,2,53,105,133,4,2,0.4092624143865951,0.43871444775596535,0.0,0.6833333333333333,main,unchanged,5
44,1,1,1,1,0,0,81,3,0,78,3,0,0,53,105,134,3,0,0.40735467020509986,0.4413042660355948,0.0,0.675,main,unchanged,5
45,0,0,0,0,1,1,81,3,0,78,2,1,0,53,105,134,3,0,0.4035168437349445,0.44347633241690404,0.0,0.675,main,unchanged,5
46,1,1,1,1,0,0,81,3,0,78,2,1,1,54,105,135,2,1,0.4024222983372931,0.44779545322844144,0.0,0.6833333333333333,main,unchanged,5
47,1,1,1,1,1,1,82,3,0,79,2,1,0,54,105,136,2,1,0.4104678292870431,0.44535723873884436,0.0,0.6833333333333333,main,unchanged,5
48,1,1,1,1,0,0,83,4,0,79,3,1,0,54,106,137,2,2,0.40984561174003614,0.44304274639108154,0.0,0.6916666666666667,main,unchanged,5
49,3,3,3,3,0,0,86,6,0,80,5,1,0,54,108,140,3,1,0.4109401571376875,0.44304274639108154,0.0,0.7166666666666667,main,unchanged,5
0,38,35,35,26,12,0,38,35,3,0,26,12,0,0,35,38,0,0,0.4125743316078427,0.43768470375690577,0.0,0.31666666666666665,main,unchanged,6
1,2,3,3,3,1,0,40,38,2,0,29,13,0,0,38,40,26,12,0.4125743316078427,0.43768470375690577,0.0,0.3333333333333333,main,unchanged,6
2,2,2,2,1,1,0,42,34,2,6,30,8,0,0,40,42,29,13,0.4125743316078427,0.43768470375690577,0.0,0.35,main,unchanged,6
3,1,1,1,8,1,7,36,29,2,5,28,4,7,7,41,43,30,14,0.4125743316078427,0.42331438617566336,0.0,0.35833333333333334,main,unchanged,6
4,1,1,1,1,0,0,31,16,2,13,15,2,6,13,42,44,28,4,0.4105342917732929,0.4302987008791182,0.0,0.30833333333333335,main,unchanged,6
5,2,2,2,0,7,5,33,16,2,15,9,7,0,13,44,46,15,2,0.40540032153131306,0.43083045154633215,0.0,0.275,main,unchanged,6
6,2,2,2,3,2,2,34,12,2,20,4,9,1,14,45,48,9,8,0.3951343774032533,0.43704219948369993,0.0,0.2916666666666667,main,unchanged,6
7,2,2,2,2,0,0,36,13,2,21,5,9,0,14,47,50,4,9,0.38477678394871884,0.43061837001062125,0.0,0.3,main,unchanged,6
8,1,1,1,0,1,0,33,6,2,25,5,2,4,18,48,51,5,9,0.3851671856697726,0.4303999149061495,0.0,0.30833333333333335,main,unchanged,6
9,4,4,4,4,2,2,36,9,2,25,6,3,1,19,51,55,5,3,0.3942878871686153,0.44031084340004106,0.0,0.30833333333333335,main,unchanged,6
10,4,4,4,4,1,0,38,10,2,26,8,3,2,21,54,59,6,3,0.4105050052085799,0.44301131531789195,0.0,0.3333333333333333,main,unchanged,6
11,2,3,3,3,1,1,40,12,1,27,11,2,0,21,57,61,8,4,0.4205050592898785,0.4413794139610698,0.0,0.3333333333333333,main,unchanged,6
12,2,2,2,2,0,0,41,10,1,30,9,1,1,22,59,63,11,4,0.4205050592898785,0.4340360501279427,0.0,0.35,main,unchanged,6
13,2,2,2,2,3,2,42,10,1,31,7,4,1,23,61,65,9,2,0.4178417678081532,0.42957601025214703,0.0,0.35833333333333334,main,unchanged,6
14,2,2,2,1,3,2,44,10,1,33,5,6,0,23,63,67,7,4,0.4062030570621659,0.43126333013456064,0.0,0.36666666666666664,main,unchanged,6
15,5,5,5,4,2,1,49,12,1,36,7,6,0,23,68,72,5,6,0.4017418883701328,0.4342694311805254,0.0,0.4083333333333333,main,unchanged,6
16,3,3,3,3,1,1,50,12,1,37,8,4,2,25,71,75,7,8,0.4006410664480198,0.43135411168629123,0.0,0.43333333333333335,main,unchanged,6
17,1,1,1,2,0,1,49,11,1,37,9,2,2,27,72,76,8,6,0.4039400333218547,0.4333547339507665,0.0,0.425,main,unchanged,6
18,0,0,0,0,1,1,46,6,1,39,5,1,3,30,72,76,9,3,0.40594154595791765,0.440125760645523,0.0,0.4083333333333333,main,unchanged,6
19,6,6,6,7,2,2,52,11,1,40,9,3,0,30,74,82,5,2,0.409444414553737,0.4483518210985359,0.0,0.43333333333333335,main,unchanged,6
20,3,3,3,3,3,2,54,13,1,40,10,5,1,31,76,85,9,3,0.40422979131653425,0.4465960205482718,0.0,0.4583333333333333,main,unchanged,6
21,1,1,1,0,1,0,55,14,1,40,10,6,0,31,77,86,10,6,0.4073538473983049,0.4395992838779513,0.0,0.4583333333333333,main,unchanged,6
22,2,2,2,1,1,0,53,7,1,45,4,3,4,35,78,88,10,6,0.4078854505515078,0.4356105984531765,0.0,0.475,main,unchanged,6
23,0,0,0,0,0,0,53,3,1,49,1,2,0,35,78,88,4,5,0.41656853456396753,0.42703791413317427,0.0,0.44166666666666665,main,unchanged,6
24,2,2,2,1,2,1,55,4,1,50,2,2,0,35,78,90,1,2,0.40849724650799524,0.4253977440785012,0.0,0.4583333333333333,main,unchanged,6
25,3,3,3,3,1,1,57,7,1,49,4,3,1,36,80,93,2,3,0.40849724650799524,0.42034699994535807,0.0,0.48333333333333334,main,unchanged,6
26,1,2,2,2,0,0,58,8,0,50,6,2,0,36,81,94,4,3,0.4076027453053571,0.4295172242779293,0.0,0.48333333333333334,main,unchanged,6
27,4,4,4,4,2,2,60,11,0,49,9,2,2,38,83,98,6,3,0.4148273414097042,0.4303086246697738,0.0,0.5166666666666667,main,unchanged,6
28,3,3,3,4,2,3,62,14,0,48,10,4,1,39,83,101,9,3,0.4164821607000427,0.43835056582777976,0.0,0.525,main,unchanged,6
29,0,0,0,1,1,2,61,12,0,49,9,3,1,40,83,101,10,4,0.4160967643958544,0.43835056582777976,0.0,0.5166666666666667,main,unchanged,6
30,1,1,1,1,0,0,62,8,0,54,6,2,0,40,84,102,9,5,0.41814446348645723,0.43764335082295275,0.0,0.5166666666666667,main,unchanged,6
31,0,0,0,1,2,3,60,5,0,55,3,2,2,42,84,102,6,3,0.4096899238959136,0.431482063671032,0.0,0.5166666666666667,main,unchanged,6
32,3,3,3,3,2,2,63,9,0,54,5,4,0,42,85,105,3,3,0.40489555492848167,0.43053254193855894,0.0,0.525,main,unchanged,6
33,2,2,2,2,0,0,65,9,0,56,6,3,0,42,85,107,5,4,0.40188633434153276,0.4336001664011297,0.0,0.5416666666666666,main,unchanged,6
34,1,1,1,1,0,0,65,7,0,58,6,1,1,43,86,108,6,4,0.40710506769872895,0.4351664904572755,0.0,0.55,main,unchanged,6
35,1,1,1,0,1,0,65,4,0,61,3,1,1,44,87,109,6,2,0.4150330677035191,0.4305780387583736,0.0,0.55,main,unchanged,6
36,3,3,3,3,4,4,68,9,0,59,4,5,0,44,90,112,3,1,0.40914146254396544,0.4343552297083757,0.0,0.5666666666666667,main,unchanged,6
37,2,2,2,2,1,1,70,10,0,60,5,5,0,44,92,114,4,5,0.4072571516547557,0.4357381088377961,0.0,0.5833333333333334,main,unchanged,6
38,0,0,0,1,0,1,70,10,0,60,6,4,0,44,92,114,5,6,0.40043624132112204,0.4389851635262699,0.0,0.5833333333333334,main,unchanged,6
39,2,2,2,1,1,0,72,5,0,67,4,1,0,44,93,116,6,5,0.40631947769349674,0.43336688654787453,0.0,0.6,main,unchanged,6
40,4,4,4,2,5,2,75,8,0,67,4,5,1,45,95,120,4,2,0.40457399290841545,0.4261034188882235,0.0,0.6333333333333333,main,unchanged,6
41,3,3,3,1,3,1,78,11,0,67,4,8,0,45,96,123,4,6,0.40838290242163927,0.4279242082543195,0.0,0.65,main,unchanged,6
42,1,1,1,1,0,0,78,8,0,70,4,5,1,46,96,124,4,9,0.4062312703887454,0.4297700436990211,0.0,0.6583333333333333,main,unchanged,6
43,2,2,2,3,1,2,78,8,0,70,5,3,2,48,97,126,4,8,0.40919410885092616,0.44045030502043586,0.0,0.6666666666666666,main,unchanged,6
44,0,0,0,1,0,1,75,6,0,69,5,1,3,51,97,126,5,4,0.40833972239300226,0.4373864584581686,0.0,0.65,main,unchanged,6
45,1,1,1,1,0,0,76,5,0,71,5,0,0,51,97,127,5,1,0.41224583805139187,0.4414367124975003,0.0,0.6333333333333333,main,unchanged,6
46,3,3,3,2,3,1,78,6,0,72,4,3,1,52,99,130,5,1,0.41118686335655713,0.43701930253655363,0.0,0.6583333333333333,main,unchanged,6
47,2,2,2,2,0,0,79,7,0,72,5,3,1,53,101,132,4,3,0.4152986597475211,0.4391296819395085,0.0,0.6666666666666666,main,unchanged,6
48,4,4,4,4,0,0,83,8,0,75,8,0,0,53,102,136,5,3,0.41727166222539747,0.43504162957721726,0.0,0.6916666666666667,main,unchanged,6
49,0,0,0,0,1,1,82,7,0,75,6,1,1,54,102,136,8,3,0.4175555406015276,0.4317874453421632,0.0,0.6916666666666667,main,unchanged,6
0,36,34,34,27,10,0,36,34,2,0,27,10,0,0,34,36,0,0,0.41706347740345806,0.43816714134902335,0.0,0.3,main,unchanged,7
1,1,1,1,1,0,0,37,35,2,0,28,10,0,0,35,37,27,10,0.41706347740345806,0.43816714134902335,0.0,0.30833333333333335,main,unchanged,7
2,4,4,4,4,1,0,41,34,2,5,32,5,0,0,39,41,28,10,0.41706347740345806,0.43816714134902335,0.0,0.3416666666666667,main,unchanged,7
3,2,2,2,6,1,5,37,28,2,7,27,3,6,6,41,43,32,11,0.41706347740345806,0.42686563074711614,0.0,0.35833333333333334,main,unchanged,7
4,2,2,2,3,2,3,34,21,2,11,18,3,5,11,43,45,27,3,0.4191541201833036,0.42959205561437414,0.0,0.325,main,unchanged,7
5,4,5,5,4,5,4,36,22,1,13,14,8,2,13,47,49,18,4,0.41282178231367284,0.4298687160154719,0.0,0.31666666666666665,main,unchanged,7
6,6,5,5,5,4,3,40,20,2,18,12,9,2,15,52,55,14,8,0.4096184136341037,0.4407654841761522,0.0,0.35,main,unchanged,7
7,3,3,3,3,1,1,43,17,2,24,12,6,0,15,54,58,12,11,0.4022456061062523,0.43891480077591344,0.0,0.35833333333333334,main,unchanged,7
8,1,1,1,1,0,0,43,11,2,30,9,2,1,16,55,59,12,10,0.39911946259371167,0.4290342876202403,0.0,0.36666666666666664,main,unchanged,7
9,4,4,4,4,2,1,46,8,2,36,8,1,1,17,59,63,9,5,0.3977770885565197,0.4273938181330477,0.0,0.39166666666666666,main,unchanged,7
10,0,0,0,0,1,1,45,6,2,37,5,2,1,18,59,63,8,3,0.4043506814151608,0.4240303180312029,0.0,0.38333333333333336,main,unchanged,7
11,0,0,0,0,0,0,45,5,2,38,4,2,0,18,59,63,5,3,0.4060901136806588,0.43275208567687323,0.0,0.375,main,unchanged,7
12,2,2,2,2,2,1,45,4,2,39,2,3,2,20,61,65,4,3,0.4096559468312854,0.4341508540409195,0.0,0.39166666666666666,main,unchanged,7
