scenario,population,metric,comparison,n,mean,low,high
no_social,both_reachable,customer_minus_domestic,early_level,2,-0.062499999999999965,-0.12499999999999994,1.3061447348531253e-17
no_social,both_reachable,customer_minus_domestic,late_level,2,0.02314814814814815,-0.027777777777777755,0.07407407407407406
no_social,both_reachable,customer_minus_domestic,late_minus_early,2,0.08564814814814813,-0.02777777777777777,0.19907407407407401
base,all,domestic_use,trend_base_minus_no_social,2,-0.07134348918240013,-0.09982983550765745,-0.042857142857142816
base,all,customer_use,trend_base_minus_no_social,2,-0.010367879426302518,-0.04285714285714293,0.022121384004537892
base,all,first_d,trend_base_minus_no_social,2,0.056838991977959635,-0.0720363017583664,0.18571428571428567
base,all,first_e,trend_base_minus_no_social,2,-0.07913864354590386,-0.15714285714285714,-0.0011344299489505771
base,all,first_both,trend_base_minus_no_social,2,0.0,0.0,0.0
base,all,no_submission,trend_base_minus_no_social,2,0.02229965156794423,-0.028571428571428567,0.07317073170731703
base,all,d_to_e,trend_base_minus_no_social,2,0.0687707641196013,0.023255813953488316,0.11428571428571428
base,all,e_to_d,trend_base_minus_no_social,2,-0.12818248116035977,-0.22857142857142862,-0.027793533749290916
base,all,resolved,trend_base_minus_no_social,2,-0.06274883180725493,-0.14761904761904765,0.02212138400453778
base,all,customer_minus_domestic,trend_base_minus_no_social,2,0.060975609756097573,1.1102230246251565e-16,0.12195121951219504
base,both_reachable,domestic_use,trend_base_minus_no_social,2,-0.07410811546840956,-0.0915032679738561,-0.05671296296296302
base,both_reachable,customer_use,trend_base_minus_no_social,2,-0.0152845860566449,-0.05671296296296302,0.02614379084967322
base,both_reachable,first_d,trend_base_minus_no_social,2,0.09235430283224402,-0.05718954248366015,0.2418981481481482
base,both_reachable,first_e,trend_base_minus_no_social,2,-0.10324754901960789,-0.20486111111111116,-0.0016339869281046249
base,both_reachable,first_both,trend_base_minus_no_social,2,0.0,0.0,0.0
base,both_reachable,no_submission,trend_base_minus_no_social,2,0.010893246187363835,-0.03703703703703702,0.05882352941176469
base,both_reachable,d_to_e,trend_base_minus_no_social,2,0.08796296296296298,0.027777777777777735,0.14814814814814822
base,both_reachable,e_to_d,trend_base_minus_no_social,2,-0.16646241830065361,-0.29861111111111116,-0.03431372549019607
base,both_reachable,resolved,trend_base_minus_no_social,2,-0.06505310457516338,-0.15625000000000003,0.026143790849673276
base,both_reachable,customer_minus_domestic,trend_base_minus_no_social,2,0.05882352941176472,2.7755575615628914e-17,0.11764705882352941
