variant,grouping,metric,contrast,n,mean,low,high
narrow,halves,customer_use,middle_minus_endpoint_average,20,-0.03460093666653265,-0.08393148776005444,0.010237856184530544
narrow,halves,resolved,middle_minus_low,20,0.07097525587101909,0.010670428262491474,0.13245668911850852
narrow,halves,resolved,middle_minus_high,20,0.030891512402062265,-0.029882772855519022,0.0885935662226022
narrow,halves,resolved,middle_minus_endpoint_average,20,0.05093338413654067,0.002878637305634748,0.09983614990943848
narrow,halves,customer_success,middle_minus_low,20,0.04328184457441424,-0.032571878091808414,0.12162608244975692
narrow,halves,customer_success,middle_minus_high,20,0.0064337953927737414,-0.06022176915254505,0.07370319440728688
narrow,halves,customer_success,middle_minus_endpoint_average,20,0.024857819983593987,-0.03311498277962575,0.08685280345729263
narrow,halves,first_customer,middle_minus_low,20,0.024314677746835517,-0.043291990730138535,0.08897050605399219
narrow,halves,first_customer,middle_minus_high,20,0.01713548091728197,-0.036541440080817,0.0674625487382041
narrow,halves,first_customer,middle_minus_endpoint_average,20,0.020725079332058742,-0.03032012500474672,0.06591094710693894
narrow,halves,both_use,middle_minus_low,20,-0.056817968762291685,-0.11761852643942261,0.003791631749173574
narrow,halves,both_use,middle_minus_high,20,-0.05684219424889436,-0.12781744147324353,0.013804320893637229
narrow,halves,both_use,middle_minus_endpoint_average,20,-0.05683008150559301,-0.10443087831094924,-0.009037424915098152
narrow,halves,d_to_e,middle_minus_low,20,-0.05303919177059909,-0.10967794073457689,0.007488158028883037
narrow,halves,d_to_e,middle_minus_high,20,-0.05028010051187799,-0.11084180371623371,0.011941680557182205
narrow,halves,d_to_e,middle_minus_endpoint_average,20,-0.051659646141238545,-0.09452040336408815,-0.004808188744258547
narrow,halves,firm_equal_resolved,middle_minus_low,20,0.06990079365079366,0.009394345238095254,0.1292285052910053
narrow,halves,firm_equal_resolved,middle_minus_high,20,0.03039682539682541,-0.029937830687830718,0.09174652777777782
narrow,halves,firm_equal_resolved,middle_minus_endpoint_average,20,0.05014880952380953,0.0015621693121693214,0.0989035218253968
narrow,tails,domestic_use,middle_minus_low,20,-0.005099255319843554,-0.07851858741748445,0.05917162882052587
narrow,tails,domestic_use,middle_minus_high,20,-0.0621714070243482,-0.13626454795204798,0.010274845558852762
narrow,tails,domestic_use,middle_minus_endpoint_average,20,-0.03363533117209588,-0.09036427053338819,0.017820176861537113
narrow,tails,customer_use,middle_minus_low,20,-0.058204316108727915,-0.1399424022668508,0.029743465786664248
