variant,dependence_mean,seed,period,grouping,domestic_use,customer_use,resolved,customer_success,first_customer,both_use,d_to_e,firm_equal_resolved
limited_access,0.3,8,early,tails,0.09090909090909094,0.36363636363636365,-0.09090909090909088,-0.047619047619047616,0.09090909090909088,0.3636363636363636,0.2727272727272727,-0.09999999999999998
limited_access,0.3,8,late,halves,0.03896103896103886,-0.1255411255411256,-0.1298701298701299,-0.25,-0.22294372294372297,-0.08441558441558442,0.1428571428571428,-0.16084656084656082
limited_access,0.3,8,late,tails,-0.033333333333333326,0.15000000000000008,-0.05,-0.25,-0.03333333333333341,0.04999999999999999,0.25,-0.0666666666666666
limited_access,0.3,9,early,halves,0.06956521739130428,-0.14202898550724635,0.3681159420289855,0.1111111111111111,-0.04927536231884061,-0.20579710144927538,-0.13623188405797101,0.3756613756613756
limited_access,0.3,9,early,tails,0.11038961038961037,-0.006493506493506496,0.2662337662337662,0.0,0.032467532467532395,-0.07792207792207789,-0.038961038961039,0.2857142857142857
limited_access,0.3,9,late,halves,-0.1907894736842105,-0.1513157894736843,0.05592105263157893,0.1333333333333333,-0.03947368421052641,-0.1842105263157895,-0.04934210526315791,0.09259259259259273
limited_access,0.3,9,late,tails,-0.20000000000000007,-0.19999999999999996,0.0,0.33333333333333337,0.0,-0.2,-0.09999999999999998,0.08333333333333331
limited_access,0.3,10,early,halves,0.3125,-0.3571428571428572,-0.11904761904761912,-0.375,-0.1071428571428572,-0.1071428571428572,-0.25,-0.1166666666666667
limited_access,0.3,10,early,tails,0.41666666666666663,-0.5833333333333334,-0.1923076923076923,,-0.3333333333333333,-0.25,-0.25,-0.175
limited_access,0.3,10,late,halves,-0.06547619047619047,-0.3095238095238096,-0.3095238095238096,0.16666666666666669,-0.22619047619047628,-0.2321428571428572,-0.0833333333333333,-0.28902116402116396
limited_access,0.3,10,late,tails,-0.08235294117647052,-0.5294117647058824,-0.2784313725490196,,-0.4705882352941176,-0.4117647058823529,-0.0588235294117647,-0.2430555555555556
limited_access,0.3,11,early,halves,-0.054166666666666696,0.6125,0.09999999999999998,-0.025641025641025605,0.3041666666666667,0.4916666666666667,0.3083333333333334,0.10000000000000009
limited_access,0.3,11,early,tails,0.0,0.7272727272727273,0.18181818181818182,,0.4545454545454545,0.6363636363636364,0.2727272727272727,0.20000000000000007
limited_access,0.3,11,late,halves,-0.11111111111111105,0.2222222222222222,0.0,-0.0888888888888889,0.11111111111111119,0.1111111111111111,0.1111111111111111,0.05436507936507934
limited_access,0.3,11,late,tails,-0.11666666666666659,0.5,0.06666666666666671,,0.3,0.3,0.2,0.1023809523809523
