variant,grouping,metric,contrast,n,mean,low,high
no_perceived,halves,firm_equal_resolved,middle_minus_low,2,0.11739417989417984,0.0027777777777776846,0.232010582010582
no_perceived,halves,firm_equal_resolved,middle_minus_high,2,0.012698412698412598,-0.021031746031746013,0.04642857142857121
no_perceived,halves,firm_equal_resolved,middle_minus_endpoint_average,2,0.06504629629629621,-0.009126984126984164,0.1392195767195766
no_perceived,tails,domestic_use,middle_minus_low,2,-0.08611111111111114,-0.19999999999999996,0.02777777777777768
no_perceived,tails,domestic_use,middle_minus_high,2,0.0,0.0,0.0
no_perceived,tails,domestic_use,middle_minus_endpoint_average,2,-0.04305555555555557,-0.09999999999999998,0.01388888888888884
no_perceived,tails,customer_use,middle_minus_low,2,-0.10833333333333328,-0.1333333333333333,-0.08333333333333326
no_perceived,tails,customer_use,middle_minus_high,2,-0.1638888888888888,-0.1944444444444443,-0.1333333333333333
no_perceived,tails,customer_use,middle_minus_endpoint_average,2,-0.13611111111111104,-0.13888888888888878,-0.1333333333333333
no_perceived,tails,resolved,middle_minus_low,2,0.12500000000000006,-0.08333333333333329,0.33333333333333337
no_perceived,tails,resolved,middle_minus_high,2,0.08055555555555559,0.027777777777777873,0.1333333333333333
no_perceived,tails,resolved,middle_minus_endpoint_average,2,0.10277777777777782,-0.027777777777777707,0.23333333333333334
no_perceived,tails,customer_success,middle_minus_low,2,0.08585858585858588,-0.0909090909090909,0.26262626262626265
no_perceived,tails,customer_success,middle_minus_high,2,-0.050505050505050504,-0.0909090909090909,-0.01010101010101011
no_perceived,tails,customer_success,middle_minus_endpoint_average,2,0.017676767676767687,-0.0909090909090909,0.12626262626262627
no_perceived,tails,first_customer,middle_minus_low,2,0.09722222222222221,-5.551115123125783e-17,0.19444444444444448
no_perceived,tails,first_customer,middle_minus_high,2,0.09722222222222224,0.0,0.19444444444444448
no_perceived,tails,first_customer,middle_minus_endpoint_average,2,0.09722222222222222,-2.7755575615628914e-17,0.19444444444444448
no_perceived,tails,both_use,middle_minus_low,2,-0.2166666666666667,-0.2666666666666668,-0.16666666666666663
no_perceived,tails,both_use,middle_minus_high,2,-0.13055555555555565,-0.19444444444444453,-0.06666666666666676
no_perceived,tails,both_use,middle_minus_endpoint_average,2,-0.17361111111111116,-0.18055555555555558,-0.16666666666666677
no_perceived,tails,d_to_e,middle_minus_low,2,-0.20555555555555555,-0.2777777777777778,-0.1333333333333333
no_perceived,tails,d_to_e,middle_minus_high,2,-0.2611111111111111,-0.38888888888888895,-0.1333333333333333
no_perceived,tails,d_to_e,middle_minus_endpoint_average,2,-0.23333333333333334,-0.33333333333333337,-0.1333333333333333
no_perceived,tails,firm_equal_resolved,middle_minus_low,2,0.10525793650793645,-0.1,0.3105158730158729
no_perceived,tails,firm_equal_resolved,middle_minus_high,2,0.04821428571428568,-0.010714285714285732,0.1071428571428571
no_perceived,tails,firm_equal_resolved,middle_minus_endpoint_average,2,0.07673611111111106,-0.05535714285714287,0.208829365079365
