cohort,onset,followup,population,cases,domestic_users,customer_users,first_d,first_e,first_both,no_submission,domestic_use,customer_use,both_use,d_to_e,e_to_d,resolved,unresolved,customer_minus_domestic,scenario,seed
5,30,24,all,18,11,12,0.4444444444444444,0.5555555555555556,0.0,0.0,0.6111111111111112,0.6666666666666666,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.6111111111111112,0.3888888888888889,0.05555555555555547,customer_tight,18
5,30,24,both_reachable,17,10,12,0.4117647058823529,0.5882352941176471,0.0,0.0,0.5882352941176471,0.7058823529411765,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.6470588235294118,0.35294117647058826,0.11764705882352944,customer_tight,18
6,36,24,all,22,17,14,0.5909090909090909,0.4090909090909091,0.0,0.0,0.7727272727272727,0.6363636363636364,0.4090909090909091,0.22727272727272727,0.18181818181818182,0.3181818181818182,0.6818181818181818,-0.13636363636363635,customer_tight,18
6,36,24,both_reachable,20,15,14,0.55,0.45,0.0,0.0,0.75,0.7,0.45,0.25,0.2,0.35,0.65,-0.050000000000000044,customer_tight,18
7,42,24,all,19,16,12,0.7368421052631579,0.2631578947368421,0.0,0.0,0.8421052631578947,0.631578947368421,0.47368421052631576,0.3684210526315789,0.10526315789473684,0.3684210526315789,0.631578947368421,-0.21052631578947367,customer_tight,18
7,42,24,both_reachable,17,14,12,0.7058823529411765,0.29411764705882354,0.0,0.0,0.8235294117647058,0.7058823529411765,0.5294117647058824,0.4117647058823529,0.11764705882352941,0.35294117647058826,0.6470588235294118,-0.11764705882352933,customer_tight,18
0,0,24,all,23,18,17,0.391304347826087,0.4782608695652174,0.13043478260869565,0.0,0.782608695652174,0.7391304347826086,0.5217391304347826,0.13043478260869565,0.2608695652173913,0.5652173913043478,0.43478260869565216,-0.0434782608695653,cost_low,18
0,0,24,both_reachable,22,17,17,0.36363636363636365,0.5,0.13636363636363635,0.0,0.7727272727272727,0.7727272727272727,0.5454545454545454,0.13636363636363635,0.2727272727272727,0.5454545454545454,0.45454545454545453,0.0,cost_low,18
1,6,24,all,23,18,15,0.5652173913043478,0.391304347826087,0.0,0.043478260869565216,0.782608695652174,0.6521739130434783,0.4782608695652174,0.2608695652173913,0.21739130434782608,0.43478260869565216,0.5652173913043478,-0.13043478260869568,cost_low,18
1,6,24,both_reachable,20,16,15,0.55,0.45,0.0,0.0,0.8,0.75,0.55,0.3,0.25,0.5,0.5,-0.050000000000000044,cost_low,18
2,12,24,all,18,14,12,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.5,0.5,-0.11111111111111116,cost_low,18
2,12,24,both_reachable,16,12,12,0.5,0.375,0.125,0.0,0.75,0.75,0.5,0.25,0.125,0.5625,0.4375,0.0,cost_low,18
3,18,24,all,21,18,17,0.47619047619047616,0.38095238095238093,0.14285714285714285,0.0,0.8571428571428571,0.8095238095238095,0.6666666666666666,0.2857142857142857,0.23809523809523808,0.42857142857142855,0.5714285714285714,-0.04761904761904756,cost_low,18
3,18,24,both_reachable,20,17,17,0.45,0.4,0.15,0.0,0.85,0.85,0.7,0.3,0.25,0.45,0.55,0.0,cost_low,18
4,24,24,all,22,16,19,0.45454545454545453,0.5454545454545454,0.0,0.0,0.7272727272727273,0.8636363636363636,0.5909090909090909,0.3181818181818182,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.13636363636363635,cost_low,18
4,24,24,both_reachable,21,15,19,0.42857142857142855,0.5714285714285714,0.0,0.0,0.7142857142857143,0.9047619047619048,0.6190476190476191,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.19047619047619047,cost_low,18
5,30,24,all,18,14,13,0.5,0.4444444444444444,0.05555555555555555,0.0,0.7777777777777778,0.7222222222222222,0.5,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.4444444444444444,-0.05555555555555558,cost_low,18
5,30,24,both_reachable,17,13,13,0.47058823529411764,0.47058823529411764,0.058823529411764705,0.0,0.7647058823529411,0.7647058823529411,0.5294117647058824,0.23529411764705882,0.23529411764705882,0.5882352941176471,0.4117647058823529,0.0,cost_low,18
6,36,24,all,22,20,15,0.5909090909090909,0.36363636363636365,0.045454545454545456,0.0,0.9090909090909091,0.6818181818181818,0.5909090909090909,0.2727272727272727,0.2727272727272727,0.22727272727272727,0.7727272727272727,-0.2272727272727273,cost_low,18
6,36,24,both_reachable,20,18,15,0.55,0.4,0.05,0.0,0.9,0.75,0.65,0.3,0.3,0.25,0.75,-0.15000000000000002,cost_low,18
7,42,24,all,19,18,12,0.7368421052631579,0.2631578947368421,0.0,0.0,0.9473684210526315,0.631578947368421,0.5789473684210527,0.3684210526315789,0.21052631578947367,0.42105263157894735,0.5789473684210527,-0.3157894736842105,cost_low,18
7,42,24,both_reachable,17,16,12,0.7058823529411765,0.29411764705882354,0.0,0.0,0.9411764705882353,0.7058823529411765,0.6470588235294118,0.4117647058823529,0.23529411764705882,0.47058823529411764,0.5294117647058824,-0.23529411764705876,cost_low,18
0,0,24,all,23,15,16,0.391304347826087,0.5652173913043478,0.0,0.043478260869565216,0.6521739130434783,0.6956521739130435,0.391304347826087,0.13043478260869565,0.2608695652173913,0.4782608695652174,0.5217391304347826,0.04347826086956519,cost_high,18
0,0,24,both_reachable,22,14,16,0.36363636363636365,0.5909090909090909,0.0,0.045454545454545456,0.6363636363636364,0.7272727272727273,0.4090909090909091,0.13636363636363635,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.09090909090909094,cost_high,18
1,6,24,all,23,15,12,0.4782608695652174,0.391304347826087,0.0,0.13043478260869565,0.6521739130434783,0.5217391304347826,0.30434782608695654,0.13043478260869565,0.17391304347826086,0.43478260869565216,0.5652173913043478,-0.13043478260869568,cost_high,18
1,6,24,both_reachable,20,14,12,0.5,0.45,0.0,0.05,0.7,0.6,0.35,0.15,0.2,0.5,0.5,-0.09999999999999998,cost_high,18
2,12,24,all,18,13,8,0.5555555555555556,0.3333333333333333,0.0,0.1111111111111111,0.7222222222222222,0.4444444444444444,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.6666666666666666,-0.2777777777777778,cost_high,18
2,12,24,both_reachable,16,11,8,0.5,0.375,0.0,0.125,0.6875,0.5,0.3125,0.125,0.1875,0.375,0.625,-0.1875,cost_high,18
3,18,24,all,21,17,14,0.5714285714285714,0.42857142857142855,0.0,0.0,0.8095238095238095,0.6666666666666666,0.47619047619047616,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.7619047619047619,-0.1428571428571429,cost_high,18
3,18,24,both_reachable,20,16,14,0.55,0.45,0.0,0.0,0.8,0.7,0.5,0.25,0.25,0.25,0.75,-0.10000000000000009,cost_high,18
4,24,24,all,22,10,17,0.36363636363636365,0.6363636363636364,0.0,0.0,0.45454545454545453,0.7727272727272727,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.45454545454545453,0.5454545454545454,0.3181818181818182,cost_high,18
4,24,24,both_reachable,21,9,17,0.3333333333333333,0.6666666666666666,0.0,0.0,0.42857142857142855,0.8095238095238095,0.23809523809523808,0.14285714285714285,0.09523809523809523,0.42857142857142855,0.5714285714285714,0.380952380952381,cost_high,18
5,30,24,all,18,10,10,0.5,0.3888888888888889,0.0,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.3888888888888889,0.6111111111111112,0.0,cost_high,18
5,30,24,both_reachable,17,9,10,0.47058823529411764,0.4117647058823529,0.0,0.11764705882352941,0.5294117647058824,0.5882352941176471,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.4117647058823529,0.5882352941176471,0.05882352941176472,cost_high,18
6,36,24,all,22,15,15,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.6818181818181818,0.6818181818181818,0.45454545454545453,0.22727272727272727,0.22727272727272727,0.09090909090909091,0.9090909090909091,0.0,cost_high,18
6,36,24,both_reachable,20,13,15,0.4,0.5,0.0,0.1,0.65,0.75,0.5,0.25,0.25,0.1,0.9,0.09999999999999998,cost_high,18
7,42,24,all,19,13,8,0.6842105263157895,0.15789473684210525,0.0,0.15789473684210525,0.6842105263157895,0.42105263157894735,0.2631578947368421,0.2631578947368421,0.0,0.3684210526315789,0.631578947368421,-0.26315789473684215,cost_high,18
7,42,24,both_reachable,17,12,8,0.7058823529411765,0.17647058823529413,0.0,0.11764705882352941,0.7058823529411765,0.47058823529411764,0.29411764705882354,0.29411764705882354,0.0,0.4117647058823529,0.5882352941176471,-0.23529411764705888,cost_high,18
0,0,24,all,17,14,11,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.0,0.8235294117647058,0.6470588235294118,0.47058823529411764,0.29411764705882354,0.11764705882352941,0.47058823529411764,0.5294117647058824,-0.17647058823529405,base,19
0,0,24,both_reachable,16,13,11,0.625,0.3125,0.0625,0.0,0.8125,0.6875,0.5,0.3125,0.125,0.4375,0.5625,-0.125,base,19
1,6,24,all,20,14,13,0.6,0.3,0.0,0.1,0.7,0.65,0.45,0.35,0.1,0.35,0.65,-0.04999999999999993,base,19
1,6,24,both_reachable,20,14,13,0.6,0.3,0.0,0.1,0.7,0.65,0.45,0.35,0.1,0.35,0.65,-0.04999999999999993,base,19
2,12,24,all,24,20,13,0.75,0.25,0.0,0.0,0.8333333333333334,0.5416666666666666,0.375,0.2916666666666667,0.08333333333333333,0.16666666666666666,0.8333333333333334,-0.29166666666666674,base,19
2,12,24,both_reachable,22,18,13,0.7272727272727273,0.2727272727272727,0.0,0.0,0.8181818181818182,0.5909090909090909,0.4090909090909091,0.3181818181818182,0.09090909090909091,0.18181818181818182,0.8181818181818182,-0.2272727272727273,base,19
3,18,24,all,23,19,14,0.6086956521739131,0.2608695652173913,0.043478260869565216,0.08695652173913043,0.8260869565217391,0.6086956521739131,0.5217391304347826,0.30434782608695654,0.17391304347826086,0.4782608695652174,0.5217391304347826,-0.21739130434782605,base,19
3,18,24,both_reachable,22,18,14,0.5909090909090909,0.2727272727272727,0.045454545454545456,0.09090909090909091,0.8181818181818182,0.6363636363636364,0.5454545454545454,0.3181818181818182,0.18181818181818182,0.5,0.5,-0.18181818181818188,base,19
4,24,24,all,19,18,8,0.7368421052631579,0.21052631578947367,0.0,0.05263157894736842,0.9473684210526315,0.42105263157894735,0.42105263157894735,0.21052631578947367,0.21052631578947367,0.3157894736842105,0.6842105263157895,-0.5263157894736842,base,19
4,24,24,both_reachable,18,17,8,0.7222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.9444444444444444,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.6666666666666666,-0.5,base,19
5,30,24,all,18,14,11,0.3888888888888889,0.5555555555555556,0.0,0.05555555555555555,0.7777777777777778,0.6111111111111112,0.4444444444444444,0.05555555555555555,0.3888888888888889,0.5,0.5,-0.16666666666666663,base,19
5,30,24,both_reachable,16,12,11,0.3125,0.625,0.0,0.0625,0.75,0.6875,0.5,0.0625,0.4375,0.4375,0.5625,-0.0625,base,19
6,36,24,all,23,22,10,0.8260869565217391,0.13043478260869565,0.043478260869565216,0.0,0.9565217391304348,0.43478260869565216,0.391304347826087,0.2608695652173913,0.08695652173913043,0.5652173913043478,0.43478260869565216,-0.5217391304347827,base,19
6,36,24,both_reachable,21,20,10,0.8095238095238095,0.14285714285714285,0.047619047619047616,0.0,0.9523809523809523,0.47619047619047616,0.42857142857142855,0.2857142857142857,0.09523809523809523,0.5714285714285714,0.42857142857142855,-0.47619047619047616,base,19
7,42,24,all,21,17,14,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8095238095238095,0.6666666666666666,0.47619047619047616,0.3333333333333333,0.14285714285714285,0.38095238095238093,0.6190476190476191,-0.1428571428571429,base,19
7,42,24,both_reachable,21,17,14,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8095238095238095,0.6666666666666666,0.47619047619047616,0.3333333333333333,0.14285714285714285,0.38095238095238093,0.6190476190476191,-0.1428571428571429,base,19
0,0,24,all,17,14,11,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.0,0.8235294117647058,0.6470588235294118,0.47058823529411764,0.29411764705882354,0.11764705882352941,0.47058823529411764,0.5294117647058824,-0.17647058823529405,no_social,19
0,0,24,both_reachable,16,13,11,0.625,0.3125,0.0625,0.0,0.8125,0.6875,0.5,0.3125,0.125,0.4375,0.5625,-0.125,no_social,19
1,6,24,all,20,12,15,0.35,0.55,0.0,0.1,0.6,0.75,0.45,0.2,0.25,0.4,0.6,0.15000000000000002,no_social,19
1,6,24,both_reachable,20,12,15,0.35,0.55,0.0,0.1,0.6,0.75,0.45,0.2,0.25,0.4,0.6,0.15000000000000002,no_social,19
2,12,24,all,24,20,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.75,-0.33333333333333337,no_social,19
2,12,24,both_reachable,22,18,12,0.6363636363636364,0.36363636363636365,0.0,0.0,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.7272727272727273,-0.2727272727272728,no_social,19
3,18,24,all,23,14,17,0.34782608695652173,0.5652173913043478,0.043478260869565216,0.043478260869565216,0.6086956521739131,0.7391304347826086,0.391304347826087,0.13043478260869565,0.21739130434782608,0.34782608695652173,0.6521739130434783,0.13043478260869557,no_social,19
3,18,24,both_reachable,22,13,17,0.3181818181818182,0.5909090909090909,0.045454545454545456,0.045454545454545456,0.5909090909090909,0.7727272727272727,0.4090909090909091,0.13636363636363635,0.22727272727272727,0.36363636363636365,0.6363636363636364,0.18181818181818177,no_social,19
4,24,24,all,19,15,13,0.5789473684210527,0.3684210526315789,0.0,0.05263157894736842,0.7894736842105263,0.6842105263157895,0.5263157894736842,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.8947368421052632,-0.10526315789473684,no_social,19
4,24,24,both_reachable,18,14,13,0.5555555555555556,0.3888888888888889,0.0,0.05555555555555555,0.7777777777777778,0.7222222222222222,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.8888888888888888,-0.05555555555555558,no_social,19
5,30,24,all,18,12,12,0.4444444444444444,0.5,0.0,0.05555555555555555,0.6666666666666666,0.6666666666666666,0.3888888888888889,0.16666666666666666,0.2222222222222222,0.3888888888888889,0.6111111111111112,0.0,no_social,19
5,30,24,both_reachable,16,11,12,0.4375,0.5625,0.0,0.0,0.6875,0.75,0.4375,0.1875,0.25,0.375,0.625,0.0625,no_social,19
6,36,24,all,23,19,11,0.6086956521739131,0.34782608695652173,0.0,0.043478260869565216,0.8260869565217391,0.4782608695652174,0.34782608695652173,0.13043478260869565,0.21739130434782608,0.34782608695652173,0.6521739130434783,-0.34782608695652173,no_social,19
6,36,24,both_reachable,21,17,11,0.5714285714285714,0.38095238095238093,0.0,0.047619047619047616,0.8095238095238095,0.5238095238095238,0.38095238095238093,0.14285714285714285,0.23809523809523808,0.2857142857142857,0.7142857142857143,-0.2857142857142857,no_social,19
7,42,24,all,21,16,14,0.6666666666666666,0.2857142857142857,0.0,0.047619047619047616,0.7619047619047619,0.6666666666666666,0.47619047619047616,0.38095238095238093,0.09523809523809523,0.47619047619047616,0.5238095238095238,-0.09523809523809523,no_social,19
7,42,24,both_reachable,21,16,14,0.6666666666666666,0.2857142857142857,0.0,0.047619047619047616,0.7619047619047619,0.6666666666666666,0.47619047619047616,0.38095238095238093,0.09523809523809523,0.47619047619047616,0.5238095238095238,-0.09523809523809523,no_social,19
0,0,24,all,17,14,11,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.0,0.8235294117647058,0.6470588235294118,0.47058823529411764,0.29411764705882354,0.11764705882352941,0.47058823529411764,0.5294117647058824,-0.17647058823529405,no_outcomes,19
0,0,24,both_reachable,16,13,11,0.625,0.3125,0.0625,0.0,0.8125,0.6875,0.5,0.3125,0.125,0.4375,0.5625,-0.125,no_outcomes,19
1,6,24,all,20,12,15,0.35,0.55,0.0,0.1,0.6,0.75,0.45,0.2,0.25,0.4,0.6,0.15000000000000002,no_outcomes,19
1,6,24,both_reachable,20,12,15,0.35,0.55,0.0,0.1,0.6,0.75,0.45,0.2,0.25,0.4,0.6,0.15000000000000002,no_outcomes,19
2,12,24,all,24,20,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.75,-0.33333333333333337,no_outcomes,19
2,12,24,both_reachable,22,18,12,0.6363636363636364,0.36363636363636365,0.0,0.0,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.7272727272727273,-0.2727272727272728,no_outcomes,19
3,18,24,all,23,15,18,0.34782608695652173,0.5652173913043478,0.043478260869565216,0.043478260869565216,0.6521739130434783,0.782608695652174,0.4782608695652174,0.17391304347826086,0.2608695652173913,0.391304347826087,0.6086956521739131,0.13043478260869568,no_outcomes,19
3,18,24,both_reachable,22,14,18,0.3181818181818182,0.5909090909090909,0.045454545454545456,0.045454545454545456,0.6363636363636364,0.8181818181818182,0.5,0.18181818181818182,0.2727272727272727,0.4090909090909091,0.5909090909090909,0.18181818181818188,no_outcomes,19
4,24,24,all,19,15,14,0.5263157894736842,0.3684210526315789,0.05263157894736842,0.05263157894736842,0.7894736842105263,0.7368421052631579,0.5789473684210527,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.8947368421052632,-0.052631578947368474,no_outcomes,19
4,24,24,both_reachable,18,14,14,0.5,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.7777777777777778,0.7777777777777778,0.6111111111111112,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.0,no_outcomes,19
5,30,24,all,18,12,12,0.4444444444444444,0.5,0.0,0.05555555555555555,0.6666666666666666,0.6666666666666666,0.3888888888888889,0.16666666666666666,0.2222222222222222,0.3888888888888889,0.6111111111111112,0.0,no_outcomes,19
5,30,24,both_reachable,16,11,12,0.4375,0.5625,0.0,0.0,0.6875,0.75,0.4375,0.1875,0.25,0.375,0.625,0.0625,no_outcomes,19
6,36,24,all,23,19,11,0.6086956521739131,0.34782608695652173,0.0,0.043478260869565216,0.8260869565217391,0.4782608695652174,0.34782608695652173,0.13043478260869565,0.21739130434782608,0.34782608695652173,0.6521739130434783,-0.34782608695652173,no_outcomes,19
6,36,24,both_reachable,21,17,11,0.5714285714285714,0.38095238095238093,0.0,0.047619047619047616,0.8095238095238095,0.5238095238095238,0.38095238095238093,0.14285714285714285,0.23809523809523808,0.2857142857142857,0.7142857142857143,-0.2857142857142857,no_outcomes,19
7,42,24,all,21,16,14,0.6666666666666666,0.2857142857142857,0.0,0.047619047619047616,0.7619047619047619,0.6666666666666666,0.47619047619047616,0.38095238095238093,0.09523809523809523,0.47619047619047616,0.5238095238095238,-0.09523809523809523,no_outcomes,19
7,42,24,both_reachable,21,16,14,0.6666666666666666,0.2857142857142857,0.0,0.047619047619047616,0.7619047619047619,0.6666666666666666,0.47619047619047616,0.38095238095238093,0.09523809523809523,0.47619047619047616,0.5238095238095238,-0.09523809523809523,no_outcomes,19
0,0,24,all,17,14,11,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.0,0.8235294117647058,0.6470588235294118,0.47058823529411764,0.29411764705882354,0.11764705882352941,0.47058823529411764,0.5294117647058824,-0.17647058823529405,no_actions,19
0,0,24,both_reachable,16,13,11,0.625,0.3125,0.0625,0.0,0.8125,0.6875,0.5,0.3125,0.125,0.4375,0.5625,-0.125,no_actions,19
1,6,24,all,20,14,13,0.6,0.3,0.0,0.1,0.7,0.65,0.45,0.35,0.1,0.35,0.65,-0.04999999999999993,no_actions,19
