scenario,population,metric,comparison,n,mean,low,high
domestic_tight,both_reachable,no_submission,early_level,20,0.028121849016245558,0.011515669515669512,0.05079495224403624
domestic_tight,both_reachable,no_submission,late_level,20,0.029149349293745835,0.015327821161118567,0.044157804406241896
domestic_tight,both_reachable,no_submission,late_minus_early,20,0.0010275002775002762,-0.027366916747843473,0.02454476355381527
domestic_tight,both_reachable,d_to_e,early_level,20,0.2408350942366453,0.2137590456965504,0.27021740880978534
domestic_tight,both_reachable,d_to_e,late_level,20,0.31829489225289814,0.2629841680355026,0.3711910331458942
domestic_tight,both_reachable,d_to_e,late_minus_early,20,0.07745979801625284,0.02595173660618398,0.1280689922545993
domestic_tight,both_reachable,e_to_d,early_level,20,0.21485182312697965,0.1892821807683331,0.24218082100860153
domestic_tight,both_reachable,e_to_d,late_level,20,0.19576760373382524,0.16205486472244227,0.23835830866389365
domestic_tight,both_reachable,e_to_d,late_minus_early,20,-0.019084219393154408,-0.06556996236879288,0.02953096795642831
domestic_tight,both_reachable,resolved,early_level,20,0.3677223599049267,0.32720702062841467,0.40933474602098924
domestic_tight,both_reachable,resolved,late_level,20,0.16861265856267849,0.1345563564371267,0.21594550267024964
domestic_tight,both_reachable,resolved,late_minus_early,20,-0.19910970134224823,-0.2533394923911325,-0.1362904778140873
domestic_tight,both_reachable,customer_minus_domestic,early_level,20,-0.009986545896216056,-0.08039996825336497,0.06218636396139676
domestic_tight,both_reachable,customer_minus_domestic,late_level,20,-0.05498510466979356,-0.11797909088340826,0.017329863130568227
domestic_tight,both_reachable,customer_minus_domestic,late_minus_early,20,-0.044998558773577516,-0.15774698833209883,0.061440470319166704
network_ba,all,domestic_use,early_level,20,0.7857950261970464,0.7503835370734258,0.8183897175620364
network_ba,all,domestic_use,late_level,20,0.7841015855665582,0.7572876785080629,0.8112903454573342
network_ba,all,domestic_use,late_minus_early,20,-0.0016934406304883298,-0.041031736375776624,0.0409923544191166
network_ba,all,customer_use,early_level,20,0.5153646815858152,0.4673141316574961,0.569618068835482
network_ba,all,customer_use,late_level,20,0.5081968267356978,0.4608244645374006,0.5580732441415572
network_ba,all,customer_use,late_minus_early,20,-0.00716785485011745,-0.053979274008144826,0.03696872058524924
network_ba,all,first_d,early_level,20,0.6038704213607184,0.5621668510609192,0.6433108928928525
network_ba,all,first_d,late_level,20,0.5940965018487911,0.5591349454128405,0.6265992596657967
network_ba,all,first_d,late_minus_early,20,-0.009773919511927145,-0.06465353807518169,0.04393991478858502
network_ba,all,first_e,early_level,20,0.3434438868548476,0.30274957392863194,0.3864256767605766
network_ba,all,first_e,late_level,20,0.3454022653222395,0.30978620275852486,0.38366829503491084
network_ba,all,first_e,late_minus_early,20,0.0019583784673918303,-0.045044761555916676,0.05369044299889899
network_ba,all,first_both,early_level,20,0.007833086666079646,0.0026309995007844787,0.01322786545906881
network_ba,all,first_both,late_level,20,0.005096357131240852,0.0011627906976744186,0.010047687293326822
network_ba,all,first_both,late_minus_early,20,-0.002736729534838794,-0.007765748073184632,0.0017803202126798292
network_ba,all,no_submission,early_level,20,0.0448526051183543,0.030276022252198883,0.061105883375775806
network_ba,all,no_submission,late_level,20,0.055404875697728395,0.03816542979434781,0.07467976239639548
network_ba,all,no_submission,late_minus_early,20,0.010552270579374091,-0.011755758348435997,0.03394609918403714
network_ba,all,d_to_e,early_level,20,0.16408770806488787,0.1452260156694217,0.18532804121985538
network_ba,all,d_to_e,late_level,20,0.1576982042822174,0.12492694068425125,0.1936674993157886
network_ba,all,d_to_e,late_minus_early,20,-0.006389503782670465,-0.03605932602955948,0.028721020322110973
network_ba,all,e_to_d,early_level,20,0.17409151817024848,0.14924741495961216,0.20015648782627207
network_ba,all,e_to_d,late_level,20,0.18490872658652607,0.1546564688510366,0.21934505261514864
network_ba,all,e_to_d,late_minus_early,20,0.010817208416277596,-0.029473037068393198,0.051383439225837005
network_ba,all,resolved,early_level,20,0.3789155494120679,0.33811276833325393,0.41662025506460054
network_ba,all,resolved,late_level,20,0.38095200949638464,0.3352029698803832,0.4278854916916764
network_ba,all,resolved,late_minus_early,20,0.0020364600843168156,-0.06868104253002823,0.06881243684327958
network_ba,all,customer_minus_domestic,early_level,20,-0.2704303446112314,-0.3412854168671434,-0.19162945589774902
network_ba,all,customer_minus_domestic,late_level,20,-0.2759047588308604,-0.33374008303550456,-0.21997299308368765
network_ba,all,customer_minus_domestic,late_minus_early,20,-0.005474414219629099,-0.09043735944714079,0.06568940203175053
network_ba,both_reachable,domestic_use,early_level,20,0.7438751500634327,0.7043880320804429,0.7799598568172293
network_ba,both_reachable,domestic_use,late_level,20,0.7496931841773726,0.7126149798112964,0.7856022902561157
network_ba,both_reachable,domestic_use,late_minus_early,20,0.005818034113939763,-0.047581867624437224,0.054126941210574035
network_ba,both_reachable,customer_use,early_level,20,0.7131168330571938,0.6694107191500452,0.7611251351709504
network_ba,both_reachable,customer_use,late_level,20,0.7005475274356247,0.6601245381579386,0.7412994824276097
network_ba,both_reachable,customer_use,late_minus_early,20,-0.012569305621569032,-0.0751354449002593,0.0450353469140486
network_ba,both_reachable,first_d,early_level,20,0.4926989517368078,0.4525246608011554,0.5341154696241138
network_ba,both_reachable,first_d,late_level,20,0.4868699344570633,0.4453793249337604,0.5257700092219125
network_ba,both_reachable,first_d,late_minus_early,20,-0.00582901727974453,-0.07056437908195523,0.05870625541820579
network_ba,both_reachable,first_e,early_level,20,0.47521284711249107,0.43062805625341466,0.5220406084763562
network_ba,both_reachable,first_e,late_level,20,0.4794426683415779,0.4386412436812674,0.5258287564676326
network_ba,both_reachable,first_e,late_minus_early,20,0.004229821229086711,-0.05867595949390835,0.06940428409184556
network_ba,both_reachable,first_both,early_level,20,0.010360704110704106,0.003468215811965811,0.01785517144892144
network_ba,both_reachable,first_both,late_level,20,0.00762987012987013,0.0011904761904761901,0.015129870129870129
network_ba,both_reachable,first_both,late_minus_early,20,-0.0027308339808339763,-0.009826935795685787,0.004523012866762864
network_ba,both_reachable,no_submission,early_level,20,0.021727497039997032,0.008368468915343912,0.03957397897241644
network_ba,both_reachable,no_submission,late_level,20,0.026057527071488833,0.01417766492397302,0.03856329691057247
network_ba,both_reachable,no_submission,late_minus_early,20,0.0043300300314918026,-0.014335939634571564,0.022492990853954124
network_ba,both_reachable,d_to_e,early_level,20,0.22754328183399858,0.2059821320535773,0.25084703733820274
network_ba,both_reachable,d_to_e,late_level,20,0.2134749889641768,0.17653253530662852,0.2521578944121451
network_ba,both_reachable,d_to_e,late_minus_early,20,-0.014068292869821775,-0.05503996162260795,0.030213227603929818
network_ba,both_reachable,e_to_d,early_level,20,0.24081549421592086,0.20715438592695373,0.27333301555943823
network_ba,both_reachable,e_to_d,late_level,20,0.2551933795904391,0.2176516466245588,0.2988908562408562
network_ba,both_reachable,e_to_d,late_minus_early,20,0.014377885374518262,-0.0410052612377065,0.06936558859679007
network_ba,both_reachable,resolved,early_level,20,0.4160308552978266,0.363192794916268,0.46842033344348244
network_ba,both_reachable,resolved,late_level,20,0.4185552721317853,0.3734375413425312,0.46114767500525067
network_ba,both_reachable,resolved,late_minus_early,20,0.002524416833958687,-0.08327344377694904,0.08493928371580485
network_ba,both_reachable,customer_minus_domestic,early_level,20,-0.030758317006238996,-0.0950180291943599,0.04187359788061114
network_ba,both_reachable,customer_minus_domestic,late_level,20,-0.0491456567417478,-0.10440712981523953,0.005961804312172467
network_ba,both_reachable,customer_minus_domestic,late_minus_early,20,-0.018387339735508813,-0.11233809856023343,0.06226188693954022
network_ws,all,domestic_use,early_level,20,0.7833211494463652,0.7544738547479689,0.8110826946044264
network_ws,all,domestic_use,late_level,20,0.7967144299998081,0.7659581295813207,0.8244690007629059
network_ws,all,domestic_use,late_minus_early,20,0.013393280553443021,-0.02677860803555622,0.05314122428307355
network_ws,all,customer_use,early_level,20,0.5254102031502337,0.4827045257654857,0.5704138631144348
network_ws,all,customer_use,late_level,20,0.50410907279486,0.45625165834846587,0.5468629944954113
network_ws,all,customer_use,late_minus_early,20,-0.02130113035537372,-0.05218378133578268,0.008546023682514246
network_ws,all,first_d,early_level,20,0.5900690850092377,0.5548635707337671,0.623866473809461
network_ws,all,first_d,late_level,20,0.634560886198822,0.5925623309548088,0.6720400919959625
network_ws,all,first_d,late_minus_early,20,0.04449180118958443,0.000833857875150058,0.09024259013049794
network_ws,all,first_e,early_level,20,0.35291188140588137,0.31777699061222653,0.392214305655903
network_ws,all,first_e,late_level,20,0.3169954840943007,0.2755842757399424,0.3553436409646219
network_ws,all,first_e,late_minus_early,20,-0.0359163973115806,-0.07189508347963876,0.0006582893432697002
network_ws,all,first_both,early_level,20,0.006613574470957695,0.0014705882352941161,0.012023096802887146
network_ws,all,first_both,late_level,20,0.002412790697674417,0.0,0.006075581395348834
network_ws,all,first_both,late_minus_early,20,-0.004200783773283278,-0.010635277688342526,0.002286157157569998
network_ws,all,no_submission,early_level,20,0.05040545911392332,0.030965338590713338,0.07099843075797024
network_ws,all,no_submission,late_level,20,0.046030839009202726,0.030978868948269185,0.06405708824783943
network_ws,all,no_submission,late_minus_early,20,-0.004374620104720586,-0.027558926180691307,0.018488860880895686
network_ws,all,d_to_e,early_level,20,0.16588474727339458,0.14391627586858663,0.18911896024011257
network_ws,all,d_to_e,late_level,20,0.18470079800288472,0.1549832955362331,0.21493200992765876
network_ws,all,d_to_e,late_minus_early,20,0.018816050729490157,-0.013786909735380133,0.05225885391979383
network_ws,all,e_to_d,early_level,20,0.1866384899661698,0.1590860964222791,0.21440503634817015
network_ws,all,e_to_d,late_level,20,0.15974075310331165,0.12881458705199403,0.19256900775673583
network_ws,all,e_to_d,late_minus_early,20,-0.026897736862858134,-0.0690183602140775,0.015534393175713573
network_ws,all,resolved,early_level,20,0.40308917561951463,0.36395977680184344,0.43759727819574495
network_ws,all,resolved,late_level,20,0.38704252472197176,0.3405281821656775,0.43478630708063565
network_ws,all,resolved,late_minus_early,20,-0.016046650897542918,-0.08682759332837385,0.05837507395439713
network_ws,all,customer_minus_domestic,early_level,20,-0.2579109462961315,-0.312218636157609,-0.19569900222643066
network_ws,all,customer_minus_domestic,late_level,20,-0.2926053572049482,-0.35052103023296055,-0.23919892146773378
network_ws,all,customer_minus_domestic,late_minus_early,20,-0.03469441090881674,-0.08508654373217057,0.018248930956210628
network_ws,both_reachable,domestic_use,early_level,20,0.7455383247451496,0.7084281533080448,0.7816102305381554
network_ws,both_reachable,domestic_use,late_level,20,0.7568540935023289,0.7176269447293491,0.7904677768689319
network_ws,both_reachable,domestic_use,late_minus_early,20,0.011315768757179212,-0.044975165756780164,0.060230856185746494
network_ws,both_reachable,customer_use,early_level,20,0.7296451950037693,0.6934193909150226,0.7673214084873491
network_ws,both_reachable,customer_use,late_level,20,0.6972194345959217,0.6524786554603736,0.7440377807268826
network_ws,both_reachable,customer_use,late_minus_early,20,-0.03242576040784764,-0.07845789383078794,0.016689406083421572
network_ws,both_reachable,first_d,early_level,20,0.4798260903933581,0.4441182376923287,0.5174139018406761
network_ws,both_reachable,first_d,late_level,20,0.5353244262784421,0.49418443554544095,0.5752570894035571
network_ws,both_reachable,first_d,late_minus_early,20,0.055498335885083995,0.010819194030607184,0.10193407253005649
network_ws,both_reachable,first_e,early_level,20,0.48869112156135375,0.4544373469043524,0.5237185395285778
network_ws,both_reachable,first_e,late_level,20,0.4378337014663791,0.3943024272846714,0.4819699395928875
network_ws,both_reachable,first_e,late_minus_early,20,-0.05085742009497465,-0.09273822770376215,-0.007819847583628173
network_ws,both_reachable,first_both,early_level,20,0.008437627187627184,0.002380952380952378,0.015520388176638162
network_ws,both_reachable,first_both,late_level,20,0.0032795698924731167,0.0,0.008172043010752684
network_ws,both_reachable,first_both,late_minus_early,20,-0.005158057295154068,-0.013331833750180518,0.003280540621266421
network_ws,both_reachable,no_submission,early_level,20,0.023045160857660847,0.008202091600529097,0.04013410085285084
network_ws,both_reachable,no_submission,late_level,20,0.02356230236270558,0.011756033526194812,0.0367343256541845
network_ws,both_reachable,no_submission,late_minus_early,20,0.0005171415050447325,-0.020448368157037503,0.02029436103881668
network_ws,both_reachable,d_to_e,early_level,20,0.2325164462547884,0.20168180304674646,0.2618669865656207
network_ws,both_reachable,d_to_e,late_level,20,0.2561061632370695,0.21967043630468264,0.29182966622833817
network_ws,both_reachable,d_to_e,late_minus_early,20,0.02358971698228109,-0.029762533729453283,0.07520496632419923
network_ws,both_reachable,e_to_d,early_level,20,0.2572746071641642,0.2244906295049233,0.28914627705137325
network_ws,both_reachable,e_to_d,late_level,20,0.21825009733141348,0.18151794834519863,0.25645053011357694
network_ws,both_reachable,e_to_d,late_minus_early,20,-0.0390245098327507,-0.09336158212767744,0.018469559559170765
network_ws,both_reachable,resolved,early_level,20,0.43848274630134804,0.39082381575344277,0.48649324106521913
network_ws,both_reachable,resolved,late_level,20,0.4074364554729484,0.3489853129293768,0.46233946908987816
network_ws,both_reachable,resolved,late_minus_early,20,-0.031046290828399725,-0.12326409281170254,0.05742643756283728
network_ws,both_reachable,customer_minus_domestic,early_level,20,-0.015893129741380248,-0.06804236446502974,0.037387886553636375
network_ws,both_reachable,customer_minus_domestic,late_level,20,-0.0596346589064071,-0.12063930155418831,0.014395298204228092
network_ws,both_reachable,customer_minus_domestic,late_minus_early,20,-0.04374152916502684,-0.10874768441185231,0.024034763826847855
no_actions,all,domestic_use,early_level,20,0.7870187214635409,0.7644014202217183,0.8103055446397546
no_actions,all,domestic_use,late_level,20,0.8054791540210477,0.7818722684309435,0.8302907181132902
no_actions,all,domestic_use,late_minus_early,20,0.01846043255750692,-0.015134417323527929,0.05409015223837533
no_actions,all,customer_use,early_level,20,0.5041117196256977,0.4604151851965238,0.5524532537306482
no_actions,all,customer_use,late_level,20,0.48758501403194393,0.447378285017749,0.525030043909205
no_actions,all,customer_use,late_minus_early,20,-0.016526705593753684,-0.04827518806008994,0.014506495515357109
no_actions,all,first_d,early_level,20,0.606658881749633,0.5708969172429847,0.640605378632644
no_actions,all,first_d,late_level,20,0.6335258869926433,0.6005466807296387,0.6634974179389864
no_actions,all,first_d,late_minus_early,20,0.0268670052430103,-0.017043817975057142,0.07010849690507331
no_actions,all,first_e,early_level,20,0.33383591869792173,0.29507537459522865,0.3747932244995579
no_actions,all,first_e,late_level,20,0.3111481131028684,0.27839677748980046,0.34499676479617386
no_actions,all,first_e,late_minus_early,20,-0.0226878055950533,-0.06125870427274309,0.019467134069919248
no_actions,all,first_both,early_level,20,0.009653501875676387,0.002858538685744566,0.016844326935282792
no_actions,all,first_both,late_level,20,0.011762181616832776,0.0035749207188160654,0.021427542660827525
no_actions,all,first_both,late_minus_early,20,0.0021086797411563885,-0.006892063985898955,0.011736247683564544
no_actions,all,no_submission,early_level,20,0.04985169767676888,0.03369355706313489,0.06798531530757645
no_actions,all,no_submission,late_level,20,0.04356381828765548,0.02858250329289573,0.059107089898150916
no_actions,all,no_submission,late_minus_early,20,-0.006287879389113392,-0.025841711239582284,0.012500016338466279
no_actions,all,d_to_e,early_level,20,0.16062229905209952,0.13791097842518452,0.1877753494934375
no_actions,all,d_to_e,late_level,20,0.1646747193122428,0.13309366573498246,0.19267159791813301
no_actions,all,d_to_e,late_minus_early,20,0.004052420260143245,-0.026831705640036424,0.03505349493643821
no_actions,all,e_to_d,early_level,20,0.17070633783823133,0.14605832907324398,0.1955360846585612
no_actions,all,e_to_d,late_level,20,0.16019108541157154,0.13349426241060608,0.18805320524850394
no_actions,all,e_to_d,late_minus_early,20,-0.010515252426659781,-0.039142595268578884,0.02089016759539483
no_actions,all,resolved,early_level,20,0.3860902698049502,0.3485068135382725,0.4208167655207471
no_actions,all,resolved,late_level,20,0.3807429144942952,0.340436086418499,0.4246182834020307
no_actions,all,resolved,late_minus_early,20,-0.005347355310654947,-0.07060742494634652,0.06704410721768013
no_actions,all,customer_minus_domestic,early_level,20,-0.2829070018378431,-0.34344148629755206,-0.22961240648951917
no_actions,all,customer_minus_domestic,late_level,20,-0.3178941399891037,-0.37145528566615615,-0.2695115119436187
no_actions,all,customer_minus_domestic,late_minus_early,20,-0.03498713815126059,-0.09006555205912108,0.02142781163567576
no_actions,both_reachable,domestic_use,early_level,20,0.7484434987851791,0.7217798416065082,0.7730879150906166
no_actions,both_reachable,domestic_use,late_level,20,0.7713325803090397,0.7357259668583193,0.803968096538603
no_actions,both_reachable,domestic_use,late_minus_early,20,0.022889081523860617,-0.02139750627052456,0.06805074821857332
no_actions,both_reachable,customer_use,early_level,20,0.6982155772642643,0.6683626221632473,0.732573698240239
no_actions,both_reachable,customer_use,late_level,20,0.6765415426492226,0.6348305686417806,0.7178395861393285
no_actions,both_reachable,customer_use,late_minus_early,20,-0.021674034615041637,-0.06153176608278705,0.01918667293059462
no_actions,both_reachable,first_d,early_level,20,0.4992782732773362,0.46572022529690726,0.5317703341049951
no_actions,both_reachable,first_d,late_level,20,0.5323084611530409,0.49128718136611416,0.572931422700768
no_actions,both_reachable,first_d,late_minus_early,20,0.03303018787570463,-0.017136580893251725,0.08640742046326881
no_actions,both_reachable,first_e,early_level,20,0.4613741831111584,0.420048186511244,0.5018813396134517
no_actions,both_reachable,first_e,late_level,20,0.4331857183532354,0.3905686354908226,0.4774994724840009
no_actions,both_reachable,first_e,late_minus_early,20,-0.028188464757922978,-0.0828834146039418,0.026928189642989726
no_actions,both_reachable,first_both,early_level,20,0.013485704110704105,0.004463458994708991,0.02412758826821326
no_actions,both_reachable,first_both,late_level,20,0.017853986291486285,0.0049921875,0.032575487012987
no_actions,both_reachable,first_both,late_minus_early,20,0.00436828218078218,-0.010683744785307283,0.020480942668442657
no_actions,both_reachable,no_submission,early_level,20,0.02586183950080126,0.016172125229998634,0.03498816077040636
no_actions,both_reachable,no_submission,late_level,20,0.016651834202237425,0.006639768823992611,0.029090046975127615
no_actions,both_reachable,no_submission,late_minus_early,20,-0.009210005298563837,-0.02352710111531242,0.005899976411824956
no_actions,both_reachable,d_to_e,early_level,20,0.22335569004240177,0.19374808136390118,0.25307321481804446
no_actions,both_reachable,d_to_e,late_level,20,0.22550183800450094,0.1881887388047705,0.2625876544483937
no_actions,both_reachable,d_to_e,late_minus_early,20,0.0021461479620991583,-0.0411146582634591,0.05068309314546073
no_actions,both_reachable,e_to_d,early_level,20,0.23567952139713863,0.2080312692344353,0.26165351438230655
no_actions,both_reachable,e_to_d,late_level,20,0.22117013286451245,0.18764335417691574,0.2566624180166846
no_actions,both_reachable,e_to_d,late_minus_early,20,-0.014509388532626196,-0.05247627696806071,0.0257983342325801
no_actions,both_reachable,resolved,early_level,20,0.4239652159830417,0.3785774688446203,0.46987619834603006
no_actions,both_reachable,resolved,late_level,20,0.41108693738877033,0.36387945761433665,0.45647188717901077
no_actions,both_reachable,resolved,late_minus_early,20,-0.01287827859427127,-0.08925376235844751,0.06927198104442042
no_actions,both_reachable,customer_minus_domestic,early_level,20,-0.05022792152091472,-0.0966592046674712,-0.002374784455624133
no_actions,both_reachable,customer_minus_domestic,late_level,20,-0.09479103765981697,-0.16158778261843532,-0.02852795710256265
no_actions,both_reachable,customer_minus_domestic,late_minus_early,20,-0.04456311613890225,-0.11617138411663215,0.027638416273688304
no_outcomes,all,domestic_use,early_level,20,0.7119511423359633,0.6858209575190763,0.7377208960846846
no_outcomes,all,domestic_use,late_level,20,0.6989757930730442,0.6702956195691459,0.7257487237205364
no_outcomes,all,domestic_use,late_minus_early,20,-0.012975349262918956,-0.04543383151325444,0.018366805686262363
no_outcomes,all,customer_use,early_level,20,0.5036371828797079,0.45771176430192856,0.5474775171630282
no_outcomes,all,customer_use,late_level,20,0.48487781403254254,0.44198407187255495,0.5264123813855935
no_outcomes,all,customer_use,late_minus_early,20,-0.018759368847165378,-0.05266798529989917,0.014944312871612908
no_outcomes,all,first_d,early_level,20,0.5667933190829555,0.5296536204898956,0.6068098952687363
no_outcomes,all,first_d,late_level,20,0.5630495155255395,0.5275486603211836,0.5963207807157282
no_outcomes,all,first_d,late_minus_early,20,-0.003743803557416117,-0.05291590126782497,0.04357421791178332
no_outcomes,all,first_e,early_level,20,0.3431537527026022,0.3070683272695471,0.3773278356063936
no_outcomes,all,first_e,late_level,20,0.3333535834681086,0.3001621407543225,0.36989539201390625
no_outcomes,all,first_e,late_minus_early,20,-0.009800169234493492,-0.04796498528766528,0.02929051770099482
no_outcomes,all,first_both,early_level,20,0.008176074470957693,0.002821050539703789,0.013766707463285056
no_outcomes,all,first_both,late_level,20,0.011290356929891809,0.0048888826774001175,0.01808022403952636
no_outcomes,all,first_both,late_minus_early,20,0.003114282458934116,-0.004108810132354973,0.010553485475201282
no_outcomes,all,no_submission,early_level,20,0.08187685374348455,0.0607305712592827,0.10345610099573675
no_outcomes,all,no_submission,late_level,20,0.09230654407646002,0.06992715670145082,0.11588333427341858
no_outcomes,all,no_submission,late_minus_early,20,0.010429690332975469,-0.011469932204350584,0.03245348426912666
no_outcomes,all,d_to_e,early_level,20,0.15230735570614792,0.132127130496267,0.17238695402727175
no_outcomes,all,d_to_e,late_level,20,0.14023387363454193,0.11297182389723696,0.16748226795943963
no_outcomes,all,d_to_e,late_minus_early,20,-0.012073482071606013,-0.039005610162145404,0.01867192113295219
no_outcomes,all,e_to_d,early_level,20,0.13698174878204994,0.11748636417770618,0.15774392315692512
no_outcomes,all,e_to_d,late_level,20,0.124635920617613,0.09787745543165526,0.15416530942784135
no_outcomes,all,e_to_d,late_minus_early,20,-0.01234582816443695,-0.042732723024852155,0.023972630732905946
no_outcomes,all,resolved,early_level,20,0.3804148354291277,0.3439330384121986,0.41380013328737697
no_outcomes,all,resolved,late_level,20,0.347883913639541,0.30225943669923167,0.3914350554968287
no_outcomes,all,resolved,late_minus_early,20,-0.032530921789586734,-0.09398937510602662,0.03330752507775748
no_outcomes,all,customer_minus_domestic,early_level,20,-0.20831395945625544,-0.27003598991848354,-0.14621143562736058
no_outcomes,all,customer_minus_domestic,late_level,20,-0.21409797904050185,-0.26998163652952517,-0.15697151962536315
no_outcomes,all,customer_minus_domestic,late_minus_early,20,-0.005784019584246442,-0.0666491620294245,0.05480731086076813
no_outcomes,both_reachable,domestic_use,early_level,20,0.6715616440812833,0.6401833582397725,0.7031333457824026
no_outcomes,both_reachable,domestic_use,late_level,20,0.6568100590674677,0.6279210560631767,0.6855280624560867
no_outcomes,both_reachable,domestic_use,late_minus_early,20,-0.014751585013815505,-0.059310617493737845,0.024832839124272258
no_outcomes,both_reachable,customer_use,early_level,20,0.6979487680848856,0.6609528627634308,0.7315920942379941
no_outcomes,both_reachable,customer_use,late_level,20,0.6698376963628905,0.6385670413841302,0.6997028844258153
no_outcomes,both_reachable,customer_use,late_minus_early,20,-0.028111071721995274,-0.06994204763179064,0.015149184185949916
no_outcomes,both_reachable,first_d,early_level,20,0.47198333869473297,0.43597445229128134,0.5098649205696711
no_outcomes,both_reachable,first_d,late_level,20,0.46988822437357347,0.43430510414970297,0.5060388050648131
no_outcomes,both_reachable,first_d,late_minus_early,20,-0.002095114321159555,-0.06019444655164293,0.05007651293994788
no_outcomes,both_reachable,first_e,early_level,20,0.47475133675584,0.44135090967984775,0.5095765136677275
no_outcomes,both_reachable,first_e,late_level,20,0.45999067212659306,0.4293434426338698,0.4936628934698857
no_outcomes,both_reachable,first_e,late_minus_early,20,-0.014760664629246929,-0.06468175896058119,0.03460192069588505
no_outcomes,both_reachable,first_both,early_level,20,0.010360704110704107,0.0033119658119658115,0.01770909645909644
no_outcomes,both_reachable,first_both,late_level,20,0.016337019387422606,0.006841985887096769,0.027052662206744855
no_outcomes,both_reachable,first_both,late_minus_early,20,0.0059763152767185,-0.004504585524242779,0.016378004600686048
no_outcomes,both_reachable,no_submission,early_level,20,0.04290462043872286,0.02629704979914157,0.05984939229831468
no_outcomes,both_reachable,no_submission,late_level,20,0.05378408411241087,0.03988300680829184,0.06831785507868768
no_outcomes,both_reachable,no_submission,late_minus_early,20,0.010879463673688,-0.008292325208049879,0.029701582465113993
no_outcomes,both_reachable,d_to_e,early_level,20,0.21283672721834151,0.186275761478378,0.23829507119868923
no_outcomes,both_reachable,d_to_e,late_level,20,0.1935100048488747,0.16070795340197558,0.22670103331506947
no_outcomes,both_reachable,d_to_e,late_minus_early,20,-0.01932672236946683,-0.05879678446892403,0.024159072308127832
no_outcomes,both_reachable,e_to_d,early_level,20,0.18921760127584605,0.16566594450014985,0.2134336693805803
no_outcomes,both_reachable,e_to_d,late_level,20,0.17058481530647157,0.1373137825683755,0.21079230965499712
no_outcomes,both_reachable,e_to_d,late_minus_early,20,-0.018632785969374434,-0.058240409489306394,0.0325883271310771
no_outcomes,both_reachable,resolved,early_level,20,0.41767466750882953,0.37193224872642633,0.4679349218994295
no_outcomes,both_reachable,resolved,late_level,20,0.3769880744923334,0.3319717977087837,0.4186850705952292
no_outcomes,both_reachable,resolved,late_minus_early,20,-0.040686593016496034,-0.11851299277769853,0.03878494609529374
no_outcomes,both_reachable,customer_minus_domestic,early_level,20,0.02638712400360253,-0.031711130928434035,0.07903156276906825
no_outcomes,both_reachable,customer_minus_domestic,late_level,20,0.013027637295422747,-0.03551798284137055,0.060606091650030114
no_outcomes,both_reachable,customer_minus_domestic,late_minus_early,20,-0.013359486708179779,-0.08284302012524442,0.055779056842952215
no_social,all,domestic_use,early_level,20,0.7052660861996878,0.6782036406763791,0.7324192397432633
no_social,all,domestic_use,late_level,20,0.6900703283826959,0.6613871047521576,0.7178424225075711
no_social,all,domestic_use,late_minus_early,20,-0.015195757816991723,-0.05335153156133908,0.01714868008162507
no_social,all,customer_use,early_level,20,0.4993621151290303,0.45362491128592203,0.5448063112875485
no_social,all,customer_use,late_level,20,0.4833153140325425,0.44225621390883024,0.5229250394178055
no_social,all,customer_use,late_minus_early,20,-0.01604680109648787,-0.05073534196624808,0.018413471872425948
no_social,all,first_d,early_level,20,0.5614971518355688,0.5228411226483543,0.5977983236506336
no_social,all,first_d,late_level,20,0.5577523127283367,0.5233826948118182,0.5924182701669506
no_social,all,first_d,late_minus_early,20,-0.0037448391072321618,-0.05877570170721167,0.045634922391506155
no_social,all,first_e,early_level,20,0.34176486381371324,0.30504310506767107,0.37927818117444767
no_social,all,first_e,late_level,20,0.33486873498326014,0.30278945164260546,0.36934934026543714
no_social,all,first_e,late_minus_early,20,-0.006896128830453087,-0.044227656684938534,0.0343299350646339
no_social,all,first_both,early_level,20,0.008176074470957693,0.0027046783625730977,0.014021751888852093
no_social,all,first_both,late_level,20,0.011290356929891809,0.004976893261776982,0.018254642644177522
no_social,all,first_both,late_minus_early,20,0.003114282458934116,-0.004704399269940072,0.009827554824048972
no_social,all,no_submission,early_level,20,0.08856190987976018,0.06571665431954117,0.10984242776583565
no_social,all,no_submission,late_level,20,0.0960885953585113,0.07152965498572007,0.12225766365247692
no_social,all,no_submission,late_minus_early,20,0.007526685478751108,-0.019165589440648063,0.03257443597651277
no_social,all,d_to_e,early_level,20,0.14942117684435935,0.13029513251726424,0.16852053678123707
no_social,all,d_to_e,late_level,20,0.13715622211939044,0.11141984193037177,0.16347218413272638
no_social,all,d_to_e,late_minus_early,20,-0.012264954724968915,-0.04044703706223882,0.015434234404734086
no_social,all,e_to_d,early_level,20,0.13559285989316106,0.11649869748989333,0.15733940361645732
no_social,all,e_to_d,late_level,20,0.12102765872446737,0.09607680001285676,0.15130981138251373
no_social,all,e_to_d,late_minus_early,20,-0.014565201168693675,-0.046714207394912534,0.022964274532829333
no_social,all,resolved,early_level,20,0.37658692214999495,0.3384972960300423,0.41291401304271624
no_social,all,resolved,late_level,20,0.3452053422109696,0.3020820105925386,0.3856062581172786
no_social,all,resolved,late_minus_early,20,-0.031381579939025364,-0.09628063263456617,0.03407313508320986
