time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,first_submissions,first_d_count,first_e_count,first_both_count,first_d_share,first_e_share,first_both_share,rolling_domestic_users,rolling_customer_users,scenario,seed
2,0,6,6,4,2,0,21,13,6,2,7,6,1,1,0,6,0,0,15,21,5,4,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,9.0,6.0,base,8
3,0,5,5,4,1,0,17,11,1,5,8,8,0,0,1,3,4,4,20,21,9,6,5,4,1,0,0.8,0.2,0.0,13.0,7.0,base,8
4,0,0,0,1,0,1,17,7,1,9,5,5,0,0,0,2,0,4,20,21,10,4,0,0,0,0,,,,14.0,7.0,base,8
5,0,0,0,1,0,1,17,5,1,11,4,2,2,2,0,1,0,4,20,21,9,3,0,0,0,0,,,,15.0,7.0,base,8
6,18,2,2,2,1,1,33,5,17,11,4,3,1,1,1,1,2,6,22,39,6,1,2,1,1,0,0.5,0.5,0.0,14.0,5.0,base,8
7,0,5,5,4,1,0,33,8,12,13,6,6,0,0,0,2,0,6,27,39,4,1,5,4,1,0,0.8,0.2,0.0,16.0,5.0,base,8
8,0,4,4,2,2,0,33,12,8,13,8,6,2,2,0,4,0,6,31,39,7,2,4,2,2,0,0.5,0.5,0.0,14.0,5.0,base,8
9,0,6,6,3,3,0,31,12,2,17,6,5,1,1,1,6,2,8,37,39,8,4,6,3,3,0,0.5,0.5,0.0,13.0,7.0,base,8
10,0,0,0,0,0,0,30,9,2,19,4,3,1,1,1,5,1,9,37,39,9,6,0,0,0,0,,,,12.0,7.0,base,8
11,0,0,0,0,0,0,29,5,2,22,2,0,2,2,1,3,1,10,37,39,5,5,0,0,0,0,,,,11.0,7.0,base,8
12,22,6,6,4,3,1,46,7,18,21,4,4,0,0,2,3,5,15,43,61,3,3,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,13.0,9.0,base,8
13,0,1,1,0,2,1,46,9,17,20,4,4,0,0,0,5,0,15,44,61,4,3,1,0,1,0,0.0,1.0,0.0,9.0,10.0,base,8
14,0,5,5,3,2,0,46,9,12,25,4,3,1,1,0,5,0,15,49,61,4,5,5,3,2,0,0.6,0.4,0.0,10.0,10.0,base,8
15,0,8,8,4,6,2,45,17,4,24,7,7,0,0,0,10,1,16,57,61,7,7,8,3,5,0,0.375,0.625,0.0,11.0,13.0,base,8
16,0,0,0,0,1,1,44,14,4,26,5,4,1,1,0,9,1,17,57,61,7,10,0,0,0,0,,,,11.0,14.0,base,8
17,0,0,0,0,0,0,43,7,4,32,3,0,3,3,1,4,1,18,57,61,7,9,0,0,0,0,,,,11.0,14.0,base,8
18,21,3,3,2,2,1,59,4,22,33,2,2,0,0,3,2,5,23,60,82,4,7,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,9.0,13.0,base,8
19,0,7,7,7,2,2,59,13,15,31,9,9,0,0,0,4,0,23,67,82,2,3,7,5,2,0,0.7142857142857143,0.2857142857142857,0.0,16.0,13.0,base,8
20,0,5,5,3,2,0,59,15,10,34,10,10,0,0,0,5,0,23,72,82,9,4,5,3,2,0,0.6,0.4,0.0,16.0,13.0,base,8
21,0,3,3,0,3,0,58,12,7,39,6,4,2,2,0,6,1,24,75,82,12,6,3,0,3,0,0.0,1.0,0.0,12.0,10.0,base,8
22,0,1,1,2,0,1,56,7,6,43,4,2,2,2,2,3,2,26,76,82,10,7,1,1,0,0,1.0,0.0,0.0,14.0,9.0,base,8
23,0,0,0,1,1,2,54,5,6,43,3,3,0,0,2,2,2,28,76,82,5,5,0,0,0,0,,,,15.0,10.0,base,8
24,19,4,4,3,2,1,72,8,21,43,5,4,1,1,0,3,1,29,80,101,3,4,4,2,2,0,0.5,0.5,0.0,16.0,10.0,base,8
25,0,3,3,3,1,1,72,9,18,45,6,6,0,0,0,3,0,29,83,101,6,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,12.0,9.0,base,8
26,0,2,2,2,0,0,72,9,16,47,6,5,1,1,0,3,0,29,85,101,7,4,2,2,0,0,1.0,0.0,0.0,11.0,7.0,base,8
27,0,9,9,7,3,1,70,13,7,50,10,9,1,1,1,3,2,31,94,101,8,3,9,7,2,0,0.7777777777777778,0.2222222222222222,0.0,18.0,7.0,base,8
28,0,0,0,3,0,3,69,14,7,48,11,10,1,1,1,3,1,32,94,101,12,4,0,0,0,0,,,,19.0,7.0,base,8
29,0,0,0,0,0,0,68,10,7,51,7,4,3,3,1,3,1,33,94,101,12,3,0,0,0,0,,,,18.0,6.0,base,8
30,18,1,1,0,3,2,80,5,24,51,2,0,2,2,3,3,6,39,95,119,10,3,1,0,1,0,0.0,1.0,0.0,15.0,7.0,base,8
31,0,8,8,7,5,4,78,15,16,47,7,7,0,0,2,8,2,41,103,119,3,3,8,6,2,0,0.75,0.25,0.0,19.0,11.0,base,8
32,0,3,3,3,2,1,78,16,13,49,10,10,0,0,0,7,0,41,106,119,7,8,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,20.0,13.0,base,8
33,0,4,4,4,1,1,78,16,9,53,10,8,2,2,0,7,0,41,110,119,10,10,4,3,1,0,0.75,0.25,0.0,17.0,11.0,base,8
34,0,1,1,1,1,1,73,10,8,55,7,5,2,2,1,3,5,46,111,119,14,8,1,1,0,0,1.0,0.0,0.0,15.0,12.0,base,8
35,0,0,0,0,0,0,70,3,8,59,2,1,1,1,2,1,3,49,111,119,9,4,0,0,0,0,,,,15.0,12.0,base,8
36,23,6,6,9,1,4,92,11,25,56,9,9,0,0,1,2,1,50,117,142,5,2,6,6,0,0,1.0,0.0,0.0,24.0,10.0,base,8
37,0,5,5,4,1,0,91,15,20,56,13,13,0,0,0,2,1,51,122,142,10,2,5,4,1,0,0.8,0.2,0.0,21.0,6.0,base,8
38,0,6,6,5,2,0,91,14,14,63,12,12,0,0,0,3,0,51,128,142,13,2,6,4,1,1,0.6666666666666666,0.16666666666666666,0.16666666666666666,23.0,6.0,base,8
39,0,2,2,1,1,0,91,13,12,66,10,7,3,3,0,4,0,51,130,142,18,4,2,1,1,0,0.5,0.5,0.0,20.0,6.0,base,8
40,0,1,1,1,0,0,89,5,11,73,4,2,2,2,2,1,2,53,131,142,12,4,1,1,0,0,1.0,0.0,0.0,20.0,5.0,base,8
41,0,1,1,2,4,5,87,7,10,70,3,3,0,0,2,4,2,55,132,142,8,3,1,0,1,0,0.0,1.0,0.0,22.0,9.0,base,8
42,20,5,5,4,1,0,107,11,25,71,6,6,0,0,0,5,0,55,137,162,4,5,5,4,1,0,0.8,0.2,0.0,17.0,9.0,base,8
43,0,6,6,3,4,0,107,14,19,74,9,7,2,2,0,6,0,55,143,162,7,5,6,2,3,1,0.3333333333333333,0.5,0.16666666666666666,16.0,12.0,base,8
44,0,2,2,2,0,0,104,11,17,76,8,5,3,3,2,4,3,58,145,162,9,9,2,2,0,0,1.0,0.0,0.0,13.0,10.0,base,8
45,0,7,7,7,2,2,103,14,10,79,11,9,2,2,1,4,1,59,152,162,9,5,7,5,2,0,0.7142857142857143,0.2857142857142857,0.0,19.0,11.0,base,8
46,0,0,0,0,1,1,100,10,10,80,7,7,0,0,2,3,3,62,152,162,12,6,0,0,0,0,,,,18.0,12.0,base,8
47,0,3,3,4,1,2,100,10,7,83,6,5,1,1,0,4,0,62,155,162,9,3,3,3,0,0,1.0,0.0,0.0,20.0,9.0,base,8
48,0,0,0,0,1,1,99,6,7,86,4,4,0,0,1,2,1,63,155,162,11,4,0,0,0,0,,,,16.0,9.0,base,8
49,0,0,0,0,0,0,99,2,7,90,0,0,0,0,0,2,0,63,155,162,4,3,0,0,0,0,,,,13.0,5.0,base,8
50,0,0,0,0,0,0,99,0,7,92,0,0,0,0,0,0,0,63,155,162,4,2,0,0,0,0,,,,11.0,5.0,base,8
51,0,0,0,0,0,0,99,0,7,92,0,0,0,0,0,0,0,63,155,162,0,1,0,0,0,0,,,,4.0,3.0,base,8
52,0,0,0,0,0,0,99,0,7,92,0,0,0,0,0,0,0,63,155,162,0,0,0,0,0,0,,,,4.0,2.0,base,8
53,0,1,1,1,0,0,99,1,6,92,1,1,0,0,0,0,0,63,156,162,0,0,1,1,0,0,1.0,0.0,0.0,1.0,1.0,base,8
54,0,0,0,0,0,0,99,1,6,92,1,1,0,0,0,0,0,63,156,162,1,0,0,0,0,0,,,,1.0,0.0,base,8
55,0,0,0,0,0,0,99,0,6,93,0,0,0,0,0,0,0,63,156,162,1,0,0,0,0,0,,,,1.0,0.0,base,8
56,0,0,0,0,0,0,99,0,6,93,0,0,0,0,0,0,0,63,156,162,1,0,0,0,0,0,,,,1.0,0.0,base,8
57,0,1,1,1,0,0,99,1,5,93,1,1,0,0,0,0,0,63,157,162,0,0,1,1,0,0,1.0,0.0,0.0,2.0,0.0,base,8
58,0,0,0,0,0,0,99,1,5,93,1,1,0,0,0,0,0,63,157,162,1,0,0,0,0,0,,,,2.0,0.0,base,8
59,0,2,2,2,0,0,99,3,3,93,3,2,1,1,0,0,0,63,159,162,1,0,2,2,0,0,1.0,0.0,0.0,3.0,0.0,base,8
60,0,0,0,0,0,0,98,2,3,93,2,2,0,0,1,0,1,64,159,162,3,0,0,0,0,0,,,,3.0,0.0,base,8
61,0,0,0,0,0,0,98,1,3,94,1,0,1,1,0,0,0,64,159,162,2,0,0,0,0,0,,,,3.0,0.0,base,8
62,0,0,0,0,0,0,98,0,3,95,0,0,0,0,0,0,0,64,159,162,2,0,0,0,0,0,,,,3.0,0.0,base,8
63,0,0,0,1,0,1,98,1,3,94,1,1,0,0,0,0,0,64,159,162,0,0,0,0,0,0,,,,3.0,0.0,base,8
64,0,0,0,0,0,0,98,1,3,94,1,1,0,0,0,0,0,64,159,162,1,0,0,0,0,0,,,,3.0,0.0,base,8
65,0,0,0,0,0,0,98,1,3,94,1,0,1,1,0,0,0,64,159,162,1,0,0,0,0,0,,,,1.0,0.0,base,8
0,21,6,6,3,3,0,21,6,15,0,3,3,0,0,0,3,0,0,6,21,0,0,6,3,3,0,0.5,0.5,0.0,3.0,3.0,no_social,8
1,0,3,3,2,1,0,21,9,12,0,5,5,0,0,0,4,0,0,9,21,3,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,5.0,4.0,no_social,8
2,0,6,6,4,2,0,21,13,6,2,7,6,1,1,0,6,0,0,15,21,5,4,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,9.0,6.0,no_social,8
3,0,5,5,4,1,0,17,11,1,5,8,8,0,0,1,3,4,4,20,21,9,6,5,4,1,0,0.8,0.2,0.0,13.0,7.0,no_social,8
4,0,0,0,1,0,1,17,7,1,9,5,5,0,0,0,2,0,4,20,21,10,4,0,0,0,0,,,,14.0,7.0,no_social,8
5,0,0,0,1,1,2,17,6,1,10,4,2,2,2,0,2,0,4,20,21,9,3,0,0,0,0,,,,15.0,8.0,no_social,8
6,18,2,2,2,2,2,33,7,17,9,4,3,1,1,1,3,2,6,22,39,6,2,2,1,1,0,0.5,0.5,0.0,14.0,7.0,no_social,8
7,0,5,5,4,1,0,33,9,12,12,6,6,0,0,0,3,0,6,27,39,4,3,5,4,1,0,0.8,0.2,0.0,16.0,7.0,no_social,8
8,0,4,4,2,2,0,33,13,8,12,8,6,2,2,0,5,0,6,31,39,7,4,4,2,2,0,0.5,0.5,0.0,14.0,7.0,no_social,8
9,0,7,7,4,3,0,30,13,1,16,7,6,1,1,1,6,3,9,38,39,8,5,7,4,3,0,0.5714285714285714,0.42857142857142855,0.0,14.0,9.0,no_social,8
10,0,0,0,0,0,0,29,10,1,18,5,4,1,1,1,5,1,10,38,39,10,6,0,0,0,0,,,,13.0,9.0,no_social,8
11,0,0,0,0,0,0,28,6,1,21,3,0,3,3,1,3,1,11,38,39,6,5,0,0,0,0,,,,12.0,8.0,no_social,8
12,22,6,6,5,3,2,44,8,17,19,5,5,0,0,3,3,6,17,44,61,4,3,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,15.0,9.0,no_social,8
13,0,1,1,1,0,0,44,9,16,19,6,6,0,0,0,3,0,17,45,61,5,3,1,1,0,0,1.0,0.0,0.0,12.0,8.0,no_social,8
14,0,4,4,3,1,0,44,7,12,25,5,4,1,1,0,2,0,17,49,61,6,3,4,3,1,0,0.75,0.25,0.0,13.0,7.0,no_social,8
15,0,8,8,4,6,2,43,15,4,24,8,7,1,1,0,7,1,18,57,61,9,4,8,3,5,0,0.375,0.625,0.0,13.0,10.0,no_social,8
16,0,0,0,0,0,0,42,12,4,26,5,4,1,1,1,7,1,19,57,61,8,7,0,0,0,0,,,,13.0,10.0,no_social,8
17,0,0,0,0,0,0,41,6,4,31,3,0,3,3,1,3,1,20,57,61,7,7,0,0,0,0,,,,13.0,10.0,no_social,8
18,21,4,4,4,2,2,57,6,21,30,4,4,0,0,3,2,5,25,61,82,4,6,4,2,2,0,0.5,0.5,0.0,12.0,9.0,no_social,8
19,0,6,6,5,1,0,57,12,15,30,9,9,0,0,0,3,0,25,67,82,4,2,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,16.0,10.0,no_social,8
20,0,6,6,4,2,0,57,14,9,34,10,9,1,1,0,4,0,25,73,82,9,3,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,17.0,11.0,no_social,8
21,0,3,3,2,2,1,55,11,6,38,6,6,0,0,1,5,2,27,76,82,13,5,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,15.0,7.0,no_social,8
22,0,0,0,0,0,0,55,7,6,42,5,2,3,3,0,2,0,27,76,82,11,5,0,0,0,0,,,,15.0,7.0,no_social,8
23,0,0,0,1,0,1,52,2,6,44,1,1,0,0,3,1,3,30,76,82,6,4,0,0,0,0,,,,16.0,7.0,no_social,8
24,19,4,4,3,2,1,70,6,21,43,4,4,0,0,0,2,1,31,80,101,3,2,4,2,2,0,0.5,0.5,0.0,15.0,7.0,no_social,8
25,0,3,3,3,0,0,70,8,18,44,6,6,0,0,0,2,0,31,83,101,4,2,3,3,0,0,1.0,0.0,0.0,13.0,6.0,no_social,8
26,0,1,1,1,0,0,70,8,17,45,6,4,2,2,0,2,0,31,84,101,7,2,1,1,0,0,1.0,0.0,0.0,10.0,4.0,no_social,8
27,0,9,9,6,4,1,68,12,8,48,8,7,1,1,1,4,2,33,93,101,7,2,9,6,3,0,0.6666666666666666,0.3333333333333333,0.0,14.0,6.0,no_social,8
28,0,0,0,0,2,2,67,13,8,46,7,6,1,1,1,6,1,34,93,101,10,4,0,0,0,0,,,,14.0,8.0,no_social,8
29,0,0,0,0,0,0,66,10,8,48,4,0,4,4,1,6,1,35,93,101,7,6,0,0,0,0,,,,13.0,8.0,no_social,8
30,18,3,3,3,1,1,77,6,23,48,3,3,0,0,4,3,7,42,96,119,6,6,3,3,0,0,1.0,0.0,0.0,13.0,7.0,no_social,8
31,0,7,7,4,3,0,76,11,16,49,7,7,0,0,0,4,1,43,103,119,3,3,7,4,3,0,0.5714285714285714,0.42857142857142855,0.0,14.0,10.0,no_social,8
32,0,2,2,1,1,0,76,10,14,52,6,5,1,1,0,4,0,43,105,119,7,4,2,1,1,0,0.5,0.5,0.0,14.0,11.0,no_social,8
33,0,4,4,3,2,1,75,12,10,53,7,4,3,3,1,5,1,44,109,119,8,5,4,3,1,0,0.75,0.25,0.0,11.0,9.0,no_social,8
34,0,0,0,1,0,1,71,8,10,53,5,4,1,1,2,3,4,48,109,119,8,6,0,0,0,0,,,,12.0,7.0,no_social,8
35,0,0,0,0,0,0,69,3,10,56,3,1,2,2,1,0,2,50,109,119,5,3,0,0,0,0,,,,12.0,7.0,no_social,8
36,23,6,6,6,1,1,91,7,27,57,6,6,0,0,1,1,1,51,115,142,4,2,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,15.0,7.0,no_social,8
37,0,4,4,4,0,0,91,11,23,57,10,10,0,0,0,1,0,51,119,142,7,1,4,4,0,0,1.0,0.0,0.0,15.0,4.0,no_social,8
38,0,8,8,6,2,0,91,13,15,63,11,10,1,1,0,2,0,51,127,142,10,1,8,6,2,0,0.75,0.25,0.0,20.0,5.0,no_social,8
39,0,3,3,2,1,0,90,12,12,66,9,8,1,1,1,3,1,52,130,142,16,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,19.0,4.0,no_social,8
40,0,0,0,0,1,1,89,4,12,73,2,2,0,0,1,2,1,53,130,142,12,3,0,0,0,0,,,,18.0,5.0,no_social,8
41,0,0,0,1,2,3,89,4,12,73,1,1,0,0,0,3,0,53,130,142,8,4,0,0,0,0,,,,19.0,7.0,no_social,8
42,20,5,5,4,1,0,109,9,27,73,5,5,0,0,0,4,0,53,135,162,3,4,5,4,1,0,0.8,0.2,0.0,17.0,7.0,no_social,8
43,0,6,6,3,4,0,109,11,21,77,7,7,0,0,0,5,0,53,141,162,5,4,6,2,3,1,0.3333333333333333,0.5,0.16666666666666666,16.0,11.0,no_social,8
44,0,2,2,2,0,0,109,10,19,80,7,5,2,2,0,4,0,53,143,162,8,7,2,2,0,0,1.0,0.0,0.0,12.0,9.0,no_social,8
45,0,5,5,5,1,1,109,11,14,84,8,7,1,1,0,4,0,53,148,162,9,5,5,4,1,0,0.8,0.2,0.0,15.0,9.0,no_social,8
46,0,0,0,0,1,1,106,7,14,85,5,5,0,0,1,2,3,56,148,162,10,5,0,0,0,0,,,,15.0,9.0,no_social,8
47,0,0,0,0,0,0,106,2,14,90,0,0,0,0,0,2,0,56,148,162,7,2,0,0,0,0,,,,14.0,7.0,no_social,8
48,0,0,0,0,1,1,106,1,14,91,0,0,0,0,0,1,0,56,148,162,5,2,0,0,0,0,,,,10.0,7.0,no_social,8
49,0,0,0,1,0,1,106,2,14,90,1,1,0,0,0,1,0,56,148,162,0,2,0,0,0,0,,,,8.0,3.0,no_social,8
50,0,0,0,0,0,0,106,1,14,91,1,1,0,0,0,0,0,56,148,162,1,1,0,0,0,0,,,,6.0,3.0,no_social,8
51,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,1,1,0,0,0,0,,,,1.0,2.0,no_social,8
52,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,1,0,0,0,0,0,,,,1.0,1.0,no_social,8
53,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,0,0,0,0,0,0,,,,1.0,1.0,no_social,8
54,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,0,0,0,0,0,0,,,,1.0,0.0,no_social,8
55,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,0,0,0,0,0,0,,,,0.0,0.0,no_social,8
56,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,0,0,0,0,0,0,,,,0.0,0.0,no_social,8
57,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,0,0,0,0,0,0,,,,0.0,0.0,no_social,8
58,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,0,0,0,0,0,0,,,,0.0,0.0,no_social,8
59,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,0,0,0,0,0,0,,,,0.0,0.0,no_social,8
60,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,0,0,0,0,0,0,,,,0.0,0.0,no_social,8
61,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,0,0,0,0,0,0,,,,0.0,0.0,no_social,8
62,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,0,0,0,0,0,0,,,,0.0,0.0,no_social,8
63,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,0,0,0,0,0,0,,,,0.0,0.0,no_social,8
64,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,0,0,0,0,0,0,,,,0.0,0.0,no_social,8
65,0,0,0,0,0,0,106,0,14,92,0,0,0,0,0,0,0,56,148,162,0,0,0,0,0,0,,,,0.0,0.0,no_social,8
0,21,6,6,3,3,0,21,6,15,0,3,3,0,0,0,3,0,0,6,21,0,0,6,3,3,0,0.5,0.5,0.0,3.0,3.0,no_outcomes,8
1,0,3,3,2,1,0,21,9,12,0,5,5,0,0,0,4,0,0,9,21,3,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,5.0,4.0,no_outcomes,8
2,0,6,6,4,2,0,21,13,6,2,7,6,1,1,0,6,0,0,15,21,5,4,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,9.0,6.0,no_outcomes,8
3,0,5,5,4,1,0,17,11,1,5,8,8,0,0,1,3,4,4,20,21,9,6,5,4,1,0,0.8,0.2,0.0,13.0,7.0,no_outcomes,8
4,0,0,0,1,0,1,17,7,1,9,5,5,0,0,0,2,0,4,20,21,10,4,0,0,0,0,,,,14.0,7.0,no_outcomes,8
5,0,0,0,1,1,2,17,6,1,10,4,2,2,2,0,2,0,4,20,21,9,3,0,0,0,0,,,,15.0,8.0,no_outcomes,8
6,18,2,2,2,2,2,33,7,17,9,4,3,1,1,1,3,2,6,22,39,6,2,2,1,1,0,0.5,0.5,0.0,14.0,7.0,no_outcomes,8
7,0,5,5,4,1,0,33,9,12,12,6,6,0,0,0,3,0,6,27,39,4,3,5,4,1,0,0.8,0.2,0.0,16.0,7.0,no_outcomes,8
8,0,4,4,2,2,0,33,13,8,12,8,6,2,2,0,5,0,6,31,39,7,4,4,2,2,0,0.5,0.5,0.0,14.0,7.0,no_outcomes,8
9,0,7,7,4,3,0,30,13,1,16,7,6,1,1,1,6,3,9,38,39,8,5,7,4,3,0,0.5714285714285714,0.42857142857142855,0.0,14.0,9.0,no_outcomes,8
10,0,0,0,0,0,0,29,10,1,18,5,4,1,1,1,5,1,10,38,39,10,6,0,0,0,0,,,,13.0,9.0,no_outcomes,8
11,0,0,0,0,0,0,28,6,1,21,3,0,3,3,1,3,1,11,38,39,6,5,0,0,0,0,,,,12.0,8.0,no_outcomes,8
12,22,6,6,5,3,2,44,8,17,19,5,5,0,0,3,3,6,17,44,61,4,3,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,15.0,9.0,no_outcomes,8
13,0,1,1,1,0,0,44,9,16,19,6,6,0,0,0,3,0,17,45,61,5,3,1,1,0,0,1.0,0.0,0.0,12.0,8.0,no_outcomes,8
14,0,4,4,3,1,0,44,7,12,25,5,4,1,1,0,2,0,17,49,61,6,3,4,3,1,0,0.75,0.25,0.0,13.0,7.0,no_outcomes,8
15,0,8,8,4,6,2,43,15,4,24,8,7,1,1,0,7,1,18,57,61,9,4,8,3,5,0,0.375,0.625,0.0,13.0,10.0,no_outcomes,8
16,0,0,0,0,0,0,42,12,4,26,5,4,1,1,1,7,1,19,57,61,8,7,0,0,0,0,,,,13.0,10.0,no_outcomes,8
17,0,0,0,0,0,0,41,6,4,31,3,0,3,3,1,3,1,20,57,61,7,7,0,0,0,0,,,,13.0,10.0,no_outcomes,8
18,21,4,4,4,2,2,57,6,21,30,4,4,0,0,3,2,5,25,61,82,4,6,4,2,2,0,0.5,0.5,0.0,12.0,9.0,no_outcomes,8
19,0,6,6,5,1,0,57,12,15,30,9,9,0,0,0,3,0,25,67,82,4,2,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,16.0,10.0,no_outcomes,8
20,0,6,6,4,2,0,57,14,9,34,10,9,1,1,0,4,0,25,73,82,9,3,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,17.0,11.0,no_outcomes,8
21,0,4,4,3,2,1,55,12,5,38,7,7,0,0,1,5,2,27,77,82,13,5,4,2,2,0,0.5,0.5,0.0,16.0,7.0,no_outcomes,8
22,0,0,0,0,0,0,55,8,5,42,6,3,3,3,0,2,0,27,77,82,12,5,0,0,0,0,,,,16.0,7.0,no_outcomes,8
23,0,0,0,1,0,1,52,2,5,45,1,1,0,0,3,1,3,30,77,82,7,4,0,0,0,0,,,,17.0,7.0,no_outcomes,8
24,19,4,4,3,2,1,70,6,20,44,4,4,0,0,0,2,1,31,81,101,4,2,4,2,2,0,0.5,0.5,0.0,16.0,7.0,no_outcomes,8
25,0,3,3,3,0,0,70,8,17,45,6,6,0,0,0,2,0,31,84,101,4,2,3,3,0,0,1.0,0.0,0.0,14.0,6.0,no_outcomes,8
26,0,1,1,1,0,0,70,8,16,46,6,4,2,2,0,2,0,31,85,101,7,2,1,1,0,0,1.0,0.0,0.0,11.0,4.0,no_outcomes,8
27,0,9,9,6,4,1,68,12,7,49,8,7,1,1,1,4,2,33,94,101,7,2,9,6,3,0,0.6666666666666666,0.3333333333333333,0.0,14.0,6.0,no_outcomes,8
28,0,0,0,0,2,2,67,13,7,47,7,6,1,1,1,6,1,34,94,101,10,4,0,0,0,0,,,,14.0,8.0,no_outcomes,8
29,0,0,0,0,0,0,66,10,7,49,4,0,4,4,1,6,1,35,94,101,7,6,0,0,0,0,,,,13.0,8.0,no_outcomes,8
30,18,3,3,3,1,1,77,6,22,49,3,3,0,0,4,3,7,42,97,119,6,6,3,3,0,0,1.0,0.0,0.0,13.0,7.0,no_outcomes,8
31,0,7,7,4,3,0,76,11,15,50,7,7,0,0,0,4,1,43,104,119,3,3,7,4,3,0,0.5714285714285714,0.42857142857142855,0.0,14.0,10.0,no_outcomes,8
32,0,2,2,1,1,0,76,10,13,53,6,5,1,1,0,4,0,43,106,119,7,4,2,1,1,0,0.5,0.5,0.0,14.0,11.0,no_outcomes,8
33,0,4,4,3,2,1,75,12,9,54,7,4,3,3,1,5,1,44,110,119,8,5,4,3,1,0,0.75,0.25,0.0,11.0,9.0,no_outcomes,8
34,0,0,0,1,0,1,71,8,9,54,5,4,1,1,2,3,4,48,110,119,8,6,0,0,0,0,,,,12.0,7.0,no_outcomes,8
35,0,0,0,0,0,0,69,3,9,57,3,1,2,2,1,0,2,50,110,119,5,3,0,0,0,0,,,,12.0,7.0,no_outcomes,8
36,23,6,6,6,1,1,91,7,26,58,6,6,0,0,1,1,1,51,116,142,4,2,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,15.0,7.0,no_outcomes,8
37,0,4,4,4,0,0,91,11,22,58,10,10,0,0,0,1,0,51,120,142,7,1,4,4,0,0,1.0,0.0,0.0,15.0,4.0,no_outcomes,8
38,0,8,8,6,2,0,91,13,14,64,11,10,1,1,0,2,0,51,128,142,10,1,8,6,2,0,0.75,0.25,0.0,20.0,5.0,no_outcomes,8
39,0,3,3,2,1,0,90,12,11,67,9,8,1,1,1,3,1,52,131,142,16,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,19.0,4.0,no_outcomes,8
40,0,0,0,0,1,1,89,4,11,74,2,2,0,0,1,2,1,53,131,142,12,3,0,0,0,0,,,,18.0,5.0,no_outcomes,8
41,0,0,0,1,2,3,89,4,11,74,1,1,0,0,0,3,0,53,131,142,8,4,0,0,0,0,,,,19.0,7.0,no_outcomes,8
42,20,5,5,4,1,0,109,9,26,74,5,5,0,0,0,4,0,53,136,162,3,4,5,4,1,0,0.8,0.2,0.0,17.0,7.0,no_outcomes,8
43,0,6,6,3,4,0,109,11,20,78,7,7,0,0,0,5,0,53,142,162,5,4,6,2,3,1,0.3333333333333333,0.5,0.16666666666666666,16.0,11.0,no_outcomes,8
44,0,2,2,2,0,0,109,10,18,81,7,5,2,2,0,4,0,53,144,162,8,7,2,2,0,0,1.0,0.0,0.0,12.0,9.0,no_outcomes,8
45,0,5,5,5,1,1,109,11,13,85,8,7,1,1,0,4,0,53,149,162,9,5,5,4,1,0,0.8,0.2,0.0,15.0,9.0,no_outcomes,8
