time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,potential,blocked,prevented,knowledge_share,mean_prevention,occupied,archived_this_round,scenario,seed
24,3,2,2,2,0,0,31,2,7,22,2,2,0,0,0,0,0,15,38,46,1,0,3,0,0,0.10833333333333334,0.08422721686850766,28,0,information_r0.0_f1,0
25,2,2,2,2,0,0,33,4,7,22,4,4,0,0,0,0,0,15,40,48,3,0,2,0,0,0.10833333333333334,0.08471510682813947,31,0,information_r0.0_f1,0
26,1,0,0,0,0,0,34,3,8,23,3,2,1,1,0,0,0,15,40,49,4,0,3,2,0,0.10833333333333334,0.08510541879584492,33,0,information_r0.0_f1,0
27,2,2,2,2,0,0,36,3,8,25,3,2,1,1,0,0,0,15,42,51,4,0,2,0,0,0.10833333333333334,0.08541766837000926,34,0,information_r0.0_f1,0
28,2,2,2,2,0,0,38,4,8,26,4,4,0,0,0,0,0,15,43,53,4,0,3,1,0,0.10833333333333334,0.08566746802934076,36,0,information_r0.0_f1,0
29,2,1,1,1,0,0,40,3,9,28,3,3,0,0,0,0,0,15,43,55,4,0,2,0,0,0.10833333333333334,0.08586730775680594,38,0,information_r0.0_f1,0
30,1,1,1,1,0,0,41,4,9,28,4,2,2,2,0,0,0,15,44,56,5,0,1,0,0,0.10833333333333334,0.08602717953877809,40,0,information_r0.0_f1,0
31,2,2,2,2,0,0,42,3,9,30,3,3,0,0,1,0,1,16,46,58,4,0,3,1,0,0.10833333333333334,0.08615507696435581,41,0,information_r0.0_f1,0
32,1,1,1,1,0,0,43,4,9,30,4,3,1,1,0,0,0,16,47,59,4,0,2,1,0,0.10833333333333334,0.08625739490481799,42,0,information_r0.0_f1,0
33,0,0,0,0,0,0,42,2,9,31,2,1,1,1,1,0,1,17,47,59,4,0,1,1,0,0.10833333333333334,0.0690059159238544,43,0,information_r0.0_f1,0
34,1,1,1,1,0,0,42,1,9,32,1,1,0,0,1,0,1,18,48,60,3,0,1,0,0,0.10833333333333334,0.055204732739083516,42,0,information_r0.0_f1,0
35,0,0,0,0,0,0,42,1,9,32,1,1,0,0,0,0,0,18,48,60,2,0,1,1,0,0.10833333333333334,0.04416378619126681,42,0,information_r0.0_f1,0
36,3,3,3,2,1,0,45,3,9,33,2,2,0,0,0,1,0,18,50,63,1,0,4,1,0,0.10833333333333334,0.03533102895301345,42,0,information_r0.0_f1,0
37,0,0,0,0,1,1,45,4,9,32,2,2,0,0,0,2,0,18,50,63,3,1,1,1,0,0.10833333333333334,0.028264823162410763,45,0,information_r0.0_f1,0
38,1,1,1,1,0,0,46,2,9,35,1,1,0,0,0,1,0,18,51,64,2,2,1,0,0,0.10833333333333334,0.022611858529928613,45,0,information_r0.0_f1,0
39,1,1,1,1,0,0,47,3,9,35,2,2,0,0,0,1,0,18,52,65,3,2,2,1,0,0.10833333333333334,0.01808948682394289,46,0,information_r0.0_f1,0
40,0,0,0,0,0,0,46,2,9,35,2,1,1,1,0,0,1,19,52,65,2,1,1,1,0,0.10833333333333334,0.03178797418527434,47,0,information_r0.0_f1,0
41,0,0,0,0,0,0,45,0,9,36,0,0,0,0,1,0,1,20,52,65,2,0,0,0,0,0.10833333333333334,0.042746764074339506,46,0,information_r0.0_f1,0
42,1,1,1,1,0,0,46,1,9,36,1,1,0,0,0,0,0,20,53,66,1,0,3,1,1,0.10833333333333334,0.05151379598559164,45,0,information_r0.0_f1,0
43,2,2,2,2,0,0,48,3,9,36,3,3,0,0,0,0,0,20,55,68,1,0,4,2,0,0.10833333333333334,0.058527421514593336,46,0,information_r0.0_f1,0
44,1,1,1,1,0,0,49,4,9,36,4,3,1,1,0,0,0,20,55,69,3,0,1,0,0,0.10833333333333334,0.0641383219377947,48,0,information_r0.0_f1,0
45,1,1,1,1,0,0,49,4,9,36,4,2,2,2,1,0,1,21,56,70,4,0,4,2,1,0.10833333333333334,0.06862704227635578,49,0,information_r0.0_f1,0
46,2,2,2,2,0,0,50,3,9,38,3,3,0,0,1,0,1,22,58,72,4,0,4,2,0,0.10833333333333334,0.07221801854720465,49,0,information_r0.0_f1,0
47,1,1,1,0,1,0,51,3,9,39,2,2,0,0,0,1,0,22,59,73,4,0,2,1,0,0.10833333333333334,0.07509079956388374,50,0,information_r0.0_f1,0
48,4,4,4,4,0,0,55,6,9,37,5,4,1,1,0,1,0,22,61,77,3,1,4,0,0,0.10833333333333334,0.07738902437722703,48,3,information_r0.0_f1,0
49,0,0,0,0,0,0,54,4,9,37,4,4,0,0,1,0,1,23,61,77,6,1,1,1,0,0.10833333333333334,0.07922760422790166,51,1,information_r0.0_f1,0
50,0,0,0,0,6,6,54,8,9,32,2,1,1,1,0,6,0,23,61,77,4,1,1,1,0,0.275,0.08069846810844135,49,1,information_r0.0_f1,0
51,3,3,3,3,0,0,57,10,8,33,4,3,1,1,0,6,0,23,63,80,4,6,5,0,2,0.275,0.0818751592128731,48,1,information_r0.0_f1,0
52,1,1,1,0,1,0,57,8,8,34,3,3,0,0,1,5,1,24,64,81,4,6,3,2,0,0.275,0.08281651209641851,50,1,information_r0.0_f1,0
53,2,1,1,1,0,0,59,4,8,38,3,1,2,2,0,1,0,24,65,83,3,7,3,1,0,0.275,0.09448965547083778,48,2,information_r0.0_f1,0
54,1,1,1,1,0,0,59,3,8,37,2,2,0,0,1,1,1,25,66,84,4,1,2,1,0,0.275,0.1038281701703732,48,2,information_r0.0_f1,0
55,0,0,0,0,0,0,59,2,8,36,2,1,1,1,0,0,0,25,66,84,2,1,0,0,0,0.275,0.12863231526333485,46,2,information_r0.0_f1,0
56,4,4,4,4,1,1,62,6,8,35,5,4,1,1,1,1,1,26,68,88,2,0,4,0,0,0.275,0.14847563133770422,46,0,information_r0.0_f1,0
57,0,0,0,0,0,0,61,5,7,35,4,4,0,0,1,1,1,27,68,88,5,1,2,0,2,0.275,0.1643502841971997,48,1,information_r0.0_f1,0
58,1,1,1,1,0,0,62,5,6,36,4,2,2,2,0,1,0,27,68,89,4,1,1,0,0,0.275,0.17705000648479605,46,1,information_r0.0_f1,0
59,3,1,1,1,0,0,62,2,7,36,2,2,0,0,2,0,3,30,68,92,5,1,4,1,0,0.275,0.20320978431487316,45,2,information_r0.0_f1,0
60,1,1,1,0,1,0,63,2,7,37,1,1,0,0,0,1,0,30,69,93,2,0,2,1,0,0.275,0.2241376065789348,45,0,information_r0.0_f1,0
61,1,1,1,1,0,0,64,2,7,38,1,1,0,0,0,1,0,30,69,94,2,1,2,0,1,0.275,0.24087986439018416,46,0,information_r0.0_f1,0
62,2,2,2,1,2,1,66,4,7,37,2,2,0,0,0,2,0,30,71,96,2,1,3,1,0,0.275,0.25427367063918366,46,1,information_r0.0_f1,0
63,0,0,0,1,0,1,66,5,7,35,3,2,1,1,0,2,0,30,71,96,2,3,1,1,0,0.275,0.2649887156383832,47,1,information_r0.0_f1,0
64,2,2,2,2,0,0,67,3,7,35,3,3,0,0,1,0,1,31,71,98,3,2,4,2,0,0.275,0.25624436691162283,44,3,information_r0.0_f1,0
65,1,1,1,1,0,0,68,3,7,36,3,3,0,0,0,0,0,31,71,99,4,2,2,0,1,0.275,0.2492488879302146,45,0,information_r0.0_f1,0
66,2,2,2,1,1,0,70,4,7,36,3,2,1,1,0,1,0,31,71,101,4,0,6,4,0,0.275,0.24365250474508793,45,1,information_r0.0_f1,0
67,4,3,3,2,1,0,74,6,8,36,4,3,1,1,0,2,0,31,72,105,4,1,5,0,1,0.275,0.23917539819698666,46,1,information_r0.0_f1,0
68,1,1,1,0,1,0,74,6,7,34,3,2,1,1,1,3,1,32,73,106,4,2,2,0,1,0.275,0.2355937129585056,47,3,information_r0.0_f1,0
69,1,1,1,1,0,0,74,3,7,37,2,1,1,1,1,1,1,33,73,107,3,3,2,1,0,0.275,0.24693466159311428,47,0,information_r0.0_f1,0
70,2,2,2,3,0,1,75,4,7,36,4,4,0,0,1,0,1,34,75,109,3,2,3,1,0,0.275,0.2560074205008012,46,1,information_r0.0_f1,0
71,0,0,0,0,0,0,75,3,7,37,3,3,0,0,0,0,0,34,75,109,4,1,1,1,0,0.275,0.26326562762695077,47,0,information_r0.0_f1,0
72,1,0,0,0,0,0,76,3,7,35,3,0,3,3,0,0,0,34,75,110,4,0,4,2,1,0.275,0.2690721933278705,44,3,information_r0.0_f1,0
73,1,1,1,1,0,0,75,1,7,34,1,1,0,0,2,0,2,36,75,111,3,0,2,1,0,0.275,0.2737174458886062,43,2,information_r0.0_f1,0
74,2,1,1,1,0,0,77,2,7,34,2,2,0,0,0,0,0,36,75,113,1,0,2,0,0,0.275,0.27743364793719477,41,1,information_r0.0_f1,0
75,0,0,0,0,0,0,77,1,7,33,1,1,0,0,0,0,0,36,75,113,2,0,1,1,0,0.275,0.2804066095760656,41,2,information_r0.0_f1,0
76,1,1,1,0,1,0,78,1,7,33,0,0,0,0,0,1,0,36,76,114,2,0,1,0,0,0.275,0.28278497888716236,40,1,information_r0.0_f1,0
77,0,0,0,0,0,0,78,1,6,32,0,0,0,0,0,1,0,36,76,114,1,1,1,1,0,0.275,0.2737676132684568,39,2,information_r0.0_f1,0
78,3,3,3,2,1,0,81,4,6,32,2,2,0,0,0,2,0,36,77,117,0,1,4,1,0,0.275,0.26655372077349226,39,0,information_r0.0_f1,0
79,2,2,2,2,0,0,82,5,6,31,4,4,0,0,0,1,1,37,77,119,2,2,2,0,0,0.275,0.26209899150364074,41,1,information_r0.0_f1,0
80,6,5,5,5,0,0,88,8,7,32,7,7,0,0,0,1,0,37,78,125,4,1,7,1,0,0.275,0.2585352080877595,41,1,information_r0.0_f1,0
81,2,2,2,1,1,0,90,8,7,34,7,6,1,1,0,1,0,37,79,127,9,1,2,0,0,0.275,0.2717011299622678,47,0,information_r0.0_f1,0
82,1,1,1,1,1,1,90,7,7,35,5,4,1,1,1,2,1,38,80,128,8,1,4,3,0,0.275,0.28223386746187445,49,0,information_r0.0_f1,0
83,0,0,0,0,0,0,90,4,7,38,2,1,1,1,0,2,0,38,80,128,7,2,0,0,0,0.275,0.27332672412822645,49,0,information_r0.0_f1,0
84,1,1,1,1,1,1,90,2,7,37,1,1,0,0,1,1,1,39,80,129,3,2,6,4,1,0.275,0.27712107052889096,46,3,information_r0.0_f1,0
85,2,1,1,1,1,1,92,4,8,36,2,2,0,0,0,2,0,39,80,131,2,2,3,1,0,0.275,0.2801565476494226,46,0,information_r0.0_f1,0
86,1,1,1,0,1,0,93,4,8,37,2,1,1,1,0,2,0,39,80,132,2,2,1,0,0,0.275,0.28258492934584795,48,0,information_r0.0_f1,0
87,2,2,2,2,0,0,94,3,8,38,2,2,0,0,1,1,1,40,81,134,2,3,2,0,0,0.275,0.28452763470298814,48,1,information_r0.0_f1,0
88,0,0,0,1,0,1,94,3,8,38,3,3,0,0,0,0,0,40,81,134,3,2,2,0,2,0.275,0.28608179898870034,49,0,information_r0.0_f1,0
89,1,1,1,1,0,0,95,2,8,40,2,2,0,0,0,0,0,40,81,135,3,1,1,0,0,0.275,0.2873251304172701,49,0,information_r0.0_f1,0
90,1,1,1,1,0,0,96,2,8,41,2,2,0,0,0,0,0,40,81,136,4,0,2,1,0,0.275,0.2883197955601258,50,0,information_r0.0_f1,0
91,0,0,0,0,0,0,96,1,8,41,1,1,0,0,0,0,0,40,81,136,3,0,0,0,0,0.275,0.28911552767441057,50,1,information_r0.0_f1,0
92,1,1,1,1,0,0,97,1,8,41,1,1,0,0,0,0,0,40,82,137,2,0,3,2,0,0.275,0.2897521133658382,49,1,information_r0.0_f1,0
93,2,1,1,1,0,0,99,2,9,40,2,2,0,0,0,0,0,40,83,139,2,0,3,1,0,0.275,0.27605508509358695,49,1,information_r0.0_f1,0
94,2,2,2,2,0,0,101,3,9,40,3,3,0,0,0,0,0,40,84,141,2,0,4,2,0,0.275,0.26509746247578575,50,1,information_r0.0_f1,0
95,0,0,0,0,0,0,101,3,9,39,3,2,1,1,0,0,0,40,84,141,4,0,1,1,0,0.275,0.2563313643815449,51,1,information_r0.0_f1,0
96,0,0,0,0,0,0,100,0,9,38,0,0,0,0,1,0,1,41,84,141,3,0,0,0,0,0.275,0.24931848590615222,48,3,information_r0.0_f1,0
97,0,0,0,0,0,0,100,0,9,38,0,0,0,0,0,0,0,41,84,141,2,0,2,1,1,0.275,0.2437081831258381,47,0,information_r0.0_f1,0
98,0,0,0,0,0,0,100,0,9,38,0,0,0,0,0,0,0,41,84,141,0,0,3,2,1,0.275,0.23921994090158674,47,0,information_r0.0_f1,0
99,3,2,2,2,0,0,103,2,10,36,2,2,0,0,0,0,0,41,84,144,0,0,5,1,1,0.275,0.23562934712218572,45,2,information_r0.0_f1,0
100,1,1,1,1,0,0,104,3,10,35,3,3,0,0,0,0,0,41,85,145,2,0,3,2,0,0.275,0.23275687209866483,47,1,information_r0.0_f1,0
101,2,2,2,2,0,0,106,5,9,35,5,3,2,2,0,0,0,41,87,147,3,0,3,0,1,0.275,0.23045889207984818,47,1,information_r0.0_f1,0
102,1,1,1,1,0,0,105,3,9,36,3,3,0,0,2,0,2,43,87,148,5,0,2,1,0,0.275,0.2286205080647948,49,0,information_r0.0_f1,0
103,2,2,2,2,1,1,107,5,9,36,4,3,1,1,0,1,0,43,87,150,4,0,6,4,0,0.275,0.21113285224553882,48,0,information_r0.0_f1,0
104,1,1,1,1,0,0,107,4,9,36,3,3,0,0,1,1,1,44,87,151,5,1,2,1,0,0.275,0.19714272759013404,49,1,information_r0.0_f1,0
105,1,0,0,0,0,0,108,2,10,38,2,1,1,1,0,0,0,44,87,152,4,1,5,3,1,0.275,0.16863424313969014,49,0,information_r0.0_f1,0
106,2,2,2,2,0,0,109,2,10,38,2,2,0,0,1,0,1,45,87,154,3,1,5,2,1,0.275,0.14582745557933507,49,1,information_r0.0_f1,0
107,2,1,1,1,0,0,111,3,9,37,3,3,0,0,0,0,0,45,88,156,3,0,4,2,0,0.275,0.127582025531051,47,3,information_r0.0_f1,0
108,1,0,0,0,0,0,112,3,10,36,3,1,2,2,0,0,0,45,88,157,3,0,2,1,0,0.275,0.10206562042484081,48,1,information_r0.0_f1,0
109,6,5,5,4,1,0,116,5,11,37,4,4,0,0,2,1,2,47,89,163,3,0,6,0,0,0.275,0.08165249633987265,49,0,information_r0.0_f1,0
110,3,3,3,3,1,1,119,9,11,34,7,7,0,0,0,2,0,47,90,166,5,1,3,0,0,0.275,0.06532199707189813,51,2,information_r0.0_f1,0
111,2,2,2,1,1,0,121,7,11,38,5,5,0,0,0,2,0,47,90,168,7,2,2,0,0,0.275,0.0522575976575185,54,0,information_r0.0_f1,0
112,3,3,3,4,0,1,124,9,11,37,8,6,2,2,0,1,0,47,90,171,8,3,4,1,0,0.275,0.041806078126014806,54,2,information_r0.0_f1,0
113,1,1,1,1,0,0,123,6,11,39,6,5,1,1,2,0,2,49,90,172,9,2,3,1,1,0.275,0.03344486250081184,57,0,information_r0.0_f1,0
114,2,2,2,2,0,0,124,6,11,39,6,4,2,2,1,0,1,50,90,174,7,1,2,0,0,0.275,0.026755890000649474,55,1,information_r0.0_f1,0
115,2,2,2,2,0,0,124,4,10,39,4,4,0,0,2,0,2,52,90,176,7,0,6,4,0,0.275,0.02140471200051958,53,3,information_r0.0_f1,0
116,1,1,1,1,0,0,125,4,10,39,4,3,1,1,0,0,0,52,90,177,5,0,1,0,0,0.275,0.017123769600415666,52,1,information_r0.0_f1,0
117,3,3,3,2,1,0,127,4,10,40,3,3,0,0,1,1,1,53,90,180,5,0,4,1,0,0.275,0.013699015680332535,52,1,information_r0.0_f1,0
118,3,2,2,1,1,0,130,6,11,40,4,3,1,1,0,2,0,53,90,183,5,1,4,1,0,0.275,0.01095921254426603,54,0,information_r0.0_f1,0
119,1,1,1,1,0,0,130,4,11,42,3,2,1,1,1,1,1,54,90,184,4,2,1,0,0,0.275,0.008767370035412824,57,0,information_r0.0_f1,0
120,0,0,0,0,0,0,129,1,10,44,1,1,0,0,1,0,1,55,90,184,4,2,1,1,0,0.275,0.0070138960283302595,56,1,information_r0.0_f1,0
121,1,1,1,2,0,1,130,3,10,42,3,2,1,1,0,0,0,55,90,185,2,1,1,0,0,0.275,0.005611116822664207,54,1,information_r0.0_f1,0
122,1,1,1,1,0,0,130,3,9,41,3,3,0,0,1,0,1,56,90,186,3,0,2,1,0,0.275,0.004488893458131366,53,2,information_r0.0_f1,0
123,3,2,2,2,0,0,133,5,10,41,5,3,2,2,0,0,0,56,90,189,3,0,4,1,0,0.275,0.0035911147665050928,53,0,information_r0.0_f1,0
124,0,0,0,0,0,0,131,3,10,41,3,2,1,1,2,0,2,58,90,189,5,0,2,2,0,0.275,0.0028728918132040746,56,0,information_r0.0_f1,0
125,2,2,2,2,0,0,133,4,10,42,4,2,2,2,0,0,0,58,90,191,3,0,2,0,0,0.275,0.00229831345056326,54,0,information_r0.0_f1,0
126,2,0,0,0,0,0,133,2,12,39,2,2,0,0,2,0,2,60,90,193,4,0,3,1,0,0.275,0.001838650760450608,53,3,information_r0.0_f1,0
127,2,2,2,1,1,0,135,3,12,39,2,1,1,1,0,1,0,60,90,195,2,0,6,4,0,0.275,0.0014709206083604865,52,1,information_r0.0_f1,0
128,2,2,2,0,2,0,137,4,11,36,1,1,0,0,0,3,0,60,90,197,3,1,3,1,0,0.275,0.0011767364866883893,49,5,information_r0.0_f1,0
129,2,2,2,2,1,1,139,7,11,33,3,2,1,1,0,4,0,60,91,199,1,3,2,0,0,0.275,0.0009413891893507114,49,2,information_r0.0_f1,0
130,3,2,2,2,0,0,140,6,12,33,4,4,0,0,1,2,2,62,91,202,3,4,3,0,0,0.275,0.01167317241906351,50,1,information_r0.0_f1,0
131,1,1,1,1,0,0,141,4,12,36,4,3,1,1,0,0,0,62,91,203,4,3,2,1,0,0.275,0.03384532673708336,51,0,information_r0.0_f1,0
132,1,1,1,2,0,1,142,4,12,37,4,3,1,1,0,0,0,62,91,204,5,1,2,1,0,0.275,0.05158305019149923,52,0,information_r0.0_f1,0
133,0,0,0,0,1,1,141,4,11,35,3,2,1,1,1,1,1,63,91,204,5,0,0,0,0,0.275,0.06577322895503195,51,2,information_r0.0_f1,0
134,3,2,2,1,1,0,143,3,12,36,1,1,0,0,1,2,1,64,93,207,3,1,5,2,0,0.275,0.0771253719658581,49,1,information_r0.0_f1,0
135,3,3,3,2,1,0,146,5,12,35,3,3,0,0,0,2,0,64,93,210,3,2,3,0,0,0.275,0.08620708637451903,49,2,information_r0.0_f1,0
