time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,mean_belief_d,mean_belief_e,informed_share,disputed_share,block,arm,seed
41,1,1,1,1,1,0,60,5,2,53,5,3,2,2,0,1,0,69,96,129,5,0,0.41702040030262383,0.4303984414062566,0.0,0.5,main,no_notice,4
42,3,3,3,2,3,2,61,7,2,52,5,3,2,2,2,3,2,71,97,132,6,1,0.405183166968569,0.43377695723079535,0.0,0.525,main,no_notice,4
43,3,3,3,3,1,1,62,8,2,52,6,5,1,1,2,2,2,73,97,135,5,4,0.41741439148992926,0.43377695723079535,0.0,0.5333333333333333,main,no_notice,4
44,3,3,3,3,0,0,64,7,2,55,6,6,0,0,1,1,1,74,99,138,6,5,0.41836455137283896,0.4309710899978495,0.0,0.5416666666666666,main,no_notice,4
45,3,3,3,3,0,0,67,9,2,56,9,6,3,3,0,0,0,74,100,141,8,4,0.4242540266659237,0.4270271665277447,0.0,0.5583333333333333,main,no_notice,4
46,0,0,0,1,0,1,65,6,2,57,6,4,2,2,2,0,2,76,100,141,9,1,0.4164606138232763,0.4247681003358514,0.0,0.5583333333333333,main,no_notice,4
47,2,2,2,2,3,2,66,7,2,57,6,3,3,3,1,2,1,77,100,143,7,0,0.4157870055403094,0.4275739675687973,0.0,0.5583333333333333,main,no_notice,4
48,1,1,1,0,1,0,64,5,2,57,3,2,1,1,3,3,3,80,100,144,6,3,0.41209214561448465,0.43127885908112124,0.0,0.5583333333333333,main,no_notice,4
49,1,1,1,0,1,0,64,5,2,57,2,0,2,2,1,3,1,81,100,145,3,4,0.41905556449458975,0.43377695723079535,0.0,0.5416666666666666,main,no_notice,4
0,51,49,49,39,10,0,51,49,2,0,39,39,0,0,0,10,0,0,49,51,0,0,0.4074821471779559,0.44535723873884436,0.0,0.425,main,no_notice,5
1,2,2,2,1,1,0,53,51,2,0,40,40,0,0,0,11,0,0,51,53,39,10,0.4074821471779559,0.44535723873884436,0.0,0.44166666666666665,main,no_notice,5
2,1,1,1,1,1,0,54,37,2,15,32,29,3,3,0,6,0,0,52,54,40,11,0.4074821471779559,0.44535723873884436,0.0,0.45,main,no_notice,5
3,5,5,5,8,6,9,53,35,2,16,29,25,4,4,3,7,6,6,57,59,41,12,0.3912780444091116,0.434786531336414,0.0,0.49166666666666664,main,no_notice,5
4,1,1,1,1,8,8,50,28,2,20,15,14,1,1,4,13,4,10,57,60,29,8,0.3911040447706586,0.44026810093208085,0.0,0.45,main,no_notice,5
5,4,4,4,3,8,7,53,28,2,23,7,5,2,2,1,21,1,11,61,64,15,15,0.38292828241226007,0.4388746526135619,0.0,0.45,main,no_notice,5
6,2,2,2,1,3,2,51,21,2,28,5,4,1,1,2,16,4,15,62,66,14,22,0.38384285634661436,0.44883413833801933,0.0,0.4583333333333333,main,no_notice,5
7,3,3,3,5,0,2,52,13,2,37,7,6,1,1,1,6,2,17,65,69,5,19,0.3873672262787233,0.4358447543515071,0.0,0.45,main,no_notice,5
8,1,1,1,3,1,3,51,11,2,38,9,8,1,1,1,2,2,19,65,70,9,11,0.3921979316809992,0.42564509685444485,0.0,0.44166666666666665,main,no_notice,5
9,3,3,3,2,1,0,53,8,2,43,6,5,1,1,1,2,1,20,68,73,9,4,0.40825088761763056,0.42196628031966854,0.0,0.45,main,no_notice,5
10,4,4,4,5,2,3,56,13,2,41,10,7,3,3,1,3,1,21,71,77,10,2,0.4004456786562043,0.42555701366873566,0.0,0.475,main,no_notice,5
11,2,2,2,1,2,1,55,11,2,42,7,6,1,1,3,4,3,24,73,79,10,4,0.406476222301741,0.43576417604926637,0.0,0.48333333333333334,main,no_notice,5
12,1,2,2,3,1,2,55,11,1,43,6,4,2,2,1,5,1,25,75,80,8,5,0.4096298858365397,0.4382834941327671,0.0,0.4666666666666667,main,no_notice,5
13,3,3,3,3,2,2,56,11,1,44,7,6,1,1,1,4,2,27,76,83,9,5,0.410171108740294,0.4402489054110749,0.0,0.48333333333333334,main,no_notice,5
14,0,0,0,1,0,1,55,9,1,45,6,4,2,2,1,3,1,28,76,83,7,5,0.4060937880009424,0.44559512479406216,0.0,0.4666666666666667,main,no_notice,5
15,4,4,4,2,2,0,57,9,1,47,6,3,3,3,2,3,2,30,78,87,7,3,0.40178275679670794,0.4446634148592338,0.0,0.49166666666666664,main,no_notice,5
16,4,4,4,3,2,0,59,8,1,50,5,5,0,0,2,4,2,32,82,91,6,4,0.4147312669571363,0.44033818644898515,0.0,0.5083333333333333,main,no_notice,5
17,3,3,3,1,2,0,62,10,1,51,5,4,1,1,0,6,0,32,84,94,6,4,0.41455683396868975,0.43550518751724077,0.0,0.5166666666666667,main,no_notice,5
18,6,6,6,3,5,2,66,14,1,51,6,4,2,2,0,8,2,34,87,100,6,6,0.41201729479397786,0.43851159555745156,0.0,0.5666666666666667,main,no_notice,5
19,1,1,1,1,0,0,64,11,1,52,4,4,0,0,2,7,3,37,88,101,7,9,0.40005433501288795,0.44664599381463643,0.0,0.5583333333333333,main,no_notice,5
20,4,4,4,5,1,2,66,11,1,54,7,6,1,1,0,4,2,39,90,105,5,7,0.40498647940715277,0.45234746117995833,0.0,0.5666666666666667,main,no_notice,5
21,1,1,1,3,3,5,64,12,1,51,9,8,1,1,1,3,3,42,91,106,9,6,0.4028194431062598,0.45273519036775184,0.0,0.5583333333333333,main,no_notice,5
22,3,3,3,2,1,0,66,13,1,52,9,5,4,4,1,4,1,43,93,109,9,4,0.40999532075890455,0.45363071913145514,0.0,0.5583333333333333,main,no_notice,5
23,1,1,1,1,2,2,63,6,1,56,3,3,0,0,4,3,4,47,94,110,10,5,0.4075590774949604,0.44986619138006445,0.0,0.5583333333333333,main,no_notice,5
24,4,4,4,3,2,1,66,9,1,56,5,4,1,1,0,4,1,48,96,114,6,6,0.41709918669130946,0.44477925313088246,0.0,0.5583333333333333,main,no_notice,5
25,4,4,4,3,2,1,69,12,1,56,7,6,1,1,1,5,1,49,97,118,6,5,0.41338026057730226,0.44425160422649074,0.0,0.5833333333333334,main,no_notice,5
26,4,4,4,2,3,1,72,13,1,58,6,5,1,1,1,7,1,50,98,122,7,6,0.4134767742798914,0.4407643586904682,0.0,0.6083333333333333,main,no_notice,5
27,0,0,0,0,1,1,70,8,1,61,3,2,1,1,1,5,2,52,98,122,8,7,0.40603653413692226,0.4440469312345761,0.0,0.6,main,no_notice,5
28,0,0,0,0,1,1,69,5,1,63,2,0,2,2,0,3,1,53,98,122,5,6,0.40583540713214705,0.4395318213526965,0.0,0.5833333333333334,main,no_notice,5
29,2,2,2,2,2,2,68,5,1,62,2,2,0,0,2,3,3,56,98,124,2,5,0.4011933212995084,0.4404639132495693,0.0,0.5916666666666667,main,no_notice,5
30,2,2,2,3,0,1,70,8,1,61,5,5,0,0,0,3,0,56,100,126,2,4,0.40973737682891737,0.4407222009124022,0.0,0.5833333333333334,main,no_notice,5
31,1,1,1,1,0,0,71,7,1,63,5,4,1,1,0,2,0,56,101,127,5,3,0.4118448685059922,0.44102544158808876,0.0,0.5916666666666667,main,no_notice,5
32,1,1,1,1,0,0,70,3,1,66,3,2,1,1,1,0,2,58,101,128,6,2,0.41146684342693884,0.4400196972112226,0.0,0.6,main,no_notice,5
33,3,4,4,2,3,1,73,7,0,66,4,3,1,1,0,3,0,58,102,131,5,0,0.40308751615971716,0.4417375855625736,0.0,0.6083333333333333,main,no_notice,5
34,1,1,1,0,1,0,73,7,0,66,3,2,1,1,1,4,1,59,102,132,4,3,0.40021895936981716,0.4417375855625736,0.0,0.6166666666666667,main,no_notice,5
35,1,1,1,1,0,0,73,6,0,67,2,1,1,1,1,4,1,60,103,133,3,4,0.4057990625284283,0.4449941928818264,0.0,0.6166666666666667,main,no_notice,5
36,2,2,2,2,1,1,71,5,0,66,3,3,0,0,1,2,4,64,104,135,3,4,0.4099282028013773,0.44535723873884436,0.0,0.625,main,no_notice,5
37,1,1,1,0,1,0,72,4,0,68,2,2,0,0,0,2,0,64,104,136,3,2,0.4149137368566503,0.4526719018626239,0.0,0.6,main,no_notice,5
38,1,1,1,2,1,2,73,5,0,68,2,2,0,0,0,3,0,64,104,137,3,2,0.4114221852599378,0.45131047755243053,0.0,0.6083333333333333,main,no_notice,5
39,5,5,5,2,4,1,78,9,0,69,4,4,0,0,0,5,0,64,104,142,4,3,0.4038692788869728,0.45131047755243053,0.0,0.65,main,no_notice,5
40,1,1,1,2,0,1,79,9,0,70,4,4,0,0,0,5,0,64,105,143,4,6,0.40132261443085226,0.43778508843984115,0.0,0.6583333333333333,main,no_notice,5
41,0,0,0,0,0,0,79,5,0,74,2,2,0,0,0,3,0,64,105,143,6,5,0.3993140091401612,0.43902700998400407,0.0,0.6583333333333333,main,no_notice,5
42,0,0,0,1,2,3,77,5,0,72,3,1,2,2,0,2,2,66,105,143,4,4,0.39854098547307715,0.4370199828409881,0.0,0.6583333333333333,main,no_notice,5
43,0,0,0,0,0,0,75,3,0,72,1,1,0,0,2,2,2,68,105,143,3,2,0.39854098547307715,0.4458473473223887,0.0,0.6416666666666667,main,no_notice,5
44,1,1,1,1,0,0,76,4,0,72,2,1,1,1,0,2,0,68,105,144,1,2,0.405804422971335,0.4458473473223887,0.0,0.6333333333333333,main,no_notice,5
45,0,0,0,0,0,0,74,1,0,73,1,1,0,0,1,0,2,70,105,144,2,2,0.4122046460416681,0.44801941370369797,0.0,0.6333333333333333,main,no_notice,5
46,1,1,1,1,0,0,75,2,0,73,2,1,1,1,0,0,0,70,105,145,1,0,0.41361010064401676,0.4484942758450882,0.0,0.625,main,no_notice,5
47,1,1,1,1,1,1,76,3,0,73,2,2,0,0,0,1,0,70,105,146,2,0,0.40888760178030453,0.4484942758450882,0.0,0.6333333333333333,main,no_notice,5
48,2,2,2,2,0,0,78,5,0,73,4,3,1,1,0,1,0,70,106,148,2,1,0.40620105812162344,0.4484942758450882,0.0,0.65,main,no_notice,5
49,2,2,2,2,0,0,79,6,0,73,5,4,1,1,1,1,1,71,108,150,4,1,0.4047956035192748,0.44535723873884436,0.0,0.6666666666666666,main,no_notice,5
0,38,35,35,26,12,0,38,35,3,0,26,26,0,0,0,12,0,0,35,38,0,0,0.4125743316078427,0.43768470375690577,0.0,0.31666666666666665,main,no_notice,6
1,2,3,3,3,1,0,40,38,2,0,29,29,0,0,0,13,0,0,38,40,26,12,0.4125743316078427,0.43768470375690577,0.0,0.3333333333333333,main,no_notice,6
2,2,2,2,1,1,0,42,27,2,13,21,18,3,3,0,8,0,0,40,42,29,13,0.4125743316078427,0.43768470375690577,0.0,0.35,main,no_notice,6
3,1,1,1,6,3,7,37,18,2,17,15,12,3,3,2,5,6,6,41,43,30,14,0.39680570774105633,0.42331438617566336,0.0,0.35833333333333334,main,no_notice,6
4,1,1,1,2,3,4,34,14,2,18,8,8,0,0,3,7,4,10,42,44,15,5,0.38714102799985556,0.4291469072748476,0.0,0.31666666666666665,main,no_notice,6
5,2,2,2,0,6,4,36,12,2,22,2,2,0,0,0,10,0,10,44,46,9,7,0.3898663578970264,0.43083045154633215,0.0,0.3,main,no_notice,6
6,1,1,1,3,1,2,37,11,2,24,4,3,1,1,0,8,0,10,45,47,8,12,0.38951503826190836,0.4352972418840024,0.0,0.30833333333333335,main,no_notice,6
7,2,2,2,2,0,0,37,11,2,24,5,5,0,0,1,7,2,12,47,49,5,10,0.3954748304008561,0.426505593063698,0.0,0.325,main,no_notice,6
8,1,1,1,0,1,0,35,4,2,29,2,2,0,0,0,2,3,15,48,50,5,7,0.39645217286322953,0.4273169431330042,0.0,0.31666666666666665,main,no_notice,6
9,4,4,4,4,1,1,38,6,2,30,4,4,0,0,0,2,1,16,51,54,5,2,0.4064835617179677,0.4385614940153263,0.0,0.325,main,no_notice,6
10,4,4,4,3,2,1,42,10,2,30,7,7,0,0,0,3,0,16,54,58,6,2,0.40733059915538067,0.4459032028055509,0.0,0.35,main,no_notice,6
11,2,2,2,2,1,1,44,8,2,34,5,5,0,0,0,3,0,16,56,60,7,4,0.40338094370600447,0.44191785414698115,0.0,0.36666666666666664,main,no_notice,6
12,2,2,2,1,4,3,46,10,2,34,5,3,2,2,0,5,0,16,58,62,9,4,0.4007584344748199,0.438166342588587,0.0,0.38333333333333336,main,no_notice,6
13,2,2,2,3,2,2,47,10,2,35,4,4,0,0,1,7,1,17,60,64,6,7,0.4023449315288047,0.4315602744415309,0.0,0.4,main,no_notice,6
14,2,2,2,0,3,1,49,9,2,38,3,3,0,0,0,7,0,17,62,66,6,7,0.39895239003978633,0.43324759432394444,0.0,0.4083333333333333,main,no_notice,6
15,5,5,5,5,1,1,53,13,2,38,7,5,2,2,0,6,1,18,67,71,4,9,0.4053231206948945,0.42842428120425124,0.0,0.45,main,no_notice,6
16,3,3,3,3,1,1,53,10,2,41,8,8,0,0,2,2,3,21,70,74,8,6,0.40603858892449873,0.4333523977252224,0.0,0.4666666666666667,main,no_notice,6
17,1,2,2,4,0,2,53,10,1,42,9,7,2,2,0,1,1,22,72,75,8,5,0.41189336275586885,0.4310043041537453,0.0,0.45,main,no_notice,6
18,0,0,0,0,0,0,50,7,1,42,7,4,3,3,2,0,3,25,72,75,12,2,0.40644684480642806,0.4389518016050985,0.0,0.44166666666666665,main,no_notice,6
19,6,6,6,5,1,0,53,8,1,44,7,5,2,2,3,1,3,28,74,81,7,1,0.41265348638526234,0.43885578890985955,0.0,0.4666666666666667,main,no_notice,6
20,4,4,4,4,2,0,56,10,1,45,9,9,0,0,1,3,1,29,76,85,9,1,0.4151013096275696,0.4413581880282484,0.0,0.475,main,no_notice,6
21,1,1,1,1,1,1,57,11,1,45,9,5,4,4,0,4,0,29,77,86,9,3,0.4237259214553946,0.43925146229673334,0.0,0.475,main,no_notice,6
22,1,1,1,0,2,1,54,7,1,46,3,1,2,2,4,4,4,33,78,87,10,4,0.4181237143167168,0.43768470375690577,0.0,0.48333333333333334,main,no_notice,6
23,0,0,0,1,0,1,52,5,1,46,2,1,1,1,2,3,2,35,78,87,5,5,0.4217540131151231,0.43330591936193547,0.0,0.45,main,no_notice,6
24,0,0,0,0,0,0,51,2,1,48,1,1,0,0,1,1,1,36,78,87,2,3,0.42741113552690924,0.4319433950490751,0.0,0.43333333333333335,main,no_notice,6
25,3,3,3,3,1,1,53,5,1,47,4,3,1,1,0,1,1,37,80,90,1,2,0.43190731536712207,0.42703063929034535,0.0,0.45,main,no_notice,6
26,0,1,1,1,0,0,52,5,0,47,4,4,0,0,1,1,1,38,81,90,4,1,0.4235759572157536,0.4345507652540997,0.0,0.44166666666666665,main,no_notice,6
27,3,3,3,2,1,0,55,5,0,50,4,3,1,1,0,1,0,38,83,93,4,1,0.4183484568535714,0.4358542326082018,0.0,0.4583333333333333,main,no_notice,6
28,2,2,2,2,1,1,56,7,0,49,5,4,1,1,1,2,1,39,83,95,6,2,0.41130088013206734,0.43997173528117256,0.0,0.475,main,no_notice,6
29,1,1,1,1,0,0,56,6,0,50,4,3,1,1,1,2,1,40,83,96,5,2,0.4137560969284685,0.4367514622967334,0.0,0.475,main,no_notice,6
30,1,1,1,1,0,0,56,4,0,52,3,2,1,1,1,1,1,41,84,97,5,2,0.4102039641338238,0.4367514622967334,0.0,0.475,main,no_notice,6
31,0,0,0,1,0,1,54,3,0,51,3,2,1,1,1,0,2,43,84,97,4,1,0.41826913696514706,0.4345496881336028,0.0,0.4666666666666667,main,no_notice,6
32,3,3,3,3,0,0,56,4,0,52,4,4,0,0,1,0,1,44,85,100,3,0,0.4203470601704475,0.43543203617423387,0.0,0.475,main,no_notice,6
33,2,2,2,2,0,0,58,6,0,52,6,5,1,1,0,0,0,44,85,102,5,0,0.4233855633794982,0.43543203617423387,0.0,0.48333333333333334,main,no_notice,6
34,2,2,2,2,0,0,59,5,0,54,5,4,1,1,1,0,1,45,86,104,6,0,0.42058636608852024,0.43856705179753686,0.0,0.5,main,no_notice,6
35,1,1,1,0,3,2,60,7,0,53,4,2,2,2,0,3,0,45,87,105,7,0,0.417101089264854,0.43768470375690577,0.0,0.5,main,no_notice,6
36,4,4,4,4,1,1,62,10,0,52,6,4,2,2,2,4,2,47,90,109,4,3,0.4110713277035344,0.43768470375690577,0.0,0.5333333333333333,main,no_notice,6
37,2,2,2,3,1,1,62,9,0,53,7,7,0,0,2,3,2,49,92,111,6,4,0.41589208641131187,0.43768470375690577,0.0,0.5333333333333333,main,no_notice,6
38,0,0,0,1,0,1,61,8,0,53,8,4,4,4,0,1,1,50,92,111,7,5,0.42306472180664473,0.4330440768189647,0.0,0.5166666666666667,main,no_notice,6
39,4,4,4,4,0,0,61,5,0,56,5,5,0,0,4,0,4,54,93,115,8,2,0.4259152580753626,0.43337629882509854,0.0,0.5416666666666666,main,no_notice,6
40,4,4,4,2,4,1,65,10,0,55,7,6,1,1,0,4,0,54,95,119,8,1,0.4247049496707944,0.43083853929738036,0.0,0.5416666666666666,main,no_notice,6
41,2,2,2,1,2,0,66,10,0,56,6,3,3,3,1,6,1,55,96,121,7,4,0.417464967533257,0.4352839005406671,0.0,0.5583333333333333,main,no_notice,6
42,1,1,1,1,2,2,64,8,0,56,3,2,1,1,3,6,3,58,96,122,7,6,0.41663071988201283,0.4351469442291876,0.0,0.5583333333333333,main,no_notice,6
43,1,1,1,2,0,1,62,6,0,56,4,3,1,1,1,2,3,61,97,123,4,8,0.41783402163775135,0.4373510398891545,0.0,0.5416666666666666,main,no_notice,6
44,1,1,1,1,0,0,61,5,0,56,4,3,1,1,1,1,2,63,97,124,4,4,0.4213787211845267,0.4397683092798105,0.0,0.525,main,no_notice,6
45,2,2,2,2,0,0,61,4,0,57,4,3,1,1,1,0,2,65,97,126,4,2,0.4255124347990439,0.4406506573204416,0.0,0.525,main,no_notice,6
46,3,3,3,2,2,0,63,6,0,57,5,4,1,1,1,2,1,66,99,129,5,0,0.42345402668815363,0.4446248222429469,0.0,0.5333333333333333,main,no_notice,6
47,3,3,3,2,1,0,65,6,0,59,4,4,0,0,1,3,1,67,101,132,5,2,0.4204794146895542,0.4428753129431439,0.0,0.55,main,no_notice,6
48,3,3,3,3,1,1,68,9,0,59,7,5,2,2,0,2,0,67,102,135,6,3,0.4146372491010164,0.4419929649025127,0.0,0.5666666666666667,main,no_notice,6
49,2,2,2,2,0,0,68,8,0,60,6,5,1,1,2,2,2,69,102,137,7,4,0.4111854684674518,0.4340476333189022,0.0,0.5833333333333334,main,no_notice,6
0,36,34,34,27,10,0,36,34,2,0,27,27,0,0,0,10,0,0,34,36,0,0,0.41706347740345806,0.43816714134902335,0.0,0.3,main,no_notice,7
1,1,1,1,1,0,0,37,35,2,0,28,28,0,0,0,10,0,0,35,37,27,10,0.41706347740345806,0.43816714134902335,0.0,0.30833333333333335,main,no_notice,7
2,4,4,4,4,1,0,41,24,2,15,21,20,1,1,0,5,0,0,39,41,28,10,0.41706347740345806,0.43816714134902335,0.0,0.3416666666666667,main,no_notice,7
3,2,2,2,6,3,7,39,20,2,17,17,14,3,3,1,4,4,4,41,43,32,11,0.3966996295638584,0.42686563074711614,0.0,0.35833333333333334,main,no_notice,7
4,2,2,2,3,2,3,39,15,2,22,10,9,1,1,2,5,2,6,43,45,17,4,0.3849767083717177,0.43169736765865946,0.0,0.3416666666666667,main,no_notice,7
5,4,4,4,3,4,3,42,16,2,24,7,6,1,1,1,9,1,7,46,49,14,6,0.38278466839204073,0.4298687160154719,0.0,0.35833333333333334,main,no_notice,7
6,6,5,5,5,2,1,44,16,3,25,11,8,3,3,1,6,4,11,51,55,12,9,0.39256643767613725,0.4407654841761522,0.0,0.4,main,no_notice,7
7,2,2,2,2,1,0,45,11,3,31,8,7,1,1,1,5,1,12,53,57,11,8,0.4055913829869508,0.44366134630580584,0.0,0.38333333333333336,main,no_notice,7
8,2,2,2,2,0,0,45,5,3,37,5,4,1,1,1,1,2,14,54,59,10,7,0.40914104186658207,0.4425085362222486,0.0,0.39166666666666666,main,no_notice,7
9,5,5,5,5,0,0,49,8,3,38,8,7,1,1,1,0,1,15,58,64,9,3,0.4136228498277924,0.4407732993886235,0.0,0.4166666666666667,main,no_notice,7
10,0,0,0,0,0,0,48,6,3,39,6,5,1,1,1,0,1,16,58,64,9,1,0.41329525968884295,0.43082147027297146,0.0,0.4083333333333333,main,no_notice,7
11,0,0,0,0,0,0,47,3,3,41,3,0,3,3,1,0,1,17,58,64,7,0,0.4158277208942513,0.4334387736822623,0.0,0.4,main,no_notice,7
12,2,2,2,2,3,2,47,4,3,40,2,2,0,0,2,3,2,19,60,66,5,0,0.4189216548197489,0.43513353754025264,0.0,0.4083333333333333,main,no_notice,7
13,4,4,4,4,1,0,51,8,3,40,6,6,0,0,0,4,0,19,64,70,2,3,0.4216942413288651,0.43816714134902335,0.0,0.425,main,no_notice,7
14,0,0,0,0,0,0,51,8,3,40,6,4,2,2,0,4,0,19,64,70,6,4,0.41991708737234645,0.43816714134902335,0.0,0.425,main,no_notice,7
15,4,4,4,3,1,0,52,7,3,42,6,3,3,3,2,1,3,22,68,74,6,4,0.4216022442497545,0.43816714134902335,0.0,0.4583333333333333,main,no_notice,7
16,0,0,0,0,2,2,49,5,3,41,3,3,0,0,3,2,3,25,68,74,7,2,0.42184568946290124,0.4399645423825399,0.0,0.43333333333333335,main,no_notice,7
17,0,1,1,1,1,1,49,4,2,43,2,1,1,1,0,2,0,25,69,74,3,3,0.43007018485819,0.4399645423825399,0.0,0.4083333333333333,main,no_notice,7
18,2,2,2,3,1,2,50,6,2,42,4,4,0,0,1,2,1,26,71,76,4,4,0.4258871363776757,0.4353316322857428,0.0,0.425,main,no_notice,7
19,3,3,3,3,0,0,53,8,2,43,7,6,1,1,0,1,0,26,73,79,4,4,0.4219561612723998,0.4311084888542827,0.0,0.44166666666666665,main,no_notice,7
20,1,1,1,1,0,0,53,5,2,46,4,4,0,0,1,1,1,27,74,80,7,2,0.4138489679828481,0.42965786057986366,0.0,0.45,main,no_notice,7
21,2,2,2,2,2,1,54,5,2,47,4,3,1,1,0,2,1,28,76,82,7,1,0.4145326664874308,0.4344178578608557,0.0,0.4583333333333333,main,no_notice,7
22,1,1,1,0,1,0,54,4,2,48,2,2,0,0,1,3,1,29,77,83,6,2,0.41192867727746424,0.44035155348615884,0.0,0.4583333333333333,main,no_notice,7
23,1,1,1,1,0,0,55,4,2,49,2,1,1,1,0,3,0,29,77,84,3,3,0.41204230358403504,0.44196754586275805,0.0,0.4583333333333333,main,no_notice,7
24,2,2,2,0,3,1,56,4,2,50,1,1,0,0,0,3,1,30,79,86,3,3,0.41354063106927913,0.44196754586275805,0.0,0.475,main,no_notice,7
25,2,2,2,3,1,1,58,6,2,50,3,3,0,0,0,4,0,30,80,88,1,4,0.41384541723781154,0.434280018492367,0.0,0.48333333333333334,main,no_notice,7
26,2,2,2,2,2,1,60,6,2,52,5,5,0,0,0,3,0,30,82,90,4,4,0.41156230985207976,0.434280018492367,0.0,0.5,main,no_notice,7
27,1,1,1,3,0,2,61,9,2,50,7,5,2,2,0,3,0,30,82,91,5,6,0.4136613290803385,0.42900665824476675,0.0,0.5083333333333333,main,no_notice,7
28,2,2,2,1,1,0,61,6,2,53,5,4,1,1,2,1,2,32,83,93,8,3,0.4134941699697931,0.432412098441584,0.0,0.525,main,no_notice,7
29,2,2,2,1,1,0,62,5,2,55,3,2,1,1,1,2,1,33,85,95,6,3,0.42170198000499565,0.4271551476141585,0.0,0.525,main,no_notice,7
30,1,1,1,0,2,1,63,5,2,56,1,1,0,0,0,4,0,33,86,96,5,2,0.4211232806204511,0.432172331908691,0.0,0.525,main,no_notice,7
31,2,2,2,2,3,1,65,6,2,57,3,2,1,1,0,5,0,33,87,98,2,4,0.4203620835561075,0.432172331908691,0.0,0.5416666666666666,main,no_notice,7
32,0,0,0,1,0,1,64,5,2,57,3,3,0,0,1,4,1,34,87,98,3,6,0.4147585265818664,0.43129592433748193,0.0,0.5416666666666666,main,no_notice,7
33,2,2,2,3,0,1,66,7,2,57,6,4,2,2,0,1,0,34,89,100,3,5,0.41736101692081196,0.42913886021631975,0.0,0.55,main,no_notice,7
34,2,2,2,2,0,0,65,6,2,57,6,5,1,1,2,0,3,37,89,102,6,3,0.41924944721227325,0.4225325669463141,0.0,0.5666666666666667,main,no_notice,7
35,0,0,0,0,0,0,64,5,2,57,5,2,3,3,1,0,1,38,89,102,6,0,0.42715933602260153,0.4295098295080823,0.0,0.5416666666666666,main,no_notice,7
36,0,0,0,0,0,0,61,1,2,58,1,0,1,1,3,0,3,41,89,102,5,0,0.4274305807988558,0.4314005561632418,0.0,0.5333333333333333,main,no_notice,7
37,0,0,0,1,1,2,60,2,2,56,1,1,0,0,1,1,1,42,89,102,2,0,0.4337618525214763,0.43884788787464196,0.0,0.5083333333333333,main,no_notice,7
38,3,3,3,2,1,0,63,5,2,56,3,3,0,0,0,2,0,42,90,105,1,1,0.4281585926423469,0.43816714134902335,0.0,0.525,main,no_notice,7
39,0,0,0,0,0,0,63,5,2,56,3,2,1,1,0,2,0,42,90,105,3,2,0.425602661681831,0.43816714134902335,0.0,0.525,main,no_notice,7
40,0,0,0,0,0,0,62,1,2,59,1,0,1,1,1,0,1,43,90,105,3,2,0.4192837297797214,0.43816714134902335,0.0,0.525,main,no_notice,7
41,3,3,3,1,2,0,64,3,2,59,1,1,0,0,1,2,1,44,92,108,2,1,0.41725164185080293,0.4311325241062572,0.0,0.5416666666666666,main,no_notice,7
42,0,0,0,0,0,0,64,3,2,59,1,1,0,0,0,2,0,44,92,108,1,2,0.4194718942270663,0.4311325241062572,0.0,0.5333333333333333,main,no_notice,7
43,4,4,4,1,3,0,68,5,2,61,1,1,0,0,0,4,0,44,92,112,1,2,0.4194718942270663,0.4311325241062572,0.0,0.5666666666666667,main,no_notice,7
44,3,3,3,4,0,1,70,8,2,60,5,5,0,0,0,3,1,45,93,115,2,5,0.4176417788184525,0.43686819154993367,0.0,0.5916666666666667,main,no_notice,7
45,1,1,1,1,1,0,71,7,2,62,6,5,1,1,0,2,0,45,94,116,5,3,0.4154215264421891,0.4393918863887346,0.0,0.5916666666666667,main,no_notice,7
46,1,1,1,2,0,1,70,4,2,64,4,3,1,1,1,1,2,47,94,117,6,4,0.4154215264421891,0.43497460901463975,0.0,0.6,main,no_notice,7
47,1,1,1,1,1,1,71,5,2,64,4,3,1,1,0,1,0,47,94,118,7,1,0.4131918653189585,0.44125269190380784,0.0,0.5916666666666667,main,no_notice,7
48,0,0,0,0,0,0,70,4,2,64,3,1,2,2,1,1,1,48,94,118,4,2,0.4109086946166407,0.43813781437995786,0.0,0.5916666666666667,main,no_notice,7
49,0,0,0,0,0,0,69,2,2,65,1,0,1,1,1,1,1,49,94,118,3,1,0.4121069517755768,0.44239814263835897,0.0,0.5833333333333334,main,no_notice,7
0,37,37,37,30,8,0,37,37,0,0,30,30,0,0,0,8,0,0,37,37,0,0,0.4143718555128623,0.4358619891769564,0.0,0.30833333333333335,main,no_notice,8
1,3,3,3,3,0,0,40,40,0,0,33,33,0,0,0,8,0,0,40,40,30,8,0.4143718555128623,0.4358619891769564,0.0,0.3333333333333333,main,no_notice,8
2,1,1,1,1,0,0,41,27,0,14,25,22,3,3,0,3,0,0,41,41,33,8,0.4143718555128623,0.4358619891769564,0.0,0.3416666666666667,main,no_notice,8
3,1,1,1,6,4,9,39,20,0,19,16,16,0,0,1,4,3,3,42,42,34,8,0.40331371508592084,0.4284492629999704,0.0,0.35,main,no_notice,8
