time,expected_wait_d,expected_wait_e,scenario,seed
64,3.0,3.0,grid_r0.4_c0.5,1
65,3.0,3.0,grid_r0.4_c0.5,1
0,3.0,3.0,grid_r0.4_c1.0,1
1,3.0,3.0,grid_r0.4_c1.0,1
2,3.0,3.0,grid_r0.4_c1.0,1
3,3.0,3.0,grid_r0.4_c1.0,1
4,3.0,3.0,grid_r0.4_c1.0,1
5,3.0,3.0,grid_r0.4_c1.0,1
6,3.0,3.0,grid_r0.4_c1.0,1
7,3.0,3.0,grid_r0.4_c1.0,1
8,3.0,3.0,grid_r0.4_c1.0,1
9,3.0,3.0,grid_r0.4_c1.0,1
10,3.0,3.0,grid_r0.4_c1.0,1
11,3.0,3.0,grid_r0.4_c1.0,1
12,3.0,3.0,grid_r0.4_c1.0,1
13,3.0,3.0,grid_r0.4_c1.0,1
14,3.0,3.0,grid_r0.4_c1.0,1
15,3.0,3.0,grid_r0.4_c1.0,1
16,3.0,3.0,grid_r0.4_c1.0,1
17,3.0,3.0,grid_r0.4_c1.0,1
18,3.0,3.0,grid_r0.4_c1.0,1
19,3.0,3.0,grid_r0.4_c1.0,1
20,3.0,3.0,grid_r0.4_c1.0,1
21,3.0,3.0,grid_r0.4_c1.0,1
22,3.0,3.0,grid_r0.4_c1.0,1
23,3.0,3.0,grid_r0.4_c1.0,1
24,3.0,3.0,grid_r0.4_c1.0,1
25,3.0,3.0,grid_r0.4_c1.0,1
26,3.0,3.0,grid_r0.4_c1.0,1
27,3.0,3.0,grid_r0.4_c1.0,1
28,3.0,3.0,grid_r0.4_c1.0,1
29,3.0,3.0,grid_r0.4_c1.0,1
30,3.0,3.0,grid_r0.4_c1.0,1
31,3.0,3.0,grid_r0.4_c1.0,1
32,3.0,3.0,grid_r0.4_c1.0,1
33,3.0,3.0,grid_r0.4_c1.0,1
34,3.0,3.0,grid_r0.4_c1.0,1
35,3.0,3.0,grid_r0.4_c1.0,1
36,3.0,3.0,grid_r0.4_c1.0,1
37,3.0,3.0,grid_r0.4_c1.0,1
38,3.0,3.0,grid_r0.4_c1.0,1
39,3.0,3.0,grid_r0.4_c1.0,1
40,3.0,3.0,grid_r0.4_c1.0,1
41,3.0,3.0,grid_r0.4_c1.0,1
42,3.0,3.0,grid_r0.4_c1.0,1
43,3.0,3.0,grid_r0.4_c1.0,1
44,3.0,3.0,grid_r0.4_c1.0,1
45,3.0,3.0,grid_r0.4_c1.0,1
46,3.0,3.0,grid_r0.4_c1.0,1
47,3.0,3.0,grid_r0.4_c1.0,1
48,3.0,3.0,grid_r0.4_c1.0,1
49,3.0,3.0,grid_r0.4_c1.0,1
50,3.0,3.0,grid_r0.4_c1.0,1
51,3.0,3.0,grid_r0.4_c1.0,1
52,3.0,3.0,grid_r0.4_c1.0,1
53,3.0,3.0,grid_r0.4_c1.0,1
54,3.0,3.0,grid_r0.4_c1.0,1
55,3.0,3.0,grid_r0.4_c1.0,1
56,3.0,3.0,grid_r0.4_c1.0,1
57,3.0,3.0,grid_r0.4_c1.0,1
58,3.0,3.0,grid_r0.4_c1.0,1
59,3.0,3.0,grid_r0.4_c1.0,1
60,3.0,3.0,grid_r0.4_c1.0,1
61,3.0,3.0,grid_r0.4_c1.0,1
62,3.0,3.0,grid_r0.4_c1.0,1
63,3.0,3.0,grid_r0.4_c1.0,1
64,3.0,3.0,grid_r0.4_c1.0,1
65,3.0,3.0,grid_r0.4_c1.0,1
0,3.0,3.0,grid_r0.4_c1.5,1
1,3.0,3.0,grid_r0.4_c1.5,1
2,3.0,3.0,grid_r0.4_c1.5,1
3,3.0,3.0,grid_r0.4_c1.5,1
4,3.0,3.0,grid_r0.4_c1.5,1
5,3.0,3.0,grid_r0.4_c1.5,1
6,3.0,3.0,grid_r0.4_c1.5,1
7,3.0,3.0,grid_r0.4_c1.5,1
8,3.0,3.0,grid_r0.4_c1.5,1
9,3.0,3.0,grid_r0.4_c1.5,1
10,3.0,3.0,grid_r0.4_c1.5,1
11,3.0,3.0,grid_r0.4_c1.5,1
12,3.0,3.0,grid_r0.4_c1.5,1
13,3.0,3.0,grid_r0.4_c1.5,1
14,3.0,3.0,grid_r0.4_c1.5,1
15,3.0,3.0,grid_r0.4_c1.5,1
16,3.0,3.0,grid_r0.4_c1.5,1
17,3.0,3.0,grid_r0.4_c1.5,1
18,3.0,3.0,grid_r0.4_c1.5,1
19,3.0,3.0,grid_r0.4_c1.5,1
20,3.0,3.0,grid_r0.4_c1.5,1
21,3.0,3.0,grid_r0.4_c1.5,1
22,3.0,3.0,grid_r0.4_c1.5,1
23,3.0,3.0,grid_r0.4_c1.5,1
24,3.0,3.0,grid_r0.4_c1.5,1
25,3.0,3.0,grid_r0.4_c1.5,1
26,3.0,3.0,grid_r0.4_c1.5,1
27,3.0,3.0,grid_r0.4_c1.5,1
28,3.0,3.0,grid_r0.4_c1.5,1
29,3.0,3.0,grid_r0.4_c1.5,1
30,3.0,3.0,grid_r0.4_c1.5,1
31,3.0,3.0,grid_r0.4_c1.5,1
32,3.0,3.0,grid_r0.4_c1.5,1
33,3.0,3.0,grid_r0.4_c1.5,1
34,3.0,3.0,grid_r0.4_c1.5,1
35,3.0,3.0,grid_r0.4_c1.5,1
36,3.0,3.0,grid_r0.4_c1.5,1
37,3.0,3.0,grid_r0.4_c1.5,1
38,3.0,3.0,grid_r0.4_c1.5,1
39,3.0,3.0,grid_r0.4_c1.5,1
40,3.0,3.0,grid_r0.4_c1.5,1
41,3.0,3.0,grid_r0.4_c1.5,1
42,3.0,3.0,grid_r0.4_c1.5,1
43,3.0,3.0,grid_r0.4_c1.5,1
44,3.0,3.0,grid_r0.4_c1.5,1
45,3.0,3.0,grid_r0.4_c1.5,1
46,3.0,3.0,grid_r0.4_c1.5,1
47,3.0,3.0,grid_r0.4_c1.5,1
48,3.0,3.0,grid_r0.4_c1.5,1
49,3.0,3.0,grid_r0.4_c1.5,1
50,3.0,3.0,grid_r0.4_c1.5,1
51,3.0,3.0,grid_r0.4_c1.5,1
52,3.0,3.0,grid_r0.4_c1.5,1
53,3.0,3.0,grid_r0.4_c1.5,1
54,3.0,3.0,grid_r0.4_c1.5,1
55,3.0,3.0,grid_r0.4_c1.5,1
56,3.0,3.0,grid_r0.4_c1.5,1
57,3.0,3.0,grid_r0.4_c1.5,1
58,3.0,3.0,grid_r0.4_c1.5,1
59,3.0,3.0,grid_r0.4_c1.5,1
60,3.0,3.0,grid_r0.4_c1.5,1
61,3.0,3.0,grid_r0.4_c1.5,1
62,3.0,3.0,grid_r0.4_c1.5,1
63,3.0,3.0,grid_r0.4_c1.5,1
64,3.0,3.0,grid_r0.4_c1.5,1
65,3.0,3.0,grid_r0.4_c1.5,1
0,3.0,3.0,grid_r0.7_c0.5,1
1,3.0,3.0,grid_r0.7_c0.5,1
2,3.0,3.0,grid_r0.7_c0.5,1
3,3.0,3.0,grid_r0.7_c0.5,1
4,3.0,3.0,grid_r0.7_c0.5,1
5,3.0,3.0,grid_r0.7_c0.5,1
6,3.0,3.0,grid_r0.7_c0.5,1
7,3.0,3.0,grid_r0.7_c0.5,1
8,3.0,3.0,grid_r0.7_c0.5,1
9,3.0,3.0,grid_r0.7_c0.5,1
10,3.0,3.0,grid_r0.7_c0.5,1
11,3.0,3.0,grid_r0.7_c0.5,1
12,3.0,3.0,grid_r0.7_c0.5,1
13,3.0,3.0,grid_r0.7_c0.5,1
14,3.0,3.0,grid_r0.7_c0.5,1
15,3.0,3.0,grid_r0.7_c0.5,1
16,3.0,3.0,grid_r0.7_c0.5,1
17,3.0,3.0,grid_r0.7_c0.5,1
18,3.0,3.0,grid_r0.7_c0.5,1
19,3.0,3.0,grid_r0.7_c0.5,1
20,3.0,3.0,grid_r0.7_c0.5,1
21,3.0,3.0,grid_r0.7_c0.5,1
22,3.0,3.0,grid_r0.7_c0.5,1
23,3.0,3.0,grid_r0.7_c0.5,1
24,3.0,3.0,grid_r0.7_c0.5,1
25,3.0,3.0,grid_r0.7_c0.5,1
26,3.0,3.0,grid_r0.7_c0.5,1
27,3.0,3.0,grid_r0.7_c0.5,1
28,3.0,3.0,grid_r0.7_c0.5,1
29,3.0,3.0,grid_r0.7_c0.5,1
30,3.0,3.0,grid_r0.7_c0.5,1
31,3.0,3.0,grid_r0.7_c0.5,1
32,3.0,3.0,grid_r0.7_c0.5,1
33,3.0,3.0,grid_r0.7_c0.5,1
34,3.0,3.0,grid_r0.7_c0.5,1
35,3.0,3.0,grid_r0.7_c0.5,1
36,3.0,3.0,grid_r0.7_c0.5,1
37,3.0,3.0,grid_r0.7_c0.5,1
38,3.0,3.0,grid_r0.7_c0.5,1
39,3.0,3.0,grid_r0.7_c0.5,1
40,3.0,3.0,grid_r0.7_c0.5,1
41,3.0,3.0,grid_r0.7_c0.5,1
42,3.0,3.0,grid_r0.7_c0.5,1
43,3.0,3.0,grid_r0.7_c0.5,1
44,3.0,3.0,grid_r0.7_c0.5,1
45,3.0,3.0,grid_r0.7_c0.5,1
46,3.0,3.0,grid_r0.7_c0.5,1
47,3.0,3.0,grid_r0.7_c0.5,1
48,3.0,3.0,grid_r0.7_c0.5,1
49,3.0,3.0,grid_r0.7_c0.5,1
50,3.0,3.0,grid_r0.7_c0.5,1
51,3.0,3.0,grid_r0.7_c0.5,1
52,3.0,3.0,grid_r0.7_c0.5,1
53,3.0,3.0,grid_r0.7_c0.5,1
54,3.0,3.0,grid_r0.7_c0.5,1
55,3.0,3.0,grid_r0.7_c0.5,1
56,3.0,3.0,grid_r0.7_c0.5,1
57,3.0,3.0,grid_r0.7_c0.5,1
58,3.0,3.0,grid_r0.7_c0.5,1
59,3.0,3.0,grid_r0.7_c0.5,1
60,3.0,3.0,grid_r0.7_c0.5,1
61,3.0,3.0,grid_r0.7_c0.5,1
62,3.0,3.0,grid_r0.7_c0.5,1
63,3.0,3.0,grid_r0.7_c0.5,1
64,3.0,3.0,grid_r0.7_c0.5,1
65,3.0,3.0,grid_r0.7_c0.5,1
0,3.0,3.0,grid_r0.7_c1.0,1
1,3.0,3.0,grid_r0.7_c1.0,1
2,3.0,3.0,grid_r0.7_c1.0,1
3,3.0,3.0,grid_r0.7_c1.0,1
4,3.0,3.0,grid_r0.7_c1.0,1
5,3.0,3.0,grid_r0.7_c1.0,1
6,3.0,3.0,grid_r0.7_c1.0,1
7,3.0,3.0,grid_r0.7_c1.0,1
8,3.0,3.0,grid_r0.7_c1.0,1
9,3.0,3.0,grid_r0.7_c1.0,1
10,3.0,3.0,grid_r0.7_c1.0,1
11,3.0,3.0,grid_r0.7_c1.0,1
12,3.0,3.0,grid_r0.7_c1.0,1
13,3.0,3.0,grid_r0.7_c1.0,1
14,3.0,3.0,grid_r0.7_c1.0,1
15,3.0,3.0,grid_r0.7_c1.0,1
16,3.0,3.0,grid_r0.7_c1.0,1
17,3.0,3.0,grid_r0.7_c1.0,1
18,3.0,3.0,grid_r0.7_c1.0,1
19,3.0,3.0,grid_r0.7_c1.0,1
20,3.0,3.0,grid_r0.7_c1.0,1
21,3.0,3.0,grid_r0.7_c1.0,1
22,3.0,3.0,grid_r0.7_c1.0,1
23,3.0,3.0,grid_r0.7_c1.0,1
24,3.0,3.0,grid_r0.7_c1.0,1
25,3.0,3.0,grid_r0.7_c1.0,1
26,3.0,3.0,grid_r0.7_c1.0,1
27,3.0,3.0,grid_r0.7_c1.0,1
28,3.0,3.0,grid_r0.7_c1.0,1
29,3.0,3.0,grid_r0.7_c1.0,1
30,3.0,3.0,grid_r0.7_c1.0,1
31,3.0,3.0,grid_r0.7_c1.0,1
32,3.0,3.0,grid_r0.7_c1.0,1
33,3.0,3.0,grid_r0.7_c1.0,1
34,3.0,3.0,grid_r0.7_c1.0,1
35,3.0,3.0,grid_r0.7_c1.0,1
36,3.0,3.0,grid_r0.7_c1.0,1
37,3.0,3.0,grid_r0.7_c1.0,1
38,3.0,3.0,grid_r0.7_c1.0,1
39,3.0,3.0,grid_r0.7_c1.0,1
40,3.0,3.0,grid_r0.7_c1.0,1
41,3.0,3.0,grid_r0.7_c1.0,1
42,3.0,3.0,grid_r0.7_c1.0,1
43,3.0,3.0,grid_r0.7_c1.0,1
44,3.0,3.0,grid_r0.7_c1.0,1
45,3.0,3.0,grid_r0.7_c1.0,1
46,3.0,3.0,grid_r0.7_c1.0,1
47,3.0,3.0,grid_r0.7_c1.0,1
48,3.0,3.0,grid_r0.7_c1.0,1
49,3.0,3.0,grid_r0.7_c1.0,1
50,3.0,3.0,grid_r0.7_c1.0,1
51,3.0,3.0,grid_r0.7_c1.0,1
52,3.0,3.0,grid_r0.7_c1.0,1
53,3.0,3.0,grid_r0.7_c1.0,1
54,3.0,3.0,grid_r0.7_c1.0,1
55,3.0,3.0,grid_r0.7_c1.0,1
56,3.0,3.0,grid_r0.7_c1.0,1
57,3.0,3.0,grid_r0.7_c1.0,1
58,3.0,3.0,grid_r0.7_c1.0,1
59,3.0,3.0,grid_r0.7_c1.0,1
60,3.0,3.0,grid_r0.7_c1.0,1
61,3.0,3.0,grid_r0.7_c1.0,1
62,3.0,3.0,grid_r0.7_c1.0,1
63,3.0,3.0,grid_r0.7_c1.0,1
64,3.0,3.0,grid_r0.7_c1.0,1
65,3.0,3.0,grid_r0.7_c1.0,1
0,3.0,3.0,grid_r0.7_c1.5,1
1,3.0,3.0,grid_r0.7_c1.5,1
2,3.0,3.0,grid_r0.7_c1.5,1
3,3.0,3.0,grid_r0.7_c1.5,1
4,3.0,3.0,grid_r0.7_c1.5,1
5,3.0,3.0,grid_r0.7_c1.5,1
6,3.0,3.0,grid_r0.7_c1.5,1
7,3.0,3.0,grid_r0.7_c1.5,1
8,3.0,3.0,grid_r0.7_c1.5,1
9,3.0,3.0,grid_r0.7_c1.5,1
10,3.0,3.0,grid_r0.7_c1.5,1
11,3.0,3.0,grid_r0.7_c1.5,1
12,3.0,3.0,grid_r0.7_c1.5,1
13,3.0,3.0,grid_r0.7_c1.5,1
14,3.0,3.0,grid_r0.7_c1.5,1
15,3.0,3.0,grid_r0.7_c1.5,1
16,3.0,3.0,grid_r0.7_c1.5,1
17,3.0,3.0,grid_r0.7_c1.5,1
18,3.0,3.0,grid_r0.7_c1.5,1
19,3.0,3.0,grid_r0.7_c1.5,1
20,3.0,3.0,grid_r0.7_c1.5,1
21,3.0,3.0,grid_r0.7_c1.5,1
22,3.0,3.0,grid_r0.7_c1.5,1
23,3.0,3.0,grid_r0.7_c1.5,1
24,3.0,3.0,grid_r0.7_c1.5,1
25,3.0,3.0,grid_r0.7_c1.5,1
26,3.0,3.0,grid_r0.7_c1.5,1
27,3.0,3.0,grid_r0.7_c1.5,1
28,3.0,3.0,grid_r0.7_c1.5,1
29,3.0,3.0,grid_r0.7_c1.5,1
30,3.0,3.0,grid_r0.7_c1.5,1
31,3.0,3.0,grid_r0.7_c1.5,1
32,3.0,3.0,grid_r0.7_c1.5,1
33,3.0,3.0,grid_r0.7_c1.5,1
34,3.0,3.0,grid_r0.7_c1.5,1
35,3.0,3.0,grid_r0.7_c1.5,1
36,3.0,3.0,grid_r0.7_c1.5,1
37,3.0,3.0,grid_r0.7_c1.5,1
38,3.0,3.0,grid_r0.7_c1.5,1
39,3.0,3.0,grid_r0.7_c1.5,1
40,3.0,3.0,grid_r0.7_c1.5,1
41,3.0,3.0,grid_r0.7_c1.5,1
42,3.0,3.0,grid_r0.7_c1.5,1
43,3.0,3.0,grid_r0.7_c1.5,1
44,3.0,3.0,grid_r0.7_c1.5,1
45,3.0,3.0,grid_r0.7_c1.5,1
46,3.0,3.0,grid_r0.7_c1.5,1
47,3.0,3.0,grid_r0.7_c1.5,1
48,3.0,3.0,grid_r0.7_c1.5,1
49,3.0,3.0,grid_r0.7_c1.5,1
50,3.0,3.0,grid_r0.7_c1.5,1
51,3.0,3.0,grid_r0.7_c1.5,1
52,3.0,3.0,grid_r0.7_c1.5,1
53,3.0,3.0,grid_r0.7_c1.5,1
54,3.0,3.0,grid_r0.7_c1.5,1
55,3.0,3.0,grid_r0.7_c1.5,1
56,3.0,3.0,grid_r0.7_c1.5,1
57,3.0,3.0,grid_r0.7_c1.5,1
58,3.0,3.0,grid_r0.7_c1.5,1
59,3.0,3.0,grid_r0.7_c1.5,1
60,3.0,3.0,grid_r0.7_c1.5,1
61,3.0,3.0,grid_r0.7_c1.5,1
62,3.0,3.0,grid_r0.7_c1.5,1
63,3.0,3.0,grid_r0.7_c1.5,1
64,3.0,3.0,grid_r0.7_c1.5,1
65,3.0,3.0,grid_r0.7_c1.5,1
0,3.0,3.0,grid_r1.0_c0.5,1
1,3.0,3.0,grid_r1.0_c0.5,1
2,3.0,3.0,grid_r1.0_c0.5,1
3,3.0,3.0,grid_r1.0_c0.5,1
4,3.0,3.0,grid_r1.0_c0.5,1
5,3.0,3.0,grid_r1.0_c0.5,1
6,3.0,3.0,grid_r1.0_c0.5,1
7,3.0,3.0,grid_r1.0_c0.5,1
8,3.0,3.0,grid_r1.0_c0.5,1
9,3.0,3.0,grid_r1.0_c0.5,1
10,3.0,3.0,grid_r1.0_c0.5,1
11,3.0,3.0,grid_r1.0_c0.5,1
12,3.0,3.0,grid_r1.0_c0.5,1
13,3.0,3.0,grid_r1.0_c0.5,1
14,3.0,3.0,grid_r1.0_c0.5,1
15,3.0,3.0,grid_r1.0_c0.5,1
16,3.0,3.0,grid_r1.0_c0.5,1
17,3.0,3.0,grid_r1.0_c0.5,1
18,3.0,3.0,grid_r1.0_c0.5,1
19,3.0,3.0,grid_r1.0_c0.5,1
20,3.0,3.0,grid_r1.0_c0.5,1
21,3.0,3.0,grid_r1.0_c0.5,1
22,3.0,3.0,grid_r1.0_c0.5,1
23,3.0,3.0,grid_r1.0_c0.5,1
24,3.0,3.0,grid_r1.0_c0.5,1
25,3.0,3.0,grid_r1.0_c0.5,1
26,3.0,3.0,grid_r1.0_c0.5,1
27,3.0,3.0,grid_r1.0_c0.5,1
28,3.0,3.0,grid_r1.0_c0.5,1
29,3.0,3.0,grid_r1.0_c0.5,1
30,3.0,3.0,grid_r1.0_c0.5,1
31,3.0,3.0,grid_r1.0_c0.5,1
32,3.0,3.0,grid_r1.0_c0.5,1
33,3.0,3.0,grid_r1.0_c0.5,1
34,3.0,3.0,grid_r1.0_c0.5,1
35,3.0,3.0,grid_r1.0_c0.5,1
36,3.0,3.0,grid_r1.0_c0.5,1
37,3.0,3.0,grid_r1.0_c0.5,1
38,3.0,3.0,grid_r1.0_c0.5,1
39,3.0,3.0,grid_r1.0_c0.5,1
40,3.0,3.0,grid_r1.0_c0.5,1
41,3.0,3.0,grid_r1.0_c0.5,1
42,3.0,3.0,grid_r1.0_c0.5,1
43,3.0,3.0,grid_r1.0_c0.5,1
44,3.0,3.0,grid_r1.0_c0.5,1
45,3.0,3.0,grid_r1.0_c0.5,1
46,3.0,3.0,grid_r1.0_c0.5,1
47,3.0,3.0,grid_r1.0_c0.5,1
48,3.0,3.0,grid_r1.0_c0.5,1
49,3.0,3.0,grid_r1.0_c0.5,1
50,3.0,3.0,grid_r1.0_c0.5,1
51,3.0,3.0,grid_r1.0_c0.5,1
52,3.0,3.0,grid_r1.0_c0.5,1
53,3.0,3.0,grid_r1.0_c0.5,1
54,3.0,3.0,grid_r1.0_c0.5,1
55,3.0,3.0,grid_r1.0_c0.5,1
56,3.0,3.0,grid_r1.0_c0.5,1
57,3.0,3.0,grid_r1.0_c0.5,1
58,3.0,3.0,grid_r1.0_c0.5,1
59,3.0,3.0,grid_r1.0_c0.5,1
60,3.0,3.0,grid_r1.0_c0.5,1
61,3.0,3.0,grid_r1.0_c0.5,1
62,3.0,3.0,grid_r1.0_c0.5,1
63,3.0,3.0,grid_r1.0_c0.5,1
64,3.0,3.0,grid_r1.0_c0.5,1
65,3.0,3.0,grid_r1.0_c0.5,1
0,3.0,3.0,grid_r1.0_c1.0,1
1,3.0,3.0,grid_r1.0_c1.0,1
2,3.0,3.0,grid_r1.0_c1.0,1
3,3.0,3.0,grid_r1.0_c1.0,1
4,3.0,3.0,grid_r1.0_c1.0,1
5,3.0,3.0,grid_r1.0_c1.0,1
6,3.0,3.0,grid_r1.0_c1.0,1
7,3.0,3.0,grid_r1.0_c1.0,1
8,3.0,3.0,grid_r1.0_c1.0,1
9,3.0,3.0,grid_r1.0_c1.0,1
10,3.0,3.0,grid_r1.0_c1.0,1
11,3.0,3.0,grid_r1.0_c1.0,1
12,3.0,3.0,grid_r1.0_c1.0,1
13,3.0,3.0,grid_r1.0_c1.0,1
14,3.0,3.0,grid_r1.0_c1.0,1
15,3.0,3.0,grid_r1.0_c1.0,1
16,3.0,3.0,grid_r1.0_c1.0,1
17,3.0,3.0,grid_r1.0_c1.0,1
18,3.0,3.0,grid_r1.0_c1.0,1
19,3.0,3.0,grid_r1.0_c1.0,1
20,3.0,3.0,grid_r1.0_c1.0,1
21,3.0,3.0,grid_r1.0_c1.0,1
22,3.0,3.0,grid_r1.0_c1.0,1
23,3.0,3.0,grid_r1.0_c1.0,1
24,3.0,3.0,grid_r1.0_c1.0,1
25,3.0,3.0,grid_r1.0_c1.0,1
26,3.0,3.0,grid_r1.0_c1.0,1
27,3.0,3.0,grid_r1.0_c1.0,1
28,3.0,3.0,grid_r1.0_c1.0,1
29,3.0,3.0,grid_r1.0_c1.0,1
30,3.0,3.0,grid_r1.0_c1.0,1
31,3.0,3.0,grid_r1.0_c1.0,1
32,3.0,3.0,grid_r1.0_c1.0,1
33,3.0,3.0,grid_r1.0_c1.0,1
34,3.0,3.0,grid_r1.0_c1.0,1
35,3.0,3.0,grid_r1.0_c1.0,1
36,3.0,3.0,grid_r1.0_c1.0,1
37,3.0,3.0,grid_r1.0_c1.0,1
38,3.0,3.0,grid_r1.0_c1.0,1
39,3.0,3.0,grid_r1.0_c1.0,1
40,3.0,3.0,grid_r1.0_c1.0,1
41,3.0,3.0,grid_r1.0_c1.0,1
42,3.0,3.0,grid_r1.0_c1.0,1
43,3.0,3.0,grid_r1.0_c1.0,1
44,3.0,3.0,grid_r1.0_c1.0,1
45,3.0,3.0,grid_r1.0_c1.0,1
46,3.0,3.0,grid_r1.0_c1.0,1
47,3.0,3.0,grid_r1.0_c1.0,1
48,3.0,3.0,grid_r1.0_c1.0,1
49,3.0,3.0,grid_r1.0_c1.0,1
50,3.0,3.0,grid_r1.0_c1.0,1
51,3.0,3.0,grid_r1.0_c1.0,1
52,3.0,3.0,grid_r1.0_c1.0,1
53,3.0,3.0,grid_r1.0_c1.0,1
54,3.0,3.0,grid_r1.0_c1.0,1
55,3.0,3.0,grid_r1.0_c1.0,1
56,3.0,3.0,grid_r1.0_c1.0,1
57,3.0,3.0,grid_r1.0_c1.0,1
58,3.0,3.0,grid_r1.0_c1.0,1
59,3.0,3.0,grid_r1.0_c1.0,1
60,3.0,3.0,grid_r1.0_c1.0,1
61,3.0,3.0,grid_r1.0_c1.0,1
62,3.0,3.0,grid_r1.0_c1.0,1
63,3.0,3.0,grid_r1.0_c1.0,1
64,3.0,3.0,grid_r1.0_c1.0,1
65,3.0,3.0,grid_r1.0_c1.0,1
0,3.0,3.0,grid_r1.0_c1.5,1
1,3.0,3.0,grid_r1.0_c1.5,1
2,3.0,3.0,grid_r1.0_c1.5,1
3,3.0,3.0,grid_r1.0_c1.5,1
4,3.0,3.0,grid_r1.0_c1.5,1
5,3.0,3.0,grid_r1.0_c1.5,1
6,3.0,3.0,grid_r1.0_c1.5,1
7,3.0,3.0,grid_r1.0_c1.5,1
8,3.0,3.0,grid_r1.0_c1.5,1
9,3.0,3.0,grid_r1.0_c1.5,1
10,3.0,3.0,grid_r1.0_c1.5,1
11,3.0,3.0,grid_r1.0_c1.5,1
12,3.0,3.0,grid_r1.0_c1.5,1
13,3.0,3.0,grid_r1.0_c1.5,1
14,3.0,3.0,grid_r1.0_c1.5,1
15,3.0,3.0,grid_r1.0_c1.5,1
16,3.0,3.0,grid_r1.0_c1.5,1
17,3.0,3.0,grid_r1.0_c1.5,1
18,3.0,3.0,grid_r1.0_c1.5,1
19,3.0,3.0,grid_r1.0_c1.5,1
20,3.0,3.0,grid_r1.0_c1.5,1
21,3.0,3.0,grid_r1.0_c1.5,1
22,3.0,3.0,grid_r1.0_c1.5,1
23,3.0,3.0,grid_r1.0_c1.5,1
24,3.0,3.0,grid_r1.0_c1.5,1
25,3.0,3.0,grid_r1.0_c1.5,1
26,3.0,3.0,grid_r1.0_c1.5,1
27,3.0,3.0,grid_r1.0_c1.5,1
28,3.0,3.0,grid_r1.0_c1.5,1
29,3.0,3.0,grid_r1.0_c1.5,1
30,3.0,3.0,grid_r1.0_c1.5,1
31,3.0,3.0,grid_r1.0_c1.5,1
32,3.0,3.0,grid_r1.0_c1.5,1
33,3.0,3.0,grid_r1.0_c1.5,1
34,3.0,3.0,grid_r1.0_c1.5,1
35,3.0,3.0,grid_r1.0_c1.5,1
36,3.0,3.0,grid_r1.0_c1.5,1
37,3.0,3.0,grid_r1.0_c1.5,1
38,3.0,3.0,grid_r1.0_c1.5,1
39,3.0,3.0,grid_r1.0_c1.5,1
40,3.0,3.0,grid_r1.0_c1.5,1
41,3.0,3.0,grid_r1.0_c1.5,1
42,3.0,3.0,grid_r1.0_c1.5,1
43,3.0,3.0,grid_r1.0_c1.5,1
44,3.0,3.0,grid_r1.0_c1.5,1
45,3.0,3.0,grid_r1.0_c1.5,1
46,3.0,3.0,grid_r1.0_c1.5,1
47,3.0,3.0,grid_r1.0_c1.5,1
48,3.0,3.0,grid_r1.0_c1.5,1
49,3.0,3.0,grid_r1.0_c1.5,1
50,3.0,3.0,grid_r1.0_c1.5,1
51,3.0,3.0,grid_r1.0_c1.5,1
52,3.0,3.0,grid_r1.0_c1.5,1
53,3.0,3.0,grid_r1.0_c1.5,1
54,3.0,3.0,grid_r1.0_c1.5,1
55,3.0,3.0,grid_r1.0_c1.5,1
56,3.0,3.0,grid_r1.0_c1.5,1
57,3.0,3.0,grid_r1.0_c1.5,1
58,3.0,3.0,grid_r1.0_c1.5,1
59,3.0,3.0,grid_r1.0_c1.5,1
60,3.0,3.0,grid_r1.0_c1.5,1
61,3.0,3.0,grid_r1.0_c1.5,1
62,3.0,3.0,grid_r1.0_c1.5,1
63,3.0,3.0,grid_r1.0_c1.5,1
64,3.0,3.0,grid_r1.0_c1.5,1
65,3.0,3.0,grid_r1.0_c1.5,1
0,3.0,3.0,objective_0.2,1
1,3.0,3.0,objective_0.2,1
2,3.0,3.0,objective_0.2,1
3,3.0,3.0,objective_0.2,1
4,3.0,3.0,objective_0.2,1
5,3.0,3.0,objective_0.2,1
6,3.0,3.0,objective_0.2,1
7,3.0,3.0,objective_0.2,1
8,3.0,3.0,objective_0.2,1
9,3.0,3.0,objective_0.2,1
10,3.0,3.0,objective_0.2,1
11,3.0,3.0,objective_0.2,1
12,3.0,3.0,objective_0.2,1
13,3.0,3.0,objective_0.2,1
14,3.0,3.0,objective_0.2,1
15,3.0,3.0,objective_0.2,1
16,3.0,3.0,objective_0.2,1
17,3.0,3.0,objective_0.2,1
18,3.0,3.0,objective_0.2,1
19,3.0,3.0,objective_0.2,1
20,3.0,3.0,objective_0.2,1
21,3.0,3.0,objective_0.2,1
22,3.0,3.0,objective_0.2,1
23,3.0,3.0,objective_0.2,1
24,3.0,3.0,objective_0.2,1
25,3.0,3.0,objective_0.2,1
26,3.0,3.0,objective_0.2,1
27,3.0,3.0,objective_0.2,1
28,3.0,3.0,objective_0.2,1
29,3.0,3.0,objective_0.2,1
30,3.0,3.0,objective_0.2,1
31,3.0,3.0,objective_0.2,1
32,3.0,3.0,objective_0.2,1
33,3.0,3.0,objective_0.2,1
34,3.0,3.0,objective_0.2,1
35,3.0,3.0,objective_0.2,1
36,3.0,3.0,objective_0.2,1
37,3.0,3.0,objective_0.2,1
