cohort,onset,followup,population,cases,domestic_users,customer_users,first_d,first_e,first_both,no_submission,domestic_use,customer_use,both_use,domestic_only,customer_only,d_to_e,e_to_d,resolved,unresolved,customer_minus_domestic,scenario,seed
1,6,24,both_reachable,17,14,9,0.5882352941176471,0.4117647058823529,0.0,0.0,0.8235294117647058,0.5294117647058824,0.35294117647058826,0.47058823529411764,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.5294117647058824,0.47058823529411764,-0.2941176470588235,grid_r1.0_c1.5,0
2,12,24,all,19,18,6,0.7894736842105263,0.21052631578947367,0.0,0.0,0.9473684210526315,0.3157894736842105,0.2631578947368421,0.6842105263157895,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.6842105263157895,0.3157894736842105,-0.631578947368421,grid_r1.0_c1.5,0
2,12,24,both_reachable,19,18,6,0.7894736842105263,0.21052631578947367,0.0,0.0,0.9473684210526315,0.3157894736842105,0.2631578947368421,0.6842105263157895,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.6842105263157895,0.3157894736842105,-0.631578947368421,grid_r1.0_c1.5,0
3,18,24,all,18,15,3,0.8333333333333334,0.1111111111111111,0.0,0.05555555555555555,0.8333333333333334,0.16666666666666666,0.05555555555555555,0.7777777777777778,0.1111111111111111,0.05555555555555555,0.0,0.5555555555555556,0.4444444444444444,-0.6666666666666667,grid_r1.0_c1.5,0
3,18,24,both_reachable,18,15,3,0.8333333333333334,0.1111111111111111,0.0,0.05555555555555555,0.8333333333333334,0.16666666666666666,0.05555555555555555,0.7777777777777778,0.1111111111111111,0.05555555555555555,0.0,0.5555555555555556,0.4444444444444444,-0.6666666666666667,grid_r1.0_c1.5,0
4,24,24,all,19,19,6,0.8947368421052632,0.10526315789473684,0.0,0.0,1.0,0.3157894736842105,0.3157894736842105,0.6842105263157895,0.0,0.21052631578947367,0.10526315789473684,0.42105263157894735,0.5789473684210527,-0.6842105263157895,grid_r1.0_c1.5,0
4,24,24,both_reachable,19,19,6,0.8947368421052632,0.10526315789473684,0.0,0.0,1.0,0.3157894736842105,0.3157894736842105,0.6842105263157895,0.0,0.21052631578947367,0.10526315789473684,0.42105263157894735,0.5789473684210527,-0.6842105263157895,grid_r1.0_c1.5,0
5,30,24,all,14,12,5,0.7857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.8571428571428571,0.35714285714285715,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.6428571428571429,-0.49999999999999994,grid_r1.0_c1.5,0
5,30,24,both_reachable,14,12,5,0.7857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.8571428571428571,0.35714285714285715,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.6428571428571429,-0.49999999999999994,grid_r1.0_c1.5,0
6,36,24,all,20,16,11,0.7,0.3,0.0,0.0,0.8,0.55,0.35,0.45,0.2,0.25,0.1,0.45,0.55,-0.25,grid_r1.0_c1.5,0
6,36,24,both_reachable,20,16,11,0.7,0.3,0.0,0.0,0.8,0.55,0.35,0.45,0.2,0.25,0.1,0.45,0.55,-0.25,grid_r1.0_c1.5,0
7,42,24,all,23,17,10,0.6956521739130435,0.2608695652173913,0.0,0.043478260869565216,0.7391304347826086,0.43478260869565216,0.21739130434782608,0.5217391304347826,0.21739130434782608,0.17391304347826086,0.043478260869565216,0.4782608695652174,0.5217391304347826,-0.3043478260869565,grid_r1.0_c1.5,0
7,42,24,both_reachable,23,17,10,0.6956521739130435,0.2608695652173913,0.0,0.043478260869565216,0.7391304347826086,0.43478260869565216,0.21739130434782608,0.5217391304347826,0.21739130434782608,0.17391304347826086,0.043478260869565216,0.4782608695652174,0.5217391304347826,-0.3043478260869565,grid_r1.0_c1.5,0
0,0,24,all,24,21,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.875,0.5,0.375,0.5,0.125,0.16666666666666666,0.20833333333333334,0.375,0.625,-0.375,objective_0.2,0
0,0,24,both_reachable,19,16,12,0.5789473684210527,0.42105263157894735,0.0,0.0,0.8421052631578947,0.631578947368421,0.47368421052631576,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.3684210526315789,0.631578947368421,-0.21052631578947367,objective_0.2,0
1,6,24,all,17,15,11,0.47058823529411764,0.5294117647058824,0.0,0.0,0.8823529411764706,0.6470588235294118,0.5294117647058824,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.4117647058823529,0.4117647058823529,0.5882352941176471,-0.23529411764705876,objective_0.2,0
1,6,24,both_reachable,15,13,11,0.4,0.6,0.0,0.0,0.8666666666666667,0.7333333333333333,0.6,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.4,0.6,-0.13333333333333341,objective_0.2,0
2,12,24,all,19,19,7,0.7368421052631579,0.2631578947368421,0.0,0.0,1.0,0.3684210526315789,0.3684210526315789,0.631578947368421,0.0,0.10526315789473684,0.2631578947368421,0.5789473684210527,0.42105263157894735,-0.631578947368421,objective_0.2,0
2,12,24,both_reachable,18,18,7,0.7222222222222222,0.2777777777777778,0.0,0.0,1.0,0.3888888888888889,0.3888888888888889,0.6111111111111112,0.0,0.1111111111111111,0.2777777777777778,0.6111111111111112,0.3888888888888889,-0.6111111111111112,objective_0.2,0
3,18,24,all,18,15,4,0.7777777777777778,0.16666666666666666,0.0,0.05555555555555555,0.8333333333333334,0.2222222222222222,0.1111111111111111,0.7222222222222222,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,0.5,-0.6111111111111112,objective_0.2,0
3,18,24,both_reachable,11,9,4,0.7272727272727273,0.2727272727272727,0.0,0.0,0.8181818181818182,0.36363636363636365,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.5454545454545454,-0.4545454545454546,objective_0.2,0
4,24,24,all,19,17,10,0.5789473684210527,0.3684210526315789,0.05263157894736842,0.0,0.8947368421052632,0.5263157894736842,0.42105263157894735,0.47368421052631576,0.10526315789473684,0.10526315789473684,0.2631578947368421,0.3157894736842105,0.6842105263157895,-0.368421052631579,objective_0.2,0
4,24,24,both_reachable,16,14,10,0.5,0.4375,0.0625,0.0,0.875,0.625,0.5,0.375,0.125,0.125,0.3125,0.3125,0.6875,-0.25,objective_0.2,0
5,30,24,all,14,12,6,0.6428571428571429,0.2857142857142857,0.0,0.07142857142857142,0.8571428571428571,0.42857142857142855,0.35714285714285715,0.5,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.5714285714285714,-0.42857142857142855,objective_0.2,0
5,30,24,both_reachable,12,10,6,0.5833333333333334,0.3333333333333333,0.0,0.08333333333333333,0.8333333333333334,0.5,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.25,0.4166666666666667,0.5833333333333334,-0.33333333333333337,objective_0.2,0
6,36,24,all,20,17,13,0.5,0.4,0.05,0.05,0.85,0.65,0.55,0.3,0.1,0.2,0.3,0.35,0.65,-0.19999999999999996,objective_0.2,0
6,36,24,both_reachable,19,17,13,0.5263157894736842,0.42105263157894735,0.05263157894736842,0.0,0.8947368421052632,0.6842105263157895,0.5789473684210527,0.3157894736842105,0.10526315789473684,0.21052631578947367,0.3157894736842105,0.3684210526315789,0.631578947368421,-0.21052631578947367,objective_0.2,0
7,42,24,all,23,17,10,0.6521739130434783,0.2608695652173913,0.0,0.08695652173913043,0.7391304347826086,0.43478260869565216,0.2608695652173913,0.4782608695652174,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.34782608695652173,0.6521739130434783,-0.3043478260869565,objective_0.2,0
7,42,24,both_reachable,17,12,10,0.5882352941176471,0.35294117647058826,0.0,0.058823529411764705,0.7058823529411765,0.5882352941176471,0.35294117647058826,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.35294117647058826,0.6470588235294118,-0.11764705882352944,objective_0.2,0
0,0,24,all,24,20,13,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,0.5416666666666666,0.375,0.4583333333333333,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.4166666666666667,0.5833333333333334,-0.29166666666666674,objective_0.5,0
0,0,24,both_reachable,19,15,13,0.5789473684210527,0.42105263157894735,0.0,0.0,0.7894736842105263,0.6842105263157895,0.47368421052631576,0.3157894736842105,0.21052631578947367,0.2631578947368421,0.21052631578947367,0.42105263157894735,0.5789473684210527,-0.10526315789473684,objective_0.5,0
1,6,24,all,17,15,11,0.47058823529411764,0.5294117647058824,0.0,0.0,0.8823529411764706,0.6470588235294118,0.5294117647058824,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.4117647058823529,0.4117647058823529,0.5882352941176471,-0.23529411764705876,objective_0.5,0
1,6,24,both_reachable,15,13,11,0.4,0.6,0.0,0.0,0.8666666666666667,0.7333333333333333,0.6,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.4,0.6,-0.13333333333333341,objective_0.5,0
2,12,24,all,19,18,7,0.7368421052631579,0.2631578947368421,0.0,0.0,0.9473684210526315,0.3684210526315789,0.3157894736842105,0.631578947368421,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.631578947368421,0.3684210526315789,-0.5789473684210527,objective_0.5,0
2,12,24,both_reachable,18,17,7,0.7222222222222222,0.2777777777777778,0.0,0.0,0.9444444444444444,0.3888888888888889,0.3333333333333333,0.6111111111111112,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.3333333333333333,-0.5555555555555556,objective_0.5,0
3,18,24,all,18,15,4,0.7777777777777778,0.16666666666666666,0.0,0.05555555555555555,0.8333333333333334,0.2222222222222222,0.1111111111111111,0.7222222222222222,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.6111111111111112,0.3888888888888889,-0.6111111111111112,objective_0.5,0
3,18,24,both_reachable,11,9,4,0.7272727272727273,0.2727272727272727,0.0,0.0,0.8181818181818182,0.36363636363636365,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.36363636363636365,-0.4545454545454546,objective_0.5,0
4,24,24,all,19,16,10,0.5789473684210527,0.3684210526315789,0.05263157894736842,0.0,0.8421052631578947,0.5263157894736842,0.3684210526315789,0.47368421052631576,0.15789473684210525,0.10526315789473684,0.21052631578947367,0.42105263157894735,0.5789473684210527,-0.3157894736842105,objective_0.5,0
4,24,24,both_reachable,16,13,10,0.5,0.4375,0.0625,0.0,0.8125,0.625,0.4375,0.375,0.1875,0.125,0.25,0.4375,0.5625,-0.1875,objective_0.5,0
5,30,24,all,14,12,7,0.5714285714285714,0.35714285714285715,0.0,0.07142857142857142,0.8571428571428571,0.5,0.42857142857142855,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,-0.3571428571428571,objective_0.5,0
5,30,24,both_reachable,12,10,7,0.5,0.4166666666666667,0.0,0.08333333333333333,0.8333333333333334,0.5833333333333334,0.5,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.5833333333333334,-0.25,objective_0.5,0
6,36,24,all,20,15,13,0.45,0.45,0.05,0.05,0.75,0.65,0.45,0.3,0.2,0.15,0.25,0.55,0.45,-0.09999999999999998,objective_0.5,0
6,36,24,both_reachable,19,15,13,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.0,0.7894736842105263,0.6842105263157895,0.47368421052631576,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.2631578947368421,0.5789473684210527,0.42105263157894735,-0.10526315789473684,objective_0.5,0
7,42,24,all,23,18,11,0.6521739130434783,0.34782608695652173,0.0,0.0,0.782608695652174,0.4782608695652174,0.2608695652173913,0.5217391304347826,0.21739130434782608,0.13043478260869565,0.13043478260869565,0.5652173913043478,0.43478260869565216,-0.30434782608695654,objective_0.5,0
7,42,24,both_reachable,17,12,11,0.5294117647058824,0.47058823529411764,0.0,0.0,0.7058823529411765,0.6470588235294118,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.6470588235294118,0.35294117647058826,-0.05882352941176472,objective_0.5,0
0,0,24,all,24,19,13,0.6666666666666666,0.3333333333333333,0.0,0.0,0.7916666666666666,0.5416666666666666,0.3333333333333333,0.4583333333333333,0.20833333333333334,0.20833333333333334,0.125,0.5416666666666666,0.4583333333333333,-0.25,objective_0.8,0
0,0,24,both_reachable,19,14,13,0.5789473684210527,0.42105263157894735,0.0,0.0,0.7368421052631579,0.6842105263157895,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.5789473684210527,0.42105263157894735,-0.05263157894736836,objective_0.8,0
1,6,24,all,17,14,11,0.47058823529411764,0.5294117647058824,0.0,0.0,0.8235294117647058,0.6470588235294118,0.47058823529411764,0.35294117647058826,0.17647058823529413,0.11764705882352941,0.35294117647058826,0.47058823529411764,0.5294117647058824,-0.17647058823529405,objective_0.8,0
1,6,24,both_reachable,15,12,11,0.4,0.6,0.0,0.0,0.8,0.7333333333333333,0.5333333333333333,0.26666666666666666,0.2,0.13333333333333333,0.4,0.4666666666666667,0.5333333333333333,-0.06666666666666676,objective_0.8,0
2,12,24,all,19,17,9,0.6842105263157895,0.3157894736842105,0.0,0.0,0.8947368421052632,0.47368421052631576,0.3684210526315789,0.5263157894736842,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.8947368421052632,0.10526315789473684,-0.4210526315789474,objective_0.8,0
2,12,24,both_reachable,18,16,9,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8888888888888888,0.5,0.3888888888888889,0.5,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.9444444444444444,0.05555555555555555,-0.38888888888888884,objective_0.8,0
3,18,24,all,18,15,6,0.7222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.8333333333333334,0.3333333333333333,0.2222222222222222,0.6111111111111112,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7222222222222222,0.2777777777777778,-0.5,objective_0.8,0
3,18,24,both_reachable,11,9,6,0.6363636363636364,0.36363636363636365,0.0,0.0,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.8181818181818182,0.18181818181818182,-0.2727272727272728,objective_0.8,0
4,24,24,all,19,15,10,0.5789473684210527,0.42105263157894735,0.0,0.0,0.7894736842105263,0.5263157894736842,0.3157894736842105,0.47368421052631576,0.21052631578947367,0.10526315789473684,0.21052631578947367,0.47368421052631576,0.5263157894736842,-0.26315789473684215,objective_0.8,0
4,24,24,both_reachable,16,12,10,0.5,0.5,0.0,0.0,0.75,0.625,0.375,0.375,0.25,0.125,0.25,0.5,0.5,-0.125,objective_0.8,0
5,30,24,all,14,12,8,0.5714285714285714,0.35714285714285715,0.0,0.07142857142857142,0.8571428571428571,0.5714285714285714,0.5,0.35714285714285715,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.42857142857142855,0.5714285714285714,-0.2857142857142857,objective_0.8,0
5,30,24,both_reachable,12,10,8,0.5,0.4166666666666667,0.0,0.08333333333333333,0.8333333333333334,0.6666666666666666,0.5833333333333334,0.25,0.08333333333333333,0.25,0.3333333333333333,0.4166666666666667,0.5833333333333334,-0.16666666666666674,objective_0.8,0
6,36,24,all,20,15,14,0.4,0.45,0.1,0.05,0.75,0.7,0.5,0.25,0.2,0.15,0.25,0.5,0.5,-0.050000000000000044,objective_0.8,0
6,36,24,both_reachable,19,15,14,0.42105263157894735,0.47368421052631576,0.10526315789473684,0.0,0.7894736842105263,0.7368421052631579,0.5263157894736842,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.2631578947368421,0.5263157894736842,0.47368421052631576,-0.052631578947368474,objective_0.8,0
7,42,24,all,23,17,10,0.6086956521739131,0.391304347826087,0.0,0.0,0.7391304347826086,0.43478260869565216,0.17391304347826086,0.5652173913043478,0.2608695652173913,0.043478260869565216,0.13043478260869565,0.6086956521739131,0.391304347826087,-0.3043478260869565,objective_0.8,0
7,42,24,both_reachable,17,11,10,0.47058823529411764,0.5294117647058824,0.0,0.0,0.6470588235294118,0.5882352941176471,0.23529411764705882,0.4117647058823529,0.35294117647058826,0.058823529411764705,0.17647058823529413,0.7058823529411765,0.29411764705882354,-0.05882352941176472,objective_0.8,0
0,0,24,all,24,22,4,0.875,0.125,0.0,0.0,0.9166666666666666,0.16666666666666666,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.375,0.625,-0.75,prior_0.25,0
0,0,24,both_reachable,19,17,4,0.8421052631578947,0.15789473684210525,0.0,0.0,0.8947368421052632,0.21052631578947367,0.10526315789473684,0.7894736842105263,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.3684210526315789,0.631578947368421,-0.6842105263157895,prior_0.25,0
1,6,24,all,17,14,6,0.7058823529411765,0.23529411764705882,0.0,0.058823529411764705,0.8235294117647058,0.35294117647058826,0.23529411764705882,0.5882352941176471,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.35294117647058826,0.6470588235294118,-0.4705882352941176,prior_0.25,0
1,6,24,both_reachable,15,12,6,0.6666666666666666,0.26666666666666666,0.0,0.06666666666666667,0.8,0.4,0.26666666666666666,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.6666666666666666,-0.4,prior_0.25,0
2,12,24,all,19,17,5,0.7894736842105263,0.15789473684210525,0.0,0.05263157894736842,0.8947368421052632,0.2631578947368421,0.21052631578947367,0.6842105263157895,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.6842105263157895,0.3157894736842105,-0.631578947368421,prior_0.25,0
2,12,24,both_reachable,18,16,5,0.7777777777777778,0.16666666666666666,0.0,0.05555555555555555,0.8888888888888888,0.2777777777777778,0.2222222222222222,0.6666666666666666,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.7222222222222222,0.2777777777777778,-0.611111111111111,prior_0.25,0
3,18,24,all,18,15,3,0.8333333333333334,0.1111111111111111,0.0,0.05555555555555555,0.8333333333333334,0.16666666666666666,0.05555555555555555,0.7777777777777778,0.1111111111111111,0.05555555555555555,0.0,0.5,0.5,-0.6666666666666667,prior_0.25,0
3,18,24,both_reachable,11,9,3,0.8181818181818182,0.18181818181818182,0.0,0.0,0.8181818181818182,0.2727272727272727,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.0,0.5454545454545454,0.45454545454545453,-0.5454545454545455,prior_0.25,0
4,24,24,all,19,18,4,0.8947368421052632,0.10526315789473684,0.0,0.0,0.9473684210526315,0.21052631578947367,0.15789473684210525,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.42105263157894735,0.5789473684210527,-0.7368421052631579,prior_0.25,0
4,24,24,both_reachable,16,15,4,0.875,0.125,0.0,0.0,0.9375,0.25,0.1875,0.75,0.0625,0.125,0.0625,0.4375,0.5625,-0.6875,prior_0.25,0
5,30,24,all,14,13,3,0.9285714285714286,0.0,0.0,0.07142857142857142,0.9285714285714286,0.21428571428571427,0.21428571428571427,0.7142857142857143,0.0,0.21428571428571427,0.0,0.2857142857142857,0.7142857142857143,-0.7142857142857143,prior_0.25,0
5,30,24,both_reachable,12,11,3,0.9166666666666666,0.0,0.0,0.08333333333333333,0.9166666666666666,0.25,0.25,0.6666666666666666,0.0,0.25,0.0,0.25,0.75,-0.6666666666666666,prior_0.25,0
6,36,24,all,20,15,10,0.65,0.3,0.0,0.05,0.75,0.5,0.3,0.45,0.2,0.2,0.1,0.35,0.65,-0.25,prior_0.25,0
6,36,24,both_reachable,19,15,10,0.6842105263157895,0.3157894736842105,0.0,0.0,0.7894736842105263,0.5263157894736842,0.3157894736842105,0.47368421052631576,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.3684210526315789,0.631578947368421,-0.26315789473684215,prior_0.25,0
7,42,24,all,23,18,7,0.6956521739130435,0.2608695652173913,0.0,0.043478260869565216,0.782608695652174,0.30434782608695654,0.13043478260869565,0.6521739130434783,0.17391304347826086,0.043478260869565216,0.08695652173913043,0.4782608695652174,0.5217391304347826,-0.4782608695652174,prior_0.25,0
7,42,24,both_reachable,17,12,7,0.5882352941176471,0.35294117647058826,0.0,0.058823529411764705,0.7058823529411765,0.4117647058823529,0.17647058823529413,0.5294117647058824,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.5294117647058824,0.47058823529411764,-0.2941176470588236,prior_0.25,0
0,0,24,all,24,20,13,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,0.5416666666666666,0.375,0.4583333333333333,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.4166666666666667,0.5833333333333334,-0.29166666666666674,prior_0.5,0
