case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,customer,retired_at,scenario,seed
75:163,75,2,163,163.0,163.0,,,,,,,,submitted,unused,,,0.0,d,pending,0.5227100864965482,True,0.47458137982376497,,,,,,0.0,0.0,2,,information_r0.0_f0,16
30:0,30,5,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.9821561528682892,False,0.6,3.0,,remedy_supported,3.0,3.0,3.0,3.0,-1,,information_r0.0_f1,16
38:0,38,3,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.7685880433215155,False,0.5087869115115923,2.0,,no_remedy,,,163.0,163.0,-1,48.0,information_r0.0_f1,16
23:2,23,3,2,2.0,2.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.6970103050029797,False,0.5087869115115923,4.0,,no_remedy,,,161.0,161.0,-1,50.0,information_r0.0_f1,16
51:2,51,2,2,2.0,2.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.7276323673915697,True,0.47458137982376497,5.0,,remedy_supported,5.0,3.0,3.0,3.0,2,,information_r0.0_f1,16
8:3,8,1,3,3.0,3.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.5984294778914723,True,0.4431601877901568,5.0,,no_remedy,,,160.0,160.0,1,51.0,information_r0.0_f1,16
4:4,4,2,4,4.0,4.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.3025586166422066,True,0.47458137982376497,7.0,,remedy_supported,7.0,3.0,3.0,3.0,2,,information_r0.0_f1,16
79:4,79,4,4,4.0,4.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.6193439369108213,True,0.4432377770301557,6.0,,no_remedy,,,159.0,159.0,2,52.0,information_r0.0_f1,16
106:4,106,1,4,4.0,4.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.8984983831347721,True,0.4431601877901568,7.0,,remedy_supported,7.0,3.0,3.0,3.0,1,,information_r0.0_f1,16
33:5,33,5,5,5.0,5.0,,7.0,,,,8.0,,successful,unused,8.0,d,1.0,d,resolved,0.9579436416464429,False,0.6,8.0,,remedy_supported,8.0,3.0,3.0,3.0,-1,,information_r0.0_f1,16
108:5,108,2,5,50.0,,50.0,,52.0,,52.0,,53.0,unused,observation_expired,,,0.0,e,archived_unresolved,0.6087295473815999,True,0.47458137982376497,,53.0,,,,113.0,158.0,2,53.0,information_r0.0_f1,16
6:7,6,2,7,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.22956964008015898,True,0.47458137982376497,,,,,,,156.0,2,55.0,information_r0.0_f1,16
78:7,78,2,7,7.0,7.0,,9.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.5890132292347763,True,0.47458137982376497,9.0,,no_remedy,,,156.0,156.0,2,55.0,information_r0.0_f1,16
59:8,59,1,8,8.0,8.0,,10.0,,,,11.0,,successful,unused,11.0,d,1.0,d,resolved,0.31026381626270094,True,0.4431601877901568,11.0,,remedy_supported,11.0,3.0,3.0,3.0,1,,information_r0.0_f1,16
75:8,75,2,8,8.0,8.0,50.0,10.0,52.0,,52.0,11.0,53.0,closed_unresolved,successful,53.0,e,1.0,d,resolved,0.5227100864965482,True,0.47458137982376497,11.0,53.0,remedy_supported,11.0,45.0,45.0,45.0,2,,information_r0.0_f1,16
30:9,30,5,9,9.0,9.0,,11.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.9821561528682892,False,0.6,11.0,,no_remedy,,,154.0,154.0,-1,57.0,information_r0.0_f1,16
48:9,48,3,9,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.9516908168626084,False,0.5087869115115923,,,,,,,154.0,-1,57.0,information_r0.0_f1,16
92:9,92,0,9,9.0,9.0,,11.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.413467163612212,False,0.5302337438443302,11.0,,no_remedy,,,154.0,154.0,0,57.0,information_r0.0_f1,16
16:10,16,3,10,10.0,10.0,,12.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.7914991210703561,False,0.5087869115115923,12.0,,no_remedy,,,153.0,153.0,-1,58.0,information_r0.0_f1,16
34:11,34,4,11,11.0,11.0,,13.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.34543012518198524,True,0.4432377770301557,13.0,,no_remedy,,,152.0,152.0,2,59.0,information_r0.0_f1,16
95:11,95,1,11,11.0,11.0,,13.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.7733525738355926,True,0.4431601877901568,13.0,,no_remedy,,,152.0,152.0,1,59.0,information_r0.0_f1,16
105:11,105,1,11,11.0,11.0,,13.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.5439372549303878,True,0.4431601877901568,13.0,,no_remedy,,,152.0,152.0,1,59.0,information_r0.0_f1,16
18:12,18,4,12,12.0,12.0,,14.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.46372902771701563,False,0.4432377770301557,14.0,,no_remedy,,,151.0,151.0,2,60.0,information_r0.0_f1,16
66:12,66,4,12,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.908069492601947,True,0.4432377770301557,,,,,,,151.0,2,60.0,information_r0.0_f1,16
50:13,50,3,13,13.0,13.0,,15.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.6862905585714707,False,0.5087869115115923,15.0,,no_remedy,,,150.0,150.0,-1,61.0,information_r0.0_f1,16
101:13,101,5,13,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.826024388874155,False,0.6,,,,,,,150.0,-1,61.0,information_r0.0_f1,16
113:13,113,4,13,13.0,13.0,,15.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.46099990983872524,True,0.4432377770301557,15.0,,no_remedy,,,150.0,150.0,2,61.0,information_r0.0_f1,16
114:13,114,2,13,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.8325459154061392,True,0.47458137982376497,,,,,,,150.0,2,61.0,information_r0.0_f1,16
62:14,62,4,14,50.0,,50.0,,52.0,,52.0,,53.0,unused,closed_unresolved,,,0.0,e,archived_unresolved,0.941109928213816,True,0.4432377770301557,,53.0,,,,113.0,149.0,2,62.0,information_r0.0_f1,16
77:15,77,5,15,15.0,15.0,,17.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.23500893910808962,False,0.6,17.0,,no_remedy,,,148.0,148.0,-1,63.0,information_r0.0_f1,16
96:17,96,3,17,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.4996080913834895,False,0.5087869115115923,,,,,,,146.0,-1,65.0,information_r0.0_f1,16
76:18,76,1,18,18.0,18.0,,20.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.2859698130601048,True,0.4431601877901568,20.0,,no_remedy,,,145.0,145.0,1,66.0,information_r0.0_f1,16
83:18,83,5,18,18.0,18.0,,20.0,,,,21.0,,successful,unused,21.0,d,1.0,d,resolved,0.50126104550988,False,0.6,21.0,,remedy_supported,21.0,3.0,3.0,3.0,-1,,information_r0.0_f1,16
97:18,97,3,18,18.0,18.0,,20.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.5888287036048863,False,0.5087869115115923,20.0,,no_remedy,,,145.0,145.0,-1,66.0,information_r0.0_f1,16
68:19,68,4,19,19.0,19.0,,21.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.2876167788906308,False,0.4432377770301557,21.0,,no_remedy,,,144.0,144.0,2,67.0,information_r0.0_f1,16
5:20,5,1,20,20.0,20.0,,22.0,,,,23.0,,successful,unused,23.0,d,1.0,d,resolved,0.5489480153170814,True,0.4431601877901568,23.0,,remedy_supported,23.0,3.0,3.0,3.0,1,,information_r0.0_f1,16
41:20,41,0,20,20.0,20.0,,22.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.7932785263596283,True,0.5302337438443302,22.0,,no_remedy,,,143.0,143.0,0,68.0,information_r0.0_f1,16
65:20,65,0,20,20.0,20.0,,22.0,,,,23.0,,successful,unused,23.0,d,1.0,d,resolved,0.872215238947788,True,0.5302337438443302,23.0,,remedy_supported,23.0,3.0,3.0,3.0,0,,information_r0.0_f1,16
100:20,100,0,20,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.3943473948730546,True,0.5302337438443302,,,,,,,143.0,0,68.0,information_r0.0_f1,16
20:21,20,0,21,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.2844386173548185,True,0.5302337438443302,,,,,,,142.0,0,69.0,information_r0.0_f1,16
93:21,93,1,21,21.0,21.0,50.0,23.0,52.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.8807803404304348,True,0.4431601877901568,23.0,52.0,no_remedy,,,142.0,142.0,1,69.0,information_r0.0_f1,16
116:21,116,3,21,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.7484128461330346,False,0.5087869115115923,,,,,,,142.0,-1,69.0,information_r0.0_f1,16
117:21,117,5,21,21.0,21.0,,23.0,,,,24.0,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.5070127058318317,False,0.6,24.0,,remedy_supported,24.0,,142.0,142.0,-1,69.0,information_r0.0_f1,16
32:22,32,4,22,22.0,22.0,,24.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.5364737021327103,True,0.4432377770301557,24.0,,no_remedy,,,141.0,141.0,2,70.0,information_r0.0_f1,16
40:22,40,3,22,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.9934579254437661,False,0.5087869115115923,,,,,,,141.0,-1,70.0,information_r0.0_f1,16
58:22,58,3,22,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.9585634237929266,False,0.5087869115115923,,,,,,,141.0,-1,70.0,information_r0.0_f1,16
73:24,73,0,24,24.0,27.0,24.0,29.0,26.0,,,30.0,,successful,closed_unresolved,30.0,d,1.0,e,resolved,0.6574813332367555,True,0.5302337438443302,30.0,26.0,remedy_supported,30.0,6.0,6.0,6.0,0,,information_r0.0_f1,16
82:24,82,3,24,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.498196409860881,False,0.5087869115115923,,,,,,,139.0,-1,72.0,information_r0.0_f1,16
88:24,88,0,24,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.8543971200960163,True,0.5302337438443302,,,,,,,139.0,0,72.0,information_r0.0_f1,16
9:26,9,2,26,26.0,26.0,,28.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.8087295965494721,True,0.47458137982376497,28.0,,no_remedy,,,137.0,137.0,2,74.0,information_r0.0_f1,16
81:26,81,2,26,26.0,30.0,26.0,32.0,28.0,,28.0,,29.0,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.40667375720679344,True,0.47458137982376497,32.0,29.0,no_remedy,,,137.0,137.0,2,74.0,information_r0.0_f1,16
47:27,47,5,27,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.2971159920012835,False,0.6,,,,,,,136.0,-1,75.0,information_r0.0_f1,16
2:28,2,4,28,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.8497143294871787,True,0.4432377770301557,,,,,,,135.0,2,76.0,information_r0.0_f1,16
22:28,22,2,28,28.0,28.0,31.0,30.0,33.0,,33.0,,34.0,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.6729386227939222,True,0.47458137982376497,30.0,34.0,no_remedy,,,135.0,135.0,2,76.0,information_r0.0_f1,16
42:28,42,5,28,28.0,28.0,,30.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.24313128299694464,False,0.6,30.0,,no_remedy,,,135.0,135.0,-1,76.0,information_r0.0_f1,16
1:29,1,4,29,29.0,,29.0,,31.0,,31.0,,32.0,unused,closed_unresolved,,,0.0,e,archived_unresolved,0.9096592837552322,True,0.4432377770301557,,32.0,,,,134.0,134.0,2,77.0,information_r0.0_f1,16
36:29,36,1,29,29.0,29.0,,31.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.8735357547723024,True,0.4431601877901568,31.0,,no_remedy,,,134.0,134.0,1,77.0,information_r0.0_f1,16
90:29,90,4,29,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.7717772690547295,True,0.4432377770301557,,,,,,,134.0,2,77.0,information_r0.0_f1,16
13:33,13,2,33,33.0,33.0,,35.0,,,,36.0,,successful,unused,36.0,d,1.0,d,resolved,0.6032229540549834,False,0.47458137982376497,36.0,,remedy_supported,36.0,3.0,3.0,3.0,2,,information_r0.0_f1,16
33:33,33,5,33,33.0,33.0,,35.0,,,,36.0,,successful,unused,36.0,d,1.0,d,resolved,0.9579436416464429,False,0.6,36.0,,remedy_supported,36.0,3.0,3.0,3.0,-1,,information_r0.0_f1,16
112:33,112,0,33,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.2167701436705526,True,0.5302337438443302,,,,,,,130.0,0,81.0,information_r0.0_f1,16
24:35,24,5,35,35.0,35.0,,37.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.7976590721246988,False,0.6,37.0,,no_remedy,,,128.0,128.0,-1,83.0,information_r0.0_f1,16
27:35,27,3,35,35.0,35.0,,37.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.3029184350325542,False,0.5087869115115923,37.0,,no_remedy,,,128.0,128.0,-1,83.0,information_r0.0_f1,16
55:36,55,1,36,36.0,36.0,,38.0,,,,39.0,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.9326074963704258,True,0.4431601877901568,39.0,,remedy_supported,39.0,,127.0,127.0,1,84.0,information_r0.0_f1,16
35:37,35,3,37,37.0,37.0,,39.0,,,,40.0,,successful,unused,40.0,d,1.0,d,resolved,0.6391809938546525,False,0.5087869115115923,40.0,,remedy_supported,40.0,3.0,3.0,3.0,-1,,information_r0.0_f1,16
102:37,102,4,37,37.0,37.0,,39.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.23823632526816052,False,0.4432377770301557,39.0,,no_remedy,,,126.0,126.0,2,85.0,information_r0.0_f1,16
49:38,49,0,38,38.0,38.0,,40.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.9773712902935414,True,0.5302337438443302,40.0,,no_remedy,,,125.0,125.0,0,86.0,information_r0.0_f1,16
71:38,71,5,38,38.0,38.0,,40.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.28362435971510136,False,0.6,40.0,,no_remedy,,,125.0,125.0,-1,86.0,information_r0.0_f1,16
3:39,3,4,39,39.0,39.0,,41.0,,,,42.0,,successful,unused,42.0,d,1.0,d,resolved,0.9210689453512659,True,0.4432377770301557,42.0,,remedy_supported,42.0,3.0,3.0,3.0,2,,information_r0.0_f1,16
54:39,54,3,39,39.0,39.0,,41.0,,,,42.0,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.3766869166325948,False,0.5087869115115923,42.0,,remedy_supported,42.0,,124.0,124.0,-1,87.0,information_r0.0_f1,16
14:40,14,0,40,40.0,40.0,50.0,42.0,52.0,,52.0,,53.0,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.9447244758352455,True,0.5302337438443302,42.0,53.0,no_remedy,,,123.0,123.0,0,88.0,information_r0.0_f1,16
25:40,25,3,40,40.0,40.0,,42.0,,,,43.0,,successful,unused,43.0,d,1.0,d,resolved,0.9923296042521947,False,0.5087869115115923,43.0,,remedy_supported,43.0,3.0,3.0,3.0,-1,,information_r0.0_f1,16
52:40,52,0,40,50.0,,50.0,,52.0,,,,,unused,closed_unresolved,,,0.0,e,archived_unresolved,0.3792782662802454,True,0.5302337438443302,,52.0,,,,113.0,123.0,0,88.0,information_r0.0_f1,16
103:41,103,0,41,41.0,41.0,,43.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.24473545602637375,True,0.5302337438443302,43.0,,no_remedy,,,122.0,122.0,0,89.0,information_r0.0_f1,16
0:43,0,0,43,43.0,43.0,,45.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.3827937502527345,True,0.5302337438443302,45.0,,no_remedy,,,120.0,120.0,0,91.0,information_r0.0_f1,16
7:43,7,5,43,43.0,43.0,,45.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.6282370374092056,False,0.6,45.0,,no_remedy,,,120.0,120.0,-1,91.0,information_r0.0_f1,16
11:43,11,0,43,43.0,43.0,,45.0,,,,46.0,,successful,unused,46.0,d,1.0,d,resolved,0.4929555210775751,True,0.5302337438443302,46.0,,remedy_supported,46.0,3.0,3.0,3.0,0,,information_r0.0_f1,16
29:43,29,2,43,43.0,43.0,,46.0,,,,47.0,,successful,unused,47.0,d,1.0,d,resolved,0.5865399736199415,True,0.47458137982376497,47.0,,remedy_supported,47.0,4.0,4.0,4.0,2,,information_r0.0_f1,16
60:47,60,4,47,47.0,47.0,,49.0,,,,50.0,,successful,unused,50.0,d,1.0,d,resolved,0.9749123082399249,True,0.4432377770301557,50.0,,remedy_supported,50.0,3.0,3.0,3.0,2,,information_r0.0_f1,16
33:50,33,5,50,50.0,50.0,,52.0,,,,53.0,,successful,unused,53.0,d,1.0,d,resolved,0.9579436416464429,False,0.6,53.0,,remedy_supported,53.0,3.0,3.0,3.0,-1,,information_r0.0_f1,16
115:52,115,4,52,52.0,52.0,,54.0,,,,55.0,,successful,unused,55.0,d,1.0,d,resolved,0.7933912230290106,True,0.4432377770301557,55.0,,remedy_supported,55.0,3.0,3.0,3.0,2,,information_r0.0_f1,16
106:54,106,1,54,54.0,54.0,,56.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.8984983831347721,True,0.4431601877901568,56.0,,no_remedy,,,109.0,109.0,1,102.0,information_r0.0_f1,16
98:55,98,5,55,55.0,55.0,,57.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.5827808921177196,False,0.6,57.0,,no_remedy,,,108.0,108.0,-1,103.0,information_r0.0_f1,16
80:56,80,5,56,56.0,56.0,,58.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.7615871785007418,False,0.6,58.0,,no_remedy,,,107.0,107.0,-1,104.0,information_r0.0_f1,16
10:59,10,1,59,59.0,59.0,,61.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.5989159292423463,True,0.4431601877901568,61.0,,no_remedy,,,104.0,104.0,1,107.0,information_r0.0_f1,16
53:59,53,3,59,59.0,59.0,,61.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.8342032860893973,False,0.5087869115115923,61.0,,no_remedy,,,104.0,104.0,-1,107.0,information_r0.0_f1,16
118:59,118,1,59,59.0,,59.0,,61.0,,,,,unused,closed_unresolved,,,0.0,e,archived_unresolved,0.7407946814016351,True,0.4431601877901568,,61.0,,,,104.0,104.0,1,107.0,information_r0.0_f1,16
38:60,38,3,60,60.0,60.0,,62.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.7685880433215155,False,0.5087869115115923,62.0,,no_remedy,,,103.0,103.0,-1,108.0,information_r0.0_f1,16
59:60,59,1,60,60.0,60.0,63.0,62.0,65.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.31026381626270094,True,0.4431601877901568,62.0,65.0,no_remedy,,,103.0,103.0,1,108.0,information_r0.0_f1,16
64:60,64,0,60,60.0,60.0,,62.0,,,,63.0,,successful,unused,63.0,d,1.0,d,resolved,0.8919537442665268,True,0.5302337438443302,63.0,,remedy_supported,63.0,3.0,3.0,3.0,0,,information_r0.0_f1,16
95:60,95,1,60,60.0,60.0,,63.0,,,,64.0,,successful,unused,64.0,d,1.0,d,resolved,0.7733525738355926,True,0.4431601877901568,64.0,,remedy_supported,64.0,4.0,4.0,4.0,1,,information_r0.0_f1,16
83:61,83,5,61,61.0,61.0,,63.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.50126104550988,False,0.6,63.0,,no_remedy,,,102.0,102.0,-1,109.0,information_r0.0_f1,16
92:62,92,0,62,62.0,62.0,,64.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.413467163612212,False,0.5302337438443302,64.0,,no_remedy,,,101.0,101.0,0,110.0,information_r0.0_f1,16
21:63,21,1,63,63.0,63.0,,65.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.6511573335062357,True,0.4431601877901568,65.0,,no_remedy,,,100.0,100.0,1,111.0,information_r0.0_f1,16
91:63,91,1,63,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.9274088061710581,False,0.4431601877901568,,,,,,,100.0,1,111.0,information_r0.0_f1,16
72:66,72,5,66,66.0,66.0,,68.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.3178279896790258,False,0.6,68.0,,no_remedy,,,97.0,97.0,-1,114.0,information_r0.0_f1,16
15:67,15,2,67,67.0,67.0,70.0,69.0,72.0,,72.0,,73.0,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.7263543183749128,True,0.47458137982376497,69.0,73.0,no_remedy,,,96.0,96.0,2,115.0,information_r0.0_f1,16
50:67,50,3,67,67.0,67.0,,69.0,,,,70.0,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.6862905585714707,False,0.5087869115115923,70.0,,remedy_supported,70.0,,96.0,96.0,-1,115.0,information_r0.0_f1,16
113:67,113,4,67,67.0,67.0,,69.0,,,,70.0,,successful,unused,70.0,d,1.0,d,resolved,0.46099990983872524,True,0.4432377770301557,70.0,,remedy_supported,70.0,3.0,3.0,3.0,2,,information_r0.0_f1,16
18:70,18,4,70,70.0,70.0,,72.0,,,,73.0,,successful,unused,73.0,d,1.0,d,resolved,0.46372902771701563,False,0.4432377770301557,73.0,,remedy_supported,73.0,3.0,3.0,3.0,2,,information_r0.0_f1,16
93:70,93,1,70,70.0,,70.0,,72.0,,72.0,,73.0,unused,successful,73.0,e,1.0,e,resolved,0.8807803404304348,True,0.4431601877901568,,73.0,,,3.0,3.0,3.0,1,,information_r0.0_f1,16
34:71,34,4,71,71.0,71.0,,73.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.34543012518198524,True,0.4432377770301557,73.0,,no_remedy,,,92.0,92.0,2,119.0,information_r0.0_f1,16
117:71,117,5,71,71.0,71.0,,73.0,,,,74.0,,successful,unused,74.0,d,1.0,d,resolved,0.5070127058318317,False,0.6,74.0,,remedy_supported,74.0,3.0,3.0,3.0,-1,,information_r0.0_f1,16
89:72,89,4,72,72.0,72.0,,74.0,,,,75.0,,successful,unused,75.0,d,1.0,d,resolved,0.7737399978613544,True,0.4432377770301557,75.0,,remedy_supported,75.0,3.0,3.0,3.0,2,,information_r0.0_f1,16
100:72,100,0,72,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.3943473948730546,True,0.5302337438443302,,,,,,,91.0,0,120.0,information_r0.0_f1,16
51:74,51,2,74,74.0,74.0,,76.0,,,,77.0,,successful,unused,77.0,d,1.0,d,resolved,0.7276323673915697,True,0.47458137982376497,77.0,,remedy_supported,77.0,3.0,3.0,3.0,2,,information_r0.0_f1,16
25:76,25,3,76,76.0,76.0,,78.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.9923296042521947,False,0.5087869115115923,78.0,,no_remedy,,,87.0,87.0,-1,124.0,information_r0.0_f1,16
20:77,20,0,77,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.2844386173548185,True,0.5302337438443302,,,,,,,86.0,0,125.0,information_r0.0_f1,16
104:78,104,3,78,78.0,78.0,,80.0,,,,81.0,,successful,unused,81.0,d,1.0,d,resolved,0.21480536681588483,False,0.5087869115115923,81.0,,remedy_supported,81.0,3.0,3.0,3.0,-1,,information_r0.0_f1,16
66:79,66,4,79,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.908069492601947,True,0.4432377770301557,,,,,,,84.0,2,127.0,information_r0.0_f1,16
114:81,114,2,81,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.8325459154061392,True,0.47458137982376497,,,,,,,82.0,2,129.0,information_r0.0_f1,16
99:82,99,2,82,82.0,82.0,85.0,84.0,87.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.5067810657634678,True,0.47458137982376497,84.0,87.0,no_remedy,,,81.0,81.0,2,130.0,information_r0.0_f1,16
4:83,4,2,83,83.0,83.0,,85.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.3025586166422066,True,0.47458137982376497,85.0,,no_remedy,,,80.0,80.0,2,131.0,information_r0.0_f1,16
8:84,8,1,84,84.0,84.0,,86.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.5984294778914723,True,0.4431601877901568,86.0,,no_remedy,,,79.0,79.0,1,132.0,information_r0.0_f1,16
5:85,5,1,85,85.0,85.0,,87.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.5489480153170814,True,0.4431601877901568,87.0,,no_remedy,,,78.0,78.0,1,133.0,information_r0.0_f1,16
27:86,27,3,86,86.0,86.0,,88.0,,,,89.0,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.3029184350325542,False,0.5087869115115923,89.0,,remedy_supported,89.0,,77.0,77.0,-1,134.0,information_r0.0_f1,16
76:86,76,1,86,86.0,86.0,,88.0,,,,89.0,,successful,unused,89.0,d,1.0,d,resolved,0.2859698130601048,True,0.4431601877901568,89.0,,remedy_supported,89.0,3.0,3.0,3.0,1,,information_r0.0_f1,16
119:86,119,5,86,86.0,86.0,,88.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.4342124104045347,False,0.6,88.0,,no_remedy,,,77.0,77.0,-1,134.0,information_r0.0_f1,16
18:88,18,4,88,88.0,88.0,,90.0,,,,91.0,,successful,unused,91.0,d,1.0,d,resolved,0.46372902771701563,False,0.4432377770301557,91.0,,remedy_supported,91.0,3.0,3.0,3.0,2,,information_r0.0_f1,16
58:88,58,3,88,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.9585634237929266,False,0.5087869115115923,,,,,,,75.0,-1,136.0,information_r0.0_f1,16
60:88,60,4,88,88.0,88.0,,90.0,,,,91.0,,successful,unused,91.0,d,1.0,d,resolved,0.9749123082399249,True,0.4432377770301557,91.0,,remedy_supported,91.0,3.0,3.0,3.0,2,,information_r0.0_f1,16
89:88,89,4,88,88.0,88.0,,90.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.7737399978613544,True,0.4432377770301557,90.0,,no_remedy,,,75.0,75.0,2,136.0,information_r0.0_f1,16
6:90,6,2,90,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.22956964008015898,True,0.47458137982376497,,,,,,,73.0,2,138.0,information_r0.0_f1,16
51:92,51,2,92,92.0,92.0,,94.0,,,,95.0,,successful,unused,95.0,d,1.0,d,resolved,0.7276323673915697,True,0.47458137982376497,95.0,,remedy_supported,95.0,3.0,3.0,3.0,2,,information_r0.0_f1,16
32:93,32,4,93,93.0,93.0,,95.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.5364737021327103,True,0.4432377770301557,95.0,,no_remedy,,,70.0,70.0,2,141.0,information_r0.0_f1,16
