time,new_disputes,new_complaints,visible_complainants,new_complainants,unresolved,pending,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,unsubmitted,eligible_unsubmitted,threshold_blocked,utility_abstained,domestic_submissions,external_submissions,multi_submissions,scenario,seed
1,0,13,14,13,94,27,0,0,27,94,67,80,67,0,13,0,0,ws_none,6
2,0,14,27,14,94,41,0,0,41,94,53,67,53,0,14,0,0,ws_none,6
3,0,9,41,9,94,50,0,0,50,94,44,53,44,0,9,0,0,ws_none,6
4,0,8,50,8,94,58,0,0,58,94,36,44,36,0,8,0,0,ws_none,6
5,0,6,58,6,94,64,0,0,64,94,30,36,30,0,6,0,0,ws_none,6
6,0,5,64,5,94,69,0,0,69,94,25,30,25,0,5,0,0,ws_none,6
7,0,5,69,5,94,74,0,0,74,94,20,25,20,0,5,0,0,ws_none,6
8,0,6,74,6,94,80,0,0,80,94,14,20,14,0,6,0,0,ws_none,6
9,0,3,80,3,94,83,0,0,83,94,11,14,11,0,3,0,0,ws_none,6
10,0,4,83,4,94,87,0,0,87,94,7,11,7,0,4,0,0,ws_none,6
11,0,3,87,3,94,90,0,0,90,94,4,7,4,0,3,0,0,ws_none,6
12,0,2,90,2,94,92,0,0,92,94,2,4,2,0,2,0,0,ws_none,6
13,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
14,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
15,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
16,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
17,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
18,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
19,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
20,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
21,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
22,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
23,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
24,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
25,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
26,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
27,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
28,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
29,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
30,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
31,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
32,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
33,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
34,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
35,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
36,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
37,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
38,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
39,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
40,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
41,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
42,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
43,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
44,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
45,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
46,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
47,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
48,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
49,0,0,92,0,94,92,0,0,92,94,2,2,2,0,0,0,0,ws_none,6
0,93,9,0,9,93,9,0,0,9,93,84,93,84,0,9,0,0,ws_none,7
1,0,11,9,11,93,20,0,0,20,93,73,84,73,0,11,0,0,ws_none,7
2,0,13,20,13,93,33,0,0,33,93,60,73,60,0,13,0,0,ws_none,7
3,0,9,33,9,93,42,0,0,42,93,51,60,51,0,9,0,0,ws_none,7
4,0,6,42,6,93,48,0,0,48,93,45,51,45,0,6,0,0,ws_none,7
5,0,3,48,3,93,51,0,0,51,93,42,45,42,0,3,0,0,ws_none,7
6,0,4,51,4,93,55,0,0,55,93,38,42,38,0,4,0,0,ws_none,7
7,0,4,55,4,93,59,0,0,59,93,34,38,34,0,4,0,0,ws_none,7
8,0,1,59,1,93,60,0,0,60,93,33,34,33,0,1,0,0,ws_none,7
9,0,2,60,2,93,62,0,0,62,93,31,33,31,0,2,0,0,ws_none,7
10,0,1,62,1,93,63,0,0,63,93,30,31,30,0,1,0,0,ws_none,7
11,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
12,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
13,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
14,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
15,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
16,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
17,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
18,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
19,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
20,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
21,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
22,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
23,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
24,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
25,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
26,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
27,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
28,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
29,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
30,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
31,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
32,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
33,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
34,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
35,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
36,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
37,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
38,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
39,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
40,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
41,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
42,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
43,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
44,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
45,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
46,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
47,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
48,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
49,0,0,63,0,93,63,0,0,63,93,30,30,30,0,0,0,0,ws_none,7
0,99,6,0,6,99,6,0,0,6,99,93,99,93,0,6,0,0,ws_none,8
1,0,12,6,12,99,18,0,0,18,99,81,93,81,0,12,0,0,ws_none,8
2,0,19,18,19,99,37,0,0,37,99,62,81,62,0,19,0,0,ws_none,8
3,0,13,37,13,99,50,0,0,50,99,49,62,49,0,13,0,0,ws_none,8
4,0,11,50,11,99,61,0,0,61,99,38,49,38,0,11,0,0,ws_none,8
5,0,11,61,11,99,72,0,0,72,99,27,38,27,0,11,0,0,ws_none,8
6,0,8,72,8,99,80,0,0,80,99,19,27,19,0,8,0,0,ws_none,8
7,0,5,80,5,99,85,0,0,85,99,14,19,14,0,5,0,0,ws_none,8
8,0,1,85,1,99,86,0,0,86,99,13,14,13,0,1,0,0,ws_none,8
9,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
10,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
11,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
12,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
13,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
14,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
15,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
16,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
17,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
18,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
19,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
20,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
21,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
22,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
23,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
24,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
25,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
26,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
27,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
28,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
29,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
30,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
31,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
32,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
33,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
34,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
35,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
36,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
37,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
38,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
39,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
40,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
41,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
42,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
43,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
44,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
45,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
46,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
47,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
48,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
49,0,0,86,0,99,86,0,0,86,99,13,13,13,0,0,0,0,ws_none,8
0,102,5,0,5,102,5,0,0,5,102,97,102,97,0,5,0,0,ws_none,9
1,0,10,5,10,102,15,0,0,15,102,87,97,87,0,10,0,0,ws_none,9
2,0,10,15,10,102,25,0,0,25,102,77,87,77,0,10,0,0,ws_none,9
3,0,8,25,8,102,33,0,0,33,102,69,77,69,0,8,0,0,ws_none,9
4,0,9,33,9,102,42,0,0,42,102,60,69,60,0,9,0,0,ws_none,9
5,0,6,42,6,102,48,0,0,48,102,54,60,54,0,6,0,0,ws_none,9
6,0,8,48,8,102,56,0,0,56,102,46,54,46,0,8,0,0,ws_none,9
7,0,13,56,13,102,69,0,0,69,102,33,46,33,0,13,0,0,ws_none,9
8,0,9,69,9,102,78,0,0,78,102,24,33,24,0,9,0,0,ws_none,9
9,0,8,78,8,102,86,0,0,86,102,16,24,16,0,8,0,0,ws_none,9
10,0,5,86,5,102,91,0,0,91,102,11,16,11,0,5,0,0,ws_none,9
11,0,2,91,2,102,93,0,0,93,102,9,11,9,0,2,0,0,ws_none,9
12,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
13,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
14,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
15,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
16,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
17,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
18,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
19,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
20,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
21,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
22,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
23,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
24,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
25,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
26,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
27,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
28,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
29,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
30,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
31,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
32,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
33,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
34,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
35,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
36,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
37,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
38,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
39,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
40,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
41,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
42,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
43,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
44,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
45,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
46,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
47,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
48,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
49,0,0,93,0,102,93,0,0,93,102,9,9,9,0,0,0,0,ws_none,9
0,97,6,0,6,97,6,0,0,6,97,91,97,91,0,6,0,0,ws_none,10
1,0,11,6,11,97,17,0,0,17,97,80,91,80,0,11,0,0,ws_none,10
2,0,9,17,9,97,26,0,0,26,97,71,80,71,0,9,0,0,ws_none,10
3,0,11,26,11,97,37,0,0,37,97,60,71,60,0,11,0,0,ws_none,10
4,0,9,37,9,97,46,0,0,46,97,51,60,51,0,9,0,0,ws_none,10
5,0,7,46,7,97,53,0,0,53,97,44,51,44,0,7,0,0,ws_none,10
6,0,10,53,10,97,63,0,0,63,97,34,44,34,0,10,0,0,ws_none,10
7,0,10,63,10,97,73,0,0,73,97,24,34,24,0,10,0,0,ws_none,10
8,0,8,73,8,97,81,0,0,81,97,16,24,16,0,8,0,0,ws_none,10
9,0,4,81,4,97,85,0,0,85,97,12,16,12,0,4,0,0,ws_none,10
10,0,1,85,1,97,86,0,0,86,97,11,12,11,0,1,0,0,ws_none,10
11,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
12,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
13,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
14,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
15,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
16,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
17,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
18,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
19,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
20,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
21,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
22,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
23,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
24,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
25,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
26,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
27,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
28,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
29,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
30,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
31,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
32,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
33,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
34,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
35,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
36,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
37,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
38,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
39,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
40,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
41,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
42,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
43,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
44,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
45,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
46,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
47,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
48,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
49,0,0,86,0,97,86,0,0,86,97,11,11,11,0,0,0,0,ws_none,10
0,85,10,0,10,85,10,0,0,10,85,75,85,75,0,10,0,0,ws_none,11
1,0,9,10,9,85,19,0,0,19,85,66,75,66,0,9,0,0,ws_none,11
2,0,5,19,5,85,24,0,0,24,85,61,66,61,0,5,0,0,ws_none,11
3,0,5,24,5,85,29,0,0,29,85,56,61,56,0,5,0,0,ws_none,11
4,0,4,29,4,85,33,0,0,33,85,52,56,52,0,4,0,0,ws_none,11
5,0,3,33,3,85,36,0,0,36,85,49,52,49,0,3,0,0,ws_none,11
6,0,3,36,3,85,39,0,0,39,85,46,49,46,0,3,0,0,ws_none,11
7,0,4,39,4,85,43,0,0,43,85,42,46,42,0,4,0,0,ws_none,11
8,0,5,43,5,85,48,0,0,48,85,37,42,37,0,5,0,0,ws_none,11
9,0,4,48,4,85,52,0,0,52,85,33,37,33,0,4,0,0,ws_none,11
10,0,2,52,2,85,54,0,0,54,85,31,33,31,0,2,0,0,ws_none,11
11,0,1,54,1,85,55,0,0,55,85,30,31,30,0,1,0,0,ws_none,11
12,0,1,55,1,85,56,0,0,56,85,29,30,29,0,1,0,0,ws_none,11
13,0,1,56,1,85,57,0,0,57,85,28,29,28,0,1,0,0,ws_none,11
14,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
15,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
16,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
17,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
18,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
19,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
20,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
21,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
22,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
23,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
24,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
25,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
26,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
27,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
28,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
29,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
30,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
31,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
32,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
33,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
34,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
35,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
36,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
37,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
38,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
39,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
40,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
41,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
42,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
43,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
44,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
45,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
46,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
47,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
48,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
49,0,0,57,0,85,57,0,0,57,85,28,28,28,0,0,0,0,ws_none,11
0,102,11,0,11,102,11,0,0,11,102,91,102,91,0,11,0,0,ws_none,12
1,0,13,11,13,102,24,0,0,24,102,78,91,78,0,13,0,0,ws_none,12
2,0,13,24,13,102,37,0,0,37,102,65,78,65,0,13,0,0,ws_none,12
3,0,13,37,13,102,50,0,0,50,102,52,65,52,0,13,0,0,ws_none,12
4,0,16,50,16,102,66,0,0,66,102,36,52,36,0,16,0,0,ws_none,12
5,0,16,66,16,102,82,0,0,82,102,20,36,20,0,16,0,0,ws_none,12
6,0,9,82,9,102,91,0,0,91,102,11,20,11,0,9,0,0,ws_none,12
7,0,4,91,4,102,95,0,0,95,102,7,11,7,0,4,0,0,ws_none,12
8,0,1,95,1,102,96,0,0,96,102,6,7,6,0,1,0,0,ws_none,12
9,0,0,96,0,102,96,0,0,96,102,6,6,6,0,0,0,0,ws_none,12
10,0,0,96,0,102,96,0,0,96,102,6,6,6,0,0,0,0,ws_none,12
11,0,0,96,0,102,96,0,0,96,102,6,6,6,0,0,0,0,ws_none,12
12,0,0,96,0,102,96,0,0,96,102,6,6,6,0,0,0,0,ws_none,12
13,0,0,96,0,102,96,0,0,96,102,6,6,6,0,0,0,0,ws_none,12
14,0,0,96,0,102,96,0,0,96,102,6,6,6,0,0,0,0,ws_none,12
15,0,0,96,0,102,96,0,0,96,102,6,6,6,0,0,0,0,ws_none,12
16,0,0,96,0,102,96,0,0,96,102,6,6,6,0,0,0,0,ws_none,12
17,0,0,96,0,102,96,0,0,96,102,6,6,6,0,0,0,0,ws_none,12
18,0,0,96,0,102,96,0,0,96,102,6,6,6,0,0,0,0,ws_none,12
19,0,0,96,0,102,96,0,0,96,102,6,6,6,0,0,0,0,ws_none,12
20,0,0,96,0,102,96,0,0,96,102,6,6,6,0,0,0,0,ws_none,12
21,0,0,96,0,102,96,0,0,96,102,6,6,6,0,0,0,0,ws_none,12
22,0,0,96,0,102,96,0,0,96,102,6,6,6,0,0,0,0,ws_none,12
