time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,scenario,seed
22,0,0,0,0,1,1,24,16,0,8,8,0,8,0,0,10,0,0,24,24,9,9,all_resolution_off,6
23,0,0,0,0,0,0,24,16,0,8,8,0,8,0,0,10,0,0,24,24,8,10,all_resolution_off,6
24,0,0,0,0,0,0,24,16,0,8,8,0,8,0,0,10,0,0,24,24,8,10,all_resolution_off,6
0,24,24,24,22,3,0,24,24,0,0,22,22,0,0,0,3,0,0,24,24,0,0,all_resolution_off,7
1,1,1,1,1,0,0,25,25,0,0,23,23,0,0,0,3,0,0,25,25,22,3,all_resolution_off,7
2,0,0,0,0,0,0,25,13,0,12,13,11,2,2,0,1,0,0,25,25,23,3,all_resolution_off,7
3,0,0,0,2,11,13,25,21,0,4,10,2,8,6,0,12,0,0,25,25,23,3,all_resolution_off,7
4,0,0,0,0,4,4,25,24,0,1,10,2,8,0,0,16,0,0,25,25,10,12,all_resolution_off,7
5,0,0,0,0,1,1,25,20,0,5,9,0,9,1,0,14,0,0,25,25,10,16,all_resolution_off,7
6,0,0,0,0,2,2,25,20,0,5,9,0,9,0,0,15,0,0,25,25,10,17,all_resolution_off,7
7,0,0,0,0,1,1,25,20,0,5,9,0,9,0,0,16,0,0,25,25,9,16,all_resolution_off,7
8,2,2,2,2,0,0,27,22,0,5,11,2,9,0,0,16,0,0,27,27,9,16,all_resolution_off,7
9,1,1,1,1,0,0,28,23,0,5,12,3,9,0,0,16,0,0,28,28,11,16,all_resolution_off,7
10,1,1,1,1,1,1,29,23,0,6,12,2,10,1,0,17,0,0,29,29,12,16,all_resolution_off,7
11,0,0,0,0,1,1,29,24,0,5,12,1,11,1,0,18,0,0,29,29,13,17,all_resolution_off,7
12,0,0,0,0,0,0,29,24,0,5,12,0,12,1,0,17,0,0,29,29,12,18,all_resolution_off,7
13,0,0,0,0,0,0,29,24,0,5,12,0,12,0,0,17,0,0,29,29,12,18,all_resolution_off,7
14,0,0,0,0,0,0,29,24,0,5,12,0,12,0,0,17,0,0,29,29,12,17,all_resolution_off,7
15,0,0,0,0,0,0,29,24,0,5,12,0,12,0,0,17,0,0,29,29,12,17,all_resolution_off,7
16,0,0,0,0,1,1,29,24,0,5,12,0,12,0,0,18,0,0,29,29,12,17,all_resolution_off,7
17,0,0,0,0,0,0,29,24,0,5,12,0,12,0,0,18,0,0,29,29,12,18,all_resolution_off,7
18,0,0,0,0,0,0,29,24,0,5,12,0,12,0,0,18,0,0,29,29,12,18,all_resolution_off,7
19,0,0,0,0,0,0,29,24,0,5,12,0,12,0,0,18,0,0,29,29,12,18,all_resolution_off,7
20,0,0,0,0,0,0,29,24,0,5,12,0,12,0,0,18,0,0,29,29,12,18,all_resolution_off,7
21,0,0,0,0,1,1,29,24,0,5,12,0,12,0,0,19,0,0,29,29,12,18,all_resolution_off,7
22,1,1,1,1,0,0,30,25,0,5,13,1,12,0,0,19,0,0,30,30,12,19,all_resolution_off,7
23,0,0,0,0,0,0,30,25,0,5,13,1,12,0,0,18,0,0,30,30,13,19,all_resolution_off,7
24,0,0,0,0,0,0,30,25,0,5,13,0,13,1,0,18,0,0,30,30,13,19,all_resolution_off,7
0,22,22,22,22,0,0,22,22,0,0,22,22,0,0,0,0,0,0,22,22,0,0,all_resolution_off,8
1,0,0,0,0,0,0,22,22,0,0,22,22,0,0,0,0,0,0,22,22,22,0,all_resolution_off,8
2,0,0,0,0,0,0,22,14,0,8,14,10,4,4,0,0,0,0,22,22,22,0,all_resolution_off,8
3,0,0,0,0,5,5,22,13,0,9,9,0,9,5,0,5,0,0,22,22,22,0,all_resolution_off,8
4,0,0,0,0,5,5,22,17,0,5,9,0,9,0,0,10,0,0,22,22,9,5,all_resolution_off,8
5,0,0,0,0,1,1,22,15,0,7,9,0,9,0,0,9,0,0,22,22,9,10,all_resolution_off,8
6,0,0,0,0,0,0,22,13,0,9,9,0,9,0,0,6,0,0,22,22,9,11,all_resolution_off,8
7,0,0,0,0,0,0,22,13,0,9,9,0,9,0,0,6,0,0,22,22,9,9,all_resolution_off,8
8,0,0,0,0,0,0,22,13,0,9,9,0,9,0,0,6,0,0,22,22,9,6,all_resolution_off,8
9,1,1,1,1,0,0,23,14,0,9,10,1,9,0,0,6,0,0,23,23,9,6,all_resolution_off,8
10,0,0,0,0,1,1,23,14,0,9,10,1,9,0,0,7,0,0,23,23,10,6,all_resolution_off,8
11,1,1,1,1,0,0,24,14,0,10,10,1,9,0,0,7,0,0,24,24,10,7,all_resolution_off,8
12,0,0,0,0,1,1,24,15,0,9,10,1,9,0,0,7,0,0,24,24,11,7,all_resolution_off,8
13,0,0,0,0,0,0,24,15,0,9,10,0,10,1,0,7,0,0,24,24,10,8,all_resolution_off,8
14,1,1,1,1,0,0,25,15,0,10,11,1,10,0,0,6,0,0,25,25,10,7,all_resolution_off,8
15,0,0,0,0,0,0,25,15,0,10,11,1,10,0,0,6,0,0,25,25,11,7,all_resolution_off,8
16,1,1,1,1,0,0,26,15,0,11,11,1,10,0,0,6,0,0,26,26,11,6,all_resolution_off,8
17,0,0,0,0,0,0,26,15,0,11,11,1,10,0,0,6,0,0,26,26,12,6,all_resolution_off,8
18,0,0,0,0,0,0,26,15,0,11,11,0,11,1,0,6,0,0,26,26,11,6,all_resolution_off,8
19,1,1,1,1,1,1,27,16,0,11,12,1,11,0,0,7,0,0,27,27,11,6,all_resolution_off,8
20,0,0,0,0,0,0,27,16,0,11,12,1,11,0,0,7,0,0,27,27,12,7,all_resolution_off,8
21,1,1,1,1,0,0,28,17,0,11,13,1,12,1,0,7,0,0,28,28,12,7,all_resolution_off,8
22,1,1,1,1,0,0,29,18,0,11,14,2,12,0,0,7,0,0,29,29,13,7,all_resolution_off,8
23,0,0,0,0,0,0,29,18,0,11,14,1,13,1,0,7,0,0,29,29,14,7,all_resolution_off,8
24,0,0,0,0,0,0,29,17,0,12,13,0,13,0,0,7,0,0,29,29,14,7,all_resolution_off,8
0,21,21,21,20,3,0,21,21,0,0,20,20,0,0,0,3,0,0,21,21,0,0,all_resolution_off,9
1,0,0,0,0,0,0,21,21,0,0,20,20,0,0,0,3,0,0,21,21,20,3,all_resolution_off,9
2,1,1,1,1,0,0,22,14,0,8,14,9,5,5,0,2,0,0,22,22,20,3,all_resolution_off,9
3,0,0,0,1,4,5,22,18,0,4,13,2,11,6,0,6,0,0,22,22,21,3,all_resolution_off,9
4,0,0,0,0,2,2,22,18,0,4,13,1,12,1,0,8,0,0,22,22,13,6,all_resolution_off,9
5,0,0,0,0,0,0,22,17,0,5,12,0,12,0,0,8,0,0,22,22,13,8,all_resolution_off,9
6,0,0,0,0,2,2,22,17,0,5,12,0,12,0,0,9,0,0,22,22,13,8,all_resolution_off,9
7,0,0,0,0,1,1,22,17,0,5,12,0,12,0,0,10,0,0,22,22,12,10,all_resolution_off,9
8,1,1,1,1,0,0,23,18,0,5,13,1,12,0,0,9,0,0,23,23,12,10,all_resolution_off,9
9,1,1,1,1,0,0,24,19,0,5,14,2,12,0,0,9,0,0,24,24,13,10,all_resolution_off,9
10,1,1,1,1,0,0,25,20,0,5,15,2,13,1,0,9,0,0,25,25,14,9,all_resolution_off,9
11,0,0,0,0,0,0,25,20,0,5,15,1,14,1,0,9,0,0,25,25,15,9,all_resolution_off,9
12,0,0,0,0,0,0,25,19,0,6,14,0,14,0,0,9,0,0,25,25,15,9,all_resolution_off,9
13,0,0,0,0,0,0,25,19,0,6,14,0,14,0,0,9,0,0,25,25,15,9,all_resolution_off,9
14,0,0,0,0,0,0,25,19,0,6,14,0,14,0,0,9,0,0,25,25,14,9,all_resolution_off,9
15,0,0,0,0,0,0,25,19,0,6,14,0,14,0,0,9,0,0,25,25,14,9,all_resolution_off,9
16,0,0,0,0,0,0,25,19,0,6,14,0,14,0,0,9,0,0,25,25,14,9,all_resolution_off,9
17,1,1,1,1,0,0,26,20,0,6,15,1,14,0,0,9,0,0,26,26,14,9,all_resolution_off,9
18,0,0,0,0,0,0,26,20,0,6,15,1,14,0,0,9,0,0,26,26,15,9,all_resolution_off,9
19,0,0,0,0,0,0,26,20,0,6,15,0,15,1,0,9,0,0,26,26,15,9,all_resolution_off,9
20,0,0,0,0,2,2,26,20,0,6,15,0,15,0,0,11,0,0,26,26,15,9,all_resolution_off,9
21,0,0,0,0,1,1,26,20,0,6,15,0,15,0,0,12,0,0,26,26,15,11,all_resolution_off,9
22,0,0,0,0,0,0,26,20,0,6,15,0,15,0,0,11,0,0,26,26,15,12,all_resolution_off,9
23,0,0,0,0,0,0,26,20,0,6,15,0,15,0,0,11,0,0,26,26,15,12,all_resolution_off,9
24,0,0,0,0,0,0,26,20,0,6,15,0,15,0,0,11,0,0,26,26,15,11,all_resolution_off,9
