time,employee,initial_dispute,informed,prior_d,p_d,p_e,success_d,failure_d,has_dispute,case_id,first_unsubmitted
7,79,False,False,0.5154007144387884,0.4638606429949096,0.3386993507256493,0.0,1.0,False,,False
7,80,False,False,0.5773280412605488,0.4907288350714665,0.3605649533144454,0.0,2.0,True,80:4,False
7,81,False,False,0.21770506728947497,0.21770506728947497,0.6278132971803017,0.0,0.0,False,,False
7,82,False,False,0.5886328395366878,0.629769555583019,0.3271695956585403,1.0,0.0,True,82:7,True
7,83,False,False,0.5592496307348407,0.5033246676613565,0.3248307718207073,0.0,1.0,True,83:5,False
7,84,False,False,0.2658079193732247,0.2658079193732247,0.39430457125665197,0.0,0.0,True,84:2,False
7,85,False,False,0.5753815322741997,0.6178433790467797,0.556425413119678,1.0,0.0,True,85:5,False
7,86,False,False,0.23821897963546426,0.21439708167191784,0.45434042707337763,0.0,1.0,False,,False
7,87,False,False,0.2672000736384307,0.22712006259266604,0.41564204775718777,0.0,2.0,False,,False
7,88,False,False,0.5763316377708322,0.4725919429720824,0.6143286754778456,0.0,3.0,False,,False
7,89,True,False,0.5254086354683045,0.4465973401480588,0.32308926941883376,0.0,2.0,True,89:0,False
7,90,False,False,0.4096088598221989,0.40960885982219886,0.44461062823055286,0.0,0.0,False,,False
7,91,True,False,0.26086857358249227,0.23478171622424304,0.45411787526818514,0.0,1.0,True,91:0,False
7,92,False,False,0.44368594112287196,0.39931734701058474,0.5695877166701157,0.0,1.0,False,,False
7,93,False,False,0.29211967084551643,0.3629077037609648,0.5222441685821833,1.0,0.0,True,93:7,True
7,94,False,False,0.3053961481277518,0.3053961481277518,0.35585796904773115,0.0,0.0,False,,False
7,95,False,False,0.34370113657745616,0.4093310229197105,0.5072258829430628,1.0,0.0,False,,False
7,96,False,False,0.2728535855010678,0.30692554767590763,0.40431347441069954,1.0,1.0,False,,False
7,97,False,False,0.4822093076391122,0.4822093076391122,0.4304684774211145,0.0,0.0,False,,False
7,98,False,False,0.3805161359121529,0.32343871552532993,0.3730020534427697,0.0,2.0,False,,False
7,99,False,False,0.45591975463557305,0.41032777917201574,0.2727946717980438,0.0,1.0,False,,False
7,100,False,False,0.5769641560585481,0.5192677404526933,0.4692832919180363,0.0,1.0,False,,False
7,101,True,False,0.4910976055605849,0.44198784500452637,0.3836703659763158,0.0,1.0,True,101:0,False
7,102,True,False,0.5613672192398829,0.5052304973158945,0.26701134800970727,0.0,1.0,True,102:0,False
7,103,False,False,0.3445318844840096,0.3445318844840096,0.3036894266573445,0.0,0.0,False,,False
7,104,False,False,0.34052911169727706,0.3064762005275493,0.3077848861998414,0.0,1.0,False,,False
7,105,False,False,0.5086121643175403,0.45775094788578624,0.26727261428864185,0.0,1.0,False,,False
7,106,True,False,0.46388699601145617,0.4174982964103105,0.39577465450103894,0.0,1.0,False,,False
