time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,cumulative_domestic_share,cumulative_customer_share,new_d_to_e,new_e_to_d,scenario,seed
18,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
19,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
20,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
21,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
22,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
23,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
24,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
25,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
26,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
27,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
28,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
29,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
30,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
31,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
32,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
33,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
34,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
35,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
36,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
37,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
38,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
39,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
40,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
41,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
42,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
43,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
44,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,33,82,82,0,0,0.9878048780487805,0.6341463414634146,0.0,0.0,both,23
0,79,79,79,79,0,0,79,79,0,0,79,79,0,0,0,0,0,0,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
1,0,0,0,0,0,0,79,79,0,0,79,79,0,0,0,0,0,0,79,79,79,0,1.0,0.0,0.0,0.0,domestic_only,24
2,0,0,0,0,0,0,79,74,0,5,74,67,7,7,0,0,0,0,79,79,79,0,1.0,0.0,0.0,0.0,domestic_only,24
3,0,0,0,0,0,0,73,59,0,14,59,55,4,4,6,0,6,6,79,79,79,0,1.0,0.0,0.0,0.0,domestic_only,24
4,0,0,0,0,0,0,70,49,0,21,49,43,6,6,3,0,3,9,79,79,59,0,1.0,0.0,0.0,0.0,domestic_only,24
5,0,0,0,0,0,0,65,37,0,28,37,31,6,6,5,0,5,14,79,79,49,0,1.0,0.0,0.0,0.0,domestic_only,24
6,0,0,0,0,0,0,62,23,0,39,23,19,4,4,3,0,3,17,79,79,37,0,1.0,0.0,0.0,0.0,domestic_only,24
7,0,0,0,0,0,0,59,12,0,47,12,7,5,5,3,0,3,20,79,79,23,0,1.0,0.0,0.0,0.0,domestic_only,24
8,0,0,0,0,0,0,55,4,0,51,4,0,4,4,4,0,4,24,79,79,12,0,1.0,0.0,0.0,0.0,domestic_only,24
9,0,0,0,0,0,0,53,0,0,53,0,0,0,0,2,0,2,26,79,79,4,0,1.0,0.0,0.0,0.0,domestic_only,24
10,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
11,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
12,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
13,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
14,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
15,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
16,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
17,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
18,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
19,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
20,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
21,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
22,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
23,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
24,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
25,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
26,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
27,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
28,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
29,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
30,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
31,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
32,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
33,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
34,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
35,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
36,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
37,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
38,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
39,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
40,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
41,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
42,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
43,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
44,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,26,79,79,0,0,1.0,0.0,0.0,0.0,domestic_only,24
0,79,54,54,0,54,0,79,54,25,0,0,0,0,0,0,54,0,0,54,79,0,0,0.0,0.6835443037974683,0.0,0.0,customer_only,24
1,0,3,3,0,3,0,79,57,22,0,0,0,0,0,0,57,0,0,57,79,0,54,0.0,0.7215189873417721,0.0,0.0,customer_only,24
2,0,0,0,0,0,0,79,49,22,8,0,0,0,0,0,49,0,0,57,79,0,57,0.0,0.7215189873417721,0.0,0.0,customer_only,24
3,0,0,0,0,0,0,77,39,22,16,0,0,0,0,0,39,2,2,57,79,0,57,0.0,0.7215189873417721,0.0,0.0,customer_only,24
4,0,1,1,0,1,0,74,27,21,26,0,0,0,0,0,27,3,5,58,79,0,39,0.0,0.7341772151898734,0.0,0.0,customer_only,24
5,0,0,0,0,0,0,72,17,21,34,0,0,0,0,0,17,2,7,58,79,0,27,0.0,0.7341772151898734,0.0,0.0,customer_only,24
6,0,0,0,0,0,0,69,4,21,44,0,0,0,0,0,4,3,10,58,79,0,17,0.0,0.7341772151898734,0.0,0.0,customer_only,24
7,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,1,11,58,79,0,5,0.0,0.7341772151898734,0.0,0.0,customer_only,24
8,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
9,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
10,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
11,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
12,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
13,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
14,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
15,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
16,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
17,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
18,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
19,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
20,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
21,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
22,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
23,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
24,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
25,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
26,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
27,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
28,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
29,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
30,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
31,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
32,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
33,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
34,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
35,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
36,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
37,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
38,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
39,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
40,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
41,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
42,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
43,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
44,0,0,0,0,0,0,68,0,21,47,0,0,0,0,0,0,0,11,58,79,0,0,0.0,0.7341772151898734,0.0,0.0,customer_only,24
0,79,79,79,70,16,0,79,79,0,0,70,70,0,0,0,16,0,0,79,79,0,0,0.8860759493670886,0.20253164556962025,0.0,0.0,both,24
1,0,0,0,0,0,0,79,79,0,0,70,70,0,0,0,16,0,0,79,79,70,16,0.8860759493670886,0.20253164556962025,0.0,0.0,both,24
2,0,0,0,0,0,0,79,68,0,11,65,58,7,7,0,10,0,0,79,79,70,16,0.8860759493670886,0.20253164556962025,0.0,0.0,both,24
3,0,0,0,7,2,9,70,58,0,12,56,52,4,4,6,4,9,9,79,79,70,16,0.9746835443037974,0.22784810126582278,2.0,7.0,both,24
4,0,0,0,1,5,6,66,50,0,16,46,40,6,6,3,7,4,13,79,79,56,4,0.9873417721518988,0.2911392405063291,5.0,1.0,both,24
5,0,0,0,0,6,6,62,45,0,17,36,28,8,8,4,11,4,17,79,79,46,7,0.9873417721518988,0.3670886075949367,6.0,0.0,both,24
6,0,0,0,0,4,4,56,29,0,27,18,16,2,2,6,12,6,23,79,79,36,13,0.9873417721518988,0.4177215189873418,4.0,0.0,both,24
7,0,0,0,0,9,9,52,22,0,30,10,4,6,6,2,12,4,27,79,79,18,15,0.9873417721518988,0.5316455696202531,9.0,0.0,both,24
8,0,0,0,0,0,0,46,11,0,35,2,0,2,2,5,9,6,33,79,79,10,19,0.9873417721518988,0.5316455696202531,0.0,0.0,both,24
9,0,0,0,0,0,0,42,2,0,40,0,0,0,0,2,2,4,37,79,79,2,13,0.9873417721518988,0.5316455696202531,0.0,0.0,both,24
10,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,1,38,79,79,0,9,0.9873417721518988,0.5316455696202531,0.0,0.0,both,24
11,0,0,0,0,1,1,41,1,0,40,0,0,0,0,0,1,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,1.0,0.0,both,24
12,0,0,0,0,0,0,41,1,0,40,0,0,0,0,0,1,0,38,79,79,0,1,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
13,0,0,0,0,0,0,41,1,0,40,0,0,0,0,0,1,0,38,79,79,0,1,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
14,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,1,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
15,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
16,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
17,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
18,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
19,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
20,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
21,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
22,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
23,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
24,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
25,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
26,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
27,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
28,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
29,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
30,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
31,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
32,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
33,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
34,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
35,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
36,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
37,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
38,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
39,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
40,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
41,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
42,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
43,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
44,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,38,79,79,0,0,0.9873417721518988,0.5443037974683544,0.0,0.0,both,24
0,82,82,82,82,0,0,82,82,0,0,82,82,0,0,0,0,0,0,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
1,0,0,0,0,0,0,82,82,0,0,82,82,0,0,0,0,0,0,82,82,82,0,1.0,0.0,0.0,0.0,domestic_only,25
2,0,0,0,0,0,0,82,77,0,5,77,70,7,7,0,0,0,0,82,82,82,0,1.0,0.0,0.0,0.0,domestic_only,25
3,0,0,0,0,0,0,78,62,0,16,62,58,4,4,4,0,4,4,82,82,82,0,1.0,0.0,0.0,0.0,domestic_only,25
4,0,0,0,0,0,0,74,54,0,20,54,46,8,8,4,0,4,8,82,82,62,0,1.0,0.0,0.0,0.0,domestic_only,25
5,0,0,0,0,0,0,68,39,0,29,39,34,5,5,6,0,6,14,82,82,54,0,1.0,0.0,0.0,0.0,domestic_only,25
6,0,0,0,0,0,0,64,28,0,36,28,22,6,6,4,0,4,18,82,82,39,0,1.0,0.0,0.0,0.0,domestic_only,25
7,0,0,0,0,0,0,60,16,0,44,16,10,6,6,4,0,4,22,82,82,28,0,1.0,0.0,0.0,0.0,domestic_only,25
8,0,0,0,0,0,0,56,6,0,50,6,0,6,6,4,0,4,26,82,82,16,0,1.0,0.0,0.0,0.0,domestic_only,25
9,0,0,0,0,0,0,51,0,0,51,0,0,0,0,5,0,5,31,82,82,6,0,1.0,0.0,0.0,0.0,domestic_only,25
10,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
11,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
12,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
13,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
14,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
15,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
16,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
17,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
18,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
19,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
20,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
21,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
22,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
23,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
24,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
25,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,31,82,82,0,0,1.0,0.0,0.0,0.0,domestic_only,25
